UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC2491,20-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,171.20",2491
MODGPC2492,20-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,857.60",2492
MODGPC2493,15-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£616.80,2493
MODGPC2494,03-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,336.08",2494
MODGPC2495,18-Apr-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,710.00",2495
MODGPC2496,04-May-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,237.44",2496
MODGPC2497,11-May-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,704.00",2497
MODGPC2498,11-May-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,430.40",2498
MODGPC2499,10-May-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,080.00",2499
MODGPC2500,10-May-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,£990.00,2500
MODGPC2501,10-May-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,083.00",2501
MODGPC2502,12-May-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,056.00",2502
MODGPC2503,10-May-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,752.00",2503
MODGPC2504,15-Apr-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,824.00",2504
MODGPC2505,05-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£724.56,2505
MODGPC2506,18-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,200.00",2506
MODGPC2507,06-May-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,436.00",2507
MODGPC2508,27-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,897.51",2508
MODGPC2509,28-Apr-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,410.60",2509
MODGPC2510,26-Apr-11,Professional Services              , VETERINARY SERVICES,£915.70,2510
MODGPC2511,09-May-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,020.00",2511
MODGPC2512,20-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,574.40",2512
MODGPC2513,14-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£720.00,2513
MODGPC2514,26-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£900.00,2514
MODGPC2515,03-May-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,£604.80,2515
MODGPC2516,26-Apr-11,Professional Services              , VETERINARY SERVICES,"£2,241.45",2516
MODGPC2517,14-Apr-11,Professional Services              , MISC PERSONAL SERV - DEF,£535.92,2517
MODGPC2518,27-Apr-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£680.28,2518
MODGPC2519,15-Apr-11,Professional Services              , LEGAL SERVICES ATTORNEYS,£819.00,2519
MODGPC2520,14-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,019.68",2520
MODGPC2521,04-May-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,445.40",2521
MODGPC2522,03-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,464.00",2522
MODGPC2523,05-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£975.60,2523
MODGPC2524,04-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£3,874.50",2524
MODGPC2525,27-Apr-11,Professional Services              , VETERINARY SERVICES,£562.27,2525
MODGPC2526,09-May-11,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,£996.00,2526
MODGPC2527,03-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£590.40,2527
MODGPC2528,05-May-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,314.00",2528
MODGPC2529,18-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,450.56",2529
MODGPC2530,27-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,022.45",2530
MODGPC2531,28-Apr-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£2,702.35",2531
MODGPC2532,04-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£619.12,2532
MODGPC2533,18-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,707.48",2533
MODGPC2534,10-May-11,Professional Services              , VETERINARY SERVICES,£560.93,2534
MODGPC2535,26-Apr-11,Professional Services              , VETERINARY SERVICES,"£1,010.48",2535
MODGPC2536,10-May-11,Professional Services              , VETERINARY SERVICES,"£1,507.01",2536
MODGPC2537,03-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£637.50,2537
MODGPC2538,09-May-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,£936.00,2538
MODGPC2539,08-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£544.25,2539
MODGPC2540,12-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£900.00,2540
MODGPC2541,03-May-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£595.63,2541
MODGPC2542,19-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£516.38,2542
MODGPC2543,03-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£672.00,2543
MODGPC2544,14-Apr-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,738.56",2544
MODGPC2545,11-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,464.00",2545
MODGPC2546,15-Apr-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,137.60",2546
MODGPC2547,28-Apr-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,131.60",2547
MODGPC2548,28-Apr-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,108.80",2548
MODGPC2549,04-May-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,311.60",2549
MODGPC2550,20-Apr-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£2,724.00",2550
MODGPC2551,04-May-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£12,225.60",2551
MODGPC2552,15-Apr-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£2,623.20",2552
MODGPC2553,03-May-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,288.80",2553
MODGPC2554,20-Apr-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£658.00,2554
MODGPC2555,12-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£708.00,2555
MODGPC2556,20-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£3,594.00",2556
MODGPC2557,26-Apr-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£1,720.94",2557
MODGPC2558,03-May-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,165.30",2558
MODGPC2559,20-Apr-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£3,780.00",2559
MODGPC2560,20-Apr-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£2,640.00",2560
MODGPC2561,05-May-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,561.92",2561
MODGPC2562,06-May-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£3,877.80",2562
MODGPC2563,15-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£7,118.19",2563
MODGPC2564,06-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£733.14,2564
MODGPC2565,27-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,546.10",2565
MODGPC2566,20-Apr-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£2,716.20",2566
MODGPC2567,14-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£503.48,2567
MODGPC2568,09-May-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£893.40,2568
MODGPC2569,04-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,175.40",2569
MODGPC2570,26-Apr-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,£584.25,2570
MODGPC2571,11-May-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,324.14",2571
MODGPC2572,09-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£3,960.00",2572
MODGPC2573,10-May-11,Professional Services              , VETERINARY SERVICES,"£6,477.60",2573
MODGPC2574,19-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,059.55",2574
MODGPC2575,05-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£2,360.00",2575
MODGPC2576,20-Apr-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,536.00",2576
MODGPC2577,12-May-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,480.80",2577
MODGPC2578,09-May-11,Professional Services              , MISC PERSONAL SERV - DEF,"£1,413.60",2578
MODGPC2579,06-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,080.00",2579
MODGPC2580,05-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£3,406.26",2580
MODGPC2581,05-May-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£662.16,2581
MODGPC2582,28-Apr-11,"Hotels, Restaurants and Bars               ", FAST FOOD RESTAURANTS,"£1,167.50",2582
MODGPC2583,20-Apr-11,"Hotels, Restaurants and Bars               ", RESTAURANTS,"£1,574.46",2583
MODGPC2584,11-May-11,"Hotels, Restaurants and Bars               ", RESTAURANTS,"£1,038.36",2584
MODGPC2585,09-May-11,"Hotels, Restaurants and Bars               ", RESTAURANTS,£588.57,2585
MODGPC2586,19-Apr-11,"Hotels, Restaurants and Bars               ", RESTAURANTS,"£1,425.00",2586
MODGPC2587,04-May-11,"Hotels, Restaurants and Bars               ", RESTAURANTS,£506.25,2587
MODGPC2588,15-Apr-11,"Hotels, Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,"£4,880.00",2588
MODGPC2589,15-Apr-11,"Hotels, Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,"£1,000.00",2589
MODGPC2590,15-Apr-11,"Hotels, Restaurants and Bars               ", RESTAURANTS,"£3,570.00",2590
MODGPC2591,20-Apr-11,"Hotels, Restaurants and Bars               ", RESTAURANTS,"£3,400.00",2591
MODGPC2592,02-May-11,"Hotels, Restaurants and Bars               ", RESTAURANTS,"£3,485.00",2592
MODGPC2593,04-May-11,"Hotels, Restaurants and Bars               ", RESTAURANTS,"£3,315.00",2593
MODGPC2594,11-May-11,"Hotels, Restaurants and Bars               ", RESTAURANTS,"£3,740.00",2594
MODGPC2595,06-May-11,"Hotels, Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,£750.00,2595
MODGPC2596,11-May-11,"Hotels, Restaurants and Bars               ", BARS/TAVERNS/LOUNGES/DISCOS,"£1,200.00",2596
MODGPC2597,10-May-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"£87,764.22",2597
MODGPC2598,10-May-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"£44,823.82",2598
MODGPC2599,13-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,294.49",2599
MODGPC2600,05-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£5,000.00",2600
MODGPC2601,05-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£3,800.00",2601
MODGPC2602,05-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£5,000.00",2602
MODGPC2603,04-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,563.25",2603
MODGPC2604,15-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£4,000.00",2604
MODGPC2605,03-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£5,000.00",2605
MODGPC2606,10-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£5,000.00",2606
MODGPC2607,10-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£5,000.00",2607
MODGPC2608,09-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£500.00,2608
MODGPC2609,09-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,000.00",2609
MODGPC2610,20-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,500.00",2610
MODGPC2611,03-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,000.00",2611
MODGPC2612,06-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£4,104.00",2612
MODGPC2613,11-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,368.00",2613
MODGPC2614,20-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£2,356.00",2614
MODGPC2615,14-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£823.32,2615
MODGPC2616,14-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,903.20",2616
MODGPC2617,14-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£713.05,2617
MODGPC2618,20-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,580.00",2618
MODGPC2619,04-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,590.00",2619
MODGPC2620,14-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£875.00,2620
MODGPC2621,19-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,300.00",2621
MODGPC2622,12-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£5,352.00",2622
MODGPC2623,27-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£600.00,2623
MODGPC2624,14-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£570.50,2624
MODGPC2625,26-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,507.43",2625
MODGPC2626,20-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£4,916.74",2626
MODGPC2627,27-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£894.00,2627
MODGPC2628,26-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,362.00",2628
MODGPC2629,19-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£6,099.60",2629
MODGPC2630,19-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£6,000.00",2630
MODGPC2631,15-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£589.62,2631
MODGPC2632,19-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£5,367.60",2632
MODGPC2633,04-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£612.00,2633
MODGPC2634,19-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£3,604.49",2634
MODGPC2635,19-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£3,058.60",2635
MODGPC2636,19-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£4,838.37",2636
MODGPC2637,19-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£4,317.53",2637
MODGPC2638,28-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,020.60",2638
MODGPC2639,18-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,542.90",2639
MODGPC2640,27-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£930.00,2640
MODGPC2641,19-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,395.00",2641
MODGPC2642,21-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£542.50,2642
MODGPC2643,28-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,260.50",2643
MODGPC2644,06-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£891.00,2644
MODGPC2645,19-Apr-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,200.00",2645
MODGPC2646,12-May-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,098.89",2646
MODGPC2647,09-May-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£2,205.78",2647
MODGPC2648,09-May-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£500.00,2648
MODGPC2649,09-May-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£687.04,2649
MODGPC2650,09-May-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£735.25,2650
MODGPC2651,06-May-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£928.80,2651
MODGPC2652,03-May-11,Telecommunication Services         , CABLE/PAY TV SERVICES,"£2,535.79",2652
MODGPC2653,18-Apr-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£900.00,2653
MODGPC2654,28-Apr-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£1,265.03",2654
MODGPC2655,19-Apr-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,£519.02,2655
MODGPC2656,19-Apr-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,£685.73,2656
MODGPC2657,03-May-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,£548.39,2657
MODGPC2658,26-Apr-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£2,373.34",2658
MODGPC2659,09-May-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£1,901.16",2659
MODGPC2660,03-May-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£795.43,2660
MODGPC2661,04-May-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£13,050.00",2661
MODGPC2662,27-Apr-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£1,585.21",2662
MODGPC2663,09-May-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£4,201.22",2663
MODGPC2664,05-May-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£1,983.13",2664
MODGPC2665,03-May-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£4,096.01",2665
MODGPC2666,26-Apr-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£524.98,2666
MODGPC2667,21-Apr-11,Telecommunication Services         , CABLE/PAY TV SERVICES,"£1,223.04",2667
MODGPC2668,21-Apr-11,Telecommunication Services         , CABLE/PAY TV SERVICES,£599.04,2668
MODGPC2669,09-May-11,Telecommunication Services         , CABLE/PAY TV SERVICES,£780.00,2669
MODGPC2670,04-May-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£3,918.00",2670
MODGPC2671,21-Apr-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"£3,710.00",2671
MODGPC2672,19-Apr-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,£999.60,2672
MODGPC2673,18-Apr-11,Training and Educational           , SCHOOLS - DEFAULT,£834.00,2673
MODGPC2674,27-Apr-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,£501.33,2674
MODGPC2675,18-Apr-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£500.00,2675
MODGPC2676,19-Apr-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£500.00,2676
MODGPC2677,06-May-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,000.00",2677
MODGPC2678,11-May-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£580.00,2678
MODGPC2679,15-Apr-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,025.00",2679
MODGPC2680,19-Apr-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£888.00,2680
MODGPC2681,06-May-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,590.00",2681
MODGPC2682,09-May-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£925.00,2682
MODGPC2683,12-May-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£4,548.00",2683
MODGPC2684,19-Apr-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,507.75",2684
MODGPC2685,04-May-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£3,200.00",2685
MODGPC2686,14-Apr-11,Training and Educational           , CORRESPONDENCE SCHOOLS,£511.84,2686
MODGPC2687,14-Apr-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"£3,600.00",2687
