Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,19/01/2011,Food and clothing,Land Forces,ARAMARK LTD,743767,4240.24
Ministry of Defence,Ministry of Defence,07/01/2011,Estate management,Land Forces,ARAMARK LTD,738776,3529.85
Ministry of Defence,Ministry of Defence,12/01/2011,Estate management,Defence Equipment & Support,ARAMARK LTD,740508,3190.51
Ministry of Defence,Ministry of Defence,19/01/2011,Food and clothing,Air Command,ARAMARK LTD,743767,3189.92
Ministry of Defence,Ministry of Defence,10/01/2011,Estate management,Defence Estates,ARAMARK LTD,739380,2781.84
Ministry of Defence,Ministry of Defence,21/01/2011,Estate management,Defence Estates,ARAMARK LTD,745151,2781.84
Ministry of Defence,Ministry of Defence,25/01/2011,Food and clothing,Defence Equipment & Support,ARAMARK LTD,746485,2383.85
Ministry of Defence,Ministry of Defence,10/01/2011,Food and clothing,Defence Equipment & Support,ARAMARK LTD,739380,2066.99
Ministry of Defence,Ministry of Defence,11/01/2011,Estate management,Defence Equipment & Support,ARAMARK LTD,739966,1485.05
Ministry of Defence,Ministry of Defence,25/01/2011,Food and clothing,Land Forces,ARAMARK LTD,746485,1420
Ministry of Defence,Ministry of Defence,24/01/2011,Payments on behalf of Defence Support Group,Central TLB,ARAMARK LTD,745767,843.17
Ministry of Defence,Ministry of Defence,06/01/2011,Estate management,Land Forces,ARAMARK LTD,738286,721.47
Ministry of Defence,Ministry of Defence,24/01/2011,Estate management,Defence Estates,ARAMARK LTD,745767,496.8
Ministry of Defence,Ministry of Defence,10/01/2011,Estate management,Air Command,ARAMARK LTD,739380,434.71
Ministry of Defence,Ministry of Defence,21/01/2011,Estate management,Air Command,ARAMARK LTD,745151,434.71
Ministry of Defence,Ministry of Defence,07/01/2011,Estate management,Central TLB,ARAMARK LTD,738776,372.99
Ministry of Defence,Ministry of Defence,18/01/2011,Estate management,Central TLB,ARAMARK LTD,743192,372.99
Ministry of Defence,Ministry of Defence,25/01/2011,Estate management,Air Command,ARAMARK LTD,746485,364.16
Ministry of Defence,Ministry of Defence,07/01/2011,Estate management,Defence Estates,ARAMARK LTD,738776,259.23
Ministry of Defence,Ministry of Defence,21/01/2011,Food and clothing,Defence Estates,ARAMARK LTD,745151,259.23
Ministry of Defence,Ministry of Defence,06/01/2011,"Transporation of personnel, freight and travel expenses",Navy Command,ARAMARK LTD,738286,134.35
Ministry of Defence,Ministry of Defence,10/01/2011,Estate management,Defence Equipment & Support,ARAMARK LTD,739380,133.42
Ministry of Defence,Ministry of Defence,21/01/2011,Estate management,Defence Equipment & Support,ARAMARK LTD,745151,133.42
Ministry of Defence,Ministry of Defence,07/01/2011,Food and clothing,Defence Equipment & Support,ARAMARK LTD,738776,120.75
Ministry of Defence,Ministry of Defence,07/01/2011,"Transporation of personnel, freight and travel expenses",Navy Command,ARAMARK LTD,738776,89.45
Ministry of Defence,Ministry of Defence,19/01/2011,Food and clothing,Defence Equipment & Support,ARAMARK LTD,743767,51.42
Ministry of Defence,Ministry of Defence,25/01/2011,Fees for professional services,Defence Equipment & Support,ARAMARK LTD,746485,45
Ministry of Defence,Defence Science and Technology Laboratory,14/01/2011,Professional Services,Operations,ARKE LIMITED,V - 9000129115 - 00099058,96665.76
Ministry of Defence,Ministry of Defence,10/01/2011,Externally delivered education and training.,Land Forces,ARMY CATERING TRAINING TRUST,739382,54099.71
Ministry of Defence,Ministry of Defence,24/01/2011,Grants to NDPBs,Land Forces,ARMY FAMILIES FEDERATION,745769,84995
Ministry of Defence,Ministry of Defence,21/01/2011,Fuel for military use,Land Forces,ARVAL UK LTD,745153,199468.05
Ministry of Defence,Ministry of Defence,06/01/2011,Fuel for military use,Land Forces,ARVAL UK LTD,738291,81135.33
Ministry of Defence,Ministry of Defence,21/01/2011,Fuel for military use,Air Command,ARVAL UK LTD,745153,51481.1
Ministry of Defence,Ministry of Defence,21/01/2011,Fuel for military use,Defence Equipment & Support,ARVAL UK LTD,745153,37771.99
Ministry of Defence,Ministry of Defence,21/01/2011,Fuel for military use,Central TLB,ARVAL UK LTD,745153,32568.9
Ministry of Defence,Ministry of Defence,21/01/2011,Fuel for military use,Defence Estates,ARVAL UK LTD,745153,26735.99
Ministry of Defence,Ministry of Defence,21/01/2011,Fuel for military use,Navy Command,ARVAL UK LTD,745153,26699.72
Ministry of Defence,Ministry of Defence,06/01/2011,Fuel for military use,Central TLB,ARVAL UK LTD,738291,23475.97
Ministry of Defence,Ministry of Defence,06/01/2011,Fuel for military use,Air Command,ARVAL UK LTD,738291,19710.54
Ministry of Defence,Ministry of Defence,06/01/2011,Fuel for military use,Defence Estates,ARVAL UK LTD,738291,18444.54
Ministry of Defence,Ministry of Defence,24/01/2011,Fuel for military use,Land Forces,ARVAL UK LTD,745771,18391.72
Ministry of Defence,Ministry of Defence,06/01/2011,Fuel for military use,Defence Equipment & Support,ARVAL UK LTD,738291,13729.71
Ministry of Defence,Ministry of Defence,06/01/2011,Fuel for military use,Navy Command,ARVAL UK LTD,738291,6859.53
Ministry of Defence,Ministry of Defence,24/01/2011,Fuel for military use,Air Command,ARVAL UK LTD,745771,5108.4
Ministry of Defence,Ministry of Defence,24/01/2011,Fuel for military use,Central TLB,ARVAL UK LTD,745771,4013.95
Ministry of Defence,Ministry of Defence,21/01/2011,Fuel for military use,Command Joint Operations,ARVAL UK LTD,745153,3543.78
Ministry of Defence,Ministry of Defence,24/01/2011,Fuel for military use,Defence Estates,ARVAL UK LTD,745771,1903.06
Ministry of Defence,Ministry of Defence,24/01/2011,Fuel for military use,Navy Command,ARVAL UK LTD,745771,1827.82
Ministry of Defence,Ministry of Defence,06/01/2011,Fuel for military use,Command Joint Operations,ARVAL UK LTD,738291,1515.06
Ministry of Defence,Ministry of Defence,24/01/2011,Fuel for military use,Defence Equipment & Support,ARVAL UK LTD,745771,1368.56
Ministry of Defence,Ministry of Defence,24/01/2011,Fuel for military use,Command Joint Operations,ARVAL UK LTD,745771,204.74
Ministry of Defence,Ministry of Defence,21/01/2011,Fees for professional services,Central TLB,ASHRIDGE,745155,216065
Ministry of Defence,Ministry of Defence,28/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,ASPIRE CONSULTING LIMITED,748357,28243.5
Ministry of Defence,Ministry of Defence,18/01/2011,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,743197,16910358.16
Ministry of Defence,Ministry of Defence,12/01/2011,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,740514,741706.82
Ministry of Defence,Ministry of Defence,26/01/2011,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,747050,394020.65
Ministry of Defence,Ministry of Defence,10/01/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,739384,312690.89
Ministry of Defence,Ministry of Defence,31/01/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,749005,269867.62
Ministry of Defence,Ministry of Defence,28/01/2011,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,748358,191420.44
Ministry of Defence,Ministry of Defence,26/01/2011,Purchase of information and communications technology,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,747050,28648.67
Ministry of Defence,Ministry of Defence,26/01/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,747050,24522.19
Ministry of Defence,Ministry of Defence,18/01/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,743197,10747.11
Ministry of Defence,Ministry of Defence,18/01/2011,Building maintenance and accommodation stores,Land Forces,ASPIRE DEFENCE LIMITED,743197,9221.32
Ministry of Defence,Ministry of Defence,10/01/2011,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,739384,7563.48
Ministry of Defence,Ministry of Defence,18/01/2011,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,743197,7440.14
Ministry of Defence,Ministry of Defence,26/01/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,747050,4766.66
Ministry of Defence,Ministry of Defence,18/01/2011,Design services and minor equipment purchases,Land Forces,ASPIRE DEFENCE LIMITED,743197,4171.2
Ministry of Defence,Ministry of Defence,18/01/2011,Miscellaneous Administration Costs,Land Forces,ASPIRE DEFENCE LIMITED,743197,2522.39
Ministry of Defence,Ministry of Defence,28/01/2011,Purchase of information and communications technology,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,748358,1841.18
Ministry of Defence,Ministry of Defence,18/01/2011,Estate management,Defence Estates,ASPIRE DEFENCE LIMITED,743197,1760.91
Ministry of Defence,Ministry of Defence,31/01/2011,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,749005,1099.1
Ministry of Defence,Ministry of Defence,31/01/2011,Estate management,Defence Estates,ASPIRE DEFENCE LIMITED,749005,857.43
Ministry of Defence,Ministry of Defence,26/01/2011,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,747050,252.67
Ministry of Defence,Ministry of Defence,26/01/2011,Design services and minor equipment purchases,Air Command,ASPIRE DEFENCE LIMITED,747050,214.29
Ministry of Defence,Ministry of Defence,26/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,747050,172.72
Ministry of Defence,Ministry of Defence,26/01/2011,Estate management,Defence Estates,ASPIRE DEFENCE LIMITED,747050,69.64
Ministry of Defence,Council of Reserve Forces and Cadets Association,04/01/2011,Statutory & Mandatory Tests,Estates Management,Assemble Projects Ltd,6933,83055.17
Ministry of Defence,Council of Reserve Forces and Cadets Association,17/01/2011,Assets in the Course of Construction,Capital Expenditure,Assemble Projects Ltd,7486,53671.5
Ministry of Defence,Ministry of Defence,14/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,ASSOCIATED IDEAS LTD,741786,207204
Ministry of Defence,Defence Science and Technology Laboratory,21/01/2011,Materials & Equipment,Operations,AT SOURCE QX LIMITED,V - 9000129269 - 00099497,21785
Ministry of Defence,Ministry of Defence,07/01/2011,Payments made in advance,Central TLB,ATHENA,5000047919,2677701.41
Ministry of Defence,Ministry of Defence,24/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,ATKINS LIMITED,745777,105209.49
Ministry of Defence,Defence Science and Technology Laboratory,21/01/2011,Sub Contracted Work,Operations,ATKINS LIMITED,V - 9000129214 - 00099421,35316
Ministry of Defence,Defence Science and Technology Laboratory,28/01/2011,Sub Contracted Work,Operations,ATKINS LIMITED,V - 9000129421 - 00098895,30988
Ministry of Defence,Ministry of Defence,27/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,ATKINS LIMITED,747642,23907.12
Ministry of Defence,Defence Science and Technology Laboratory,28/01/2011,Sub Contracted Work,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000129559 - 00100148,150000
Ministry of Defence,Defence Science and Technology Laboratory,07/01/2011,Sub Contracted Work,Operations,ATLAS ELEKTRONIK UK LIMITED,V - 9000128961 - 00097880,57540.79
Ministry of Defence,Defence Science and Technology Laboratory,28/01/2011,Sub Contracted Work,Operations,ATLAS ELEKTRONIK UK LIMITED,V - 9000129559 - 00099198,50638.58
Ministry of Defence,Defence Science and Technology Laboratory,07/01/2011,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000128961 - 00098477,36448.43
Ministry of Defence,Defence Science and Technology Laboratory,14/01/2011,Sub Contracted Work,Operations,ATLAS ELEKTRONIK UK LIMITED,V - 9000129146 - 00097544,28645.14
Ministry of Defence,Ministry of Defence,10/01/2011,Externally delivered education and training.,Air Command,ATOS ORIGIN IT SERVICES UK LIMITED,739391,1720
Ministry of Defence,Ministry of Defence,19/01/2011,Design services and minor equipment purchases,Land Forces,AURIGA (EUROPE) PLC,AP10 GPC 17,27748.4
Ministry of Defence,Ministry of Defence,19/01/2011,Design services and minor equipment purchases,Land Forces,AURIGA (EUROPE) PLC,AP10 GPC 19,26361.98
Ministry of Defence,Ministry of Defence,14/01/2011,Miscellaneous Administration Costs,Central TLB,AUSTRALIAN GOVERNMENT,2000133,37110.93
Ministry of Defence,Ministry of Defence,20/01/2011,"Transporation of personnel, freight and travel expenses",Land Forces,AUTOHAUS ULMEN,5000048750,29378.38
Ministry of Defence,Ministry of Defence,11/01/2011,Food and clothing,Land Forces,AVENANCE PLC,739970,350002.93
Ministry of Defence,Ministry of Defence,13/01/2011,Food and clothing,Land Forces,AVENANCE PLC,741127,237741.08
Ministry of Defence,Ministry of Defence,11/01/2011,Estate management,Land Forces,AVENANCE PLC,739970,191189.57
Ministry of Defence,Ministry of Defence,10/01/2011,Food and clothing,Air Command,AVENANCE PLC,739392,142673.87
Ministry of Defence,Ministry of Defence,19/01/2011,Food and clothing,Land Forces,AVENANCE PLC,743774,109169.21
Ministry of Defence,Ministry of Defence,21/01/2011,Food and clothing,Defence Equipment & Support,AVENANCE PLC,745164,98808.09
Ministry of Defence,Ministry of Defence,13/01/2011,Estate management,Land Forces,AVENANCE PLC,741127,81407.23
Ministry of Defence,Ministry of Defence,10/01/2011,Estate management,Air Command,AVENANCE PLC,739392,74232
Ministry of Defence,Ministry of Defence,12/01/2011,Food and clothing,Land Forces,AVENANCE PLC,740520,63100.99
Ministry of Defence,Ministry of Defence,10/01/2011,Estate management,Land Forces,AVENANCE PLC,739392,60371.62
Ministry of Defence,Ministry of Defence,10/01/2011,Food and clothing,Land Forces,AVENANCE PLC,739392,59482.82
Ministry of Defence,Ministry of Defence,19/01/2011,Estate management,Land Forces,AVENANCE PLC,743774,46824.6
Ministry of Defence,Ministry of Defence,20/01/2011,Food and clothing,Land Forces,AVENANCE PLC,744480,46116.73
Ministry of Defence,Ministry of Defence,11/01/2011,Food and clothing,Air Command,AVENANCE PLC,739970,40538.75
Ministry of Defence,Ministry of Defence,11/01/2011,Food and clothing,Defence Equipment & Support,AVENANCE PLC,739970,34941.36
Ministry of Defence,Ministry of Defence,12/01/2011,Food and clothing,Defence Equipment & Support,AVENANCE PLC,740520,21804.59
Ministry of Defence,Ministry of Defence,20/01/2011,Estate management,Land Forces,AVENANCE PLC,744480,16642.84
Ministry of Defence,Ministry of Defence,11/01/2011,Estate management,Defence Equipment & Support,AVENANCE PLC,739970,15840.54
Ministry of Defence,Ministry of Defence,11/01/2011,Estate management,Air Command,AVENANCE PLC,739970,15727.84
Ministry of Defence,Ministry of Defence,12/01/2011,Estate management,Land Forces,AVENANCE PLC,740520,10280.84
Ministry of Defence,Ministry of Defence,21/01/2011,Food and clothing,Land Forces,AVENANCE PLC,745164,3999.7
Ministry of Defence,Ministry of Defence,21/01/2011,Estate management,Land Forces,AVENANCE PLC,745164,957.47
Ministry of Defence,Ministry of Defence,20/01/2011,Estate management,Defence Estates,AVENANCE PLC,744480,750.43
Ministry of Defence,Ministry of Defence,13/01/2011,Estate management,Defence Equipment & Support,AVENANCE PLC,741127,480.32
Ministry of Defence,Ministry of Defence,13/01/2011,Estate management,Air Command,AVENANCE PLC,741127,230.79
Ministry of Defence,Ministry of Defence,11/01/2011,Estate management,Defence Estates,AVENANCE PLC,739970,208.12
Ministry of Defence,Ministry of Defence,10/01/2011,Estate management,Defence Estates,AVENANCE PLC,739392,83.18
Ministry of Defence,Ministry of Defence,20/01/2011,Estate management,Air Command,AVENANCE PLC,744480,71.09
Ministry of Defence,Ministry of Defence,13/01/2011,Estate management,Defence Estates,AVENANCE PLC,741127,24.02
Ministry of Defence,Ministry of Defence,10/01/2011,Food and clothing,Defence Equipment & Support,AVENANCE PLC,739392,-98805.09
Ministry of Defence,Ministry of Defence,17/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,AVIATION REQUIREMENTS LTD,742470,11400
