Department Family,Entity,Date,Expense type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,BROOK STREET (UK) LTD,1008220,1046.98
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2010,External Legal Advice and Services,Shareholder Executive-Shareholder Executive,BURGES SALMON LLP,1008311,522.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Secondees (not paid directly),Shareholder Executive-Shareholder Executive,KPMG LLP,1008428,26811.15
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Secondees (not paid directly),Shareholder Executive-Shareholder Executive,N M ROTHSCHILD & SONS LTD,1008432,8937.05
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Other Telephone Costs,Shareholder Executive-Shareholder Executive,INTERCALL CONFERENCING SERVICES LTD,1008448,937.54
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Technical Advice / Services & Support,Shareholder Executive-Shareholder Executive,RICHARD RAMSAY LTD,1008556,6944.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,BROOK STREET (UK) LTD,1008755,691.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,BROOK STREET (UK) LTD,1008756,733.28
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,BROOK STREET (UK) LTD,1008759,1007.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,Finance & Accounting Advice,Shareholder Executive-Shareholder Executive,DELOITTE LLP,1008859,57633.71
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,Finance & Accounting Advice,Shareholder Executive-Shareholder Executive,DELOITTE LLP,1008859,66191.29
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,Finance & Accounting Advice,Shareholder Executive-Shareholder Executive,DELOITTE LLP,1008859,80000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,External Legal Advice and Services,Shareholder Executive-Shareholder Executive,SLAUGHTER AND MAY,1008897,16490.22
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,ADECCO UK LTD,1009118,691.43
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,ADECCO UK LTD,1009123,608.13
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,On-Line Databases,Shareholder Executive-Shareholder Executive,FACTIVA LTD,1009205,3810
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Recruitment Consultancy Costs,Shareholder Executive-Shareholder Executive,SAXTON BAMPFYLDE HEVER plc,1009208,2720
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Recruitment Consultancy Costs,Shareholder Executive-Shareholder Executive,SAXTON BAMPFYLDE HEVER plc,1009208,7780
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,BROOK STREET (UK) LTD,1009244,751.96
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,BROOK STREET (UK) LTD,1009260,611.85
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,BROOK STREET (UK) LTD,1009264,1074.98
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Honoraria / Fees and Expenses,Shareholder Executive-Shareholder Executive,DAVID FIELDING,1009361,10500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2010,Finance & Accounting Advice,Shareholder Executive-Shareholder Executive,GOVERNMENT ACTUARYS DEPARTMENT,1009510,3133.65
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2010,Finance & Accounting Advice,Shareholder Executive-Shareholder Executive,GOVERNMENT ACTUARYS DEPARTMENT,1009510,6420.15
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,BROOK STREET (UK) LTD,1009743,1069.38
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,BROOK STREET (UK) LTD,1009853,672.57
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive-Shareholder Executive,ADECCO UK LTD,1010435,613.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Technical Advice,Shareholder Executive-Shareholder Executive,RAYMOND PYLE,1008022,5951.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Technical Advice,Shareholder Executive-Shareholder Executive,RAYMOND PYLE,1008025,2459.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Technical Advice,Shareholder Executive-Shareholder Executive,RAYMOND PYLE,1008025,3373.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/10/2010,Grant in Aid - Current -Other,Shareholder Executive-Shareholder Executive,UKAEA,1009884,747488
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Sponsorship Support,Strategic Policy Analysis-Strategic Policy Analysis,CONSTRUCTING EXCELLENCE LTD,1008533,18000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Sponsorship Support,Strategic Policy Analysis-Strategic Policy Analysis,ROYAL INSTITUTE OF CHARTERED SURVEYORS,1008540,33839
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Sponsorship Support,Strategic Policy Analysis-Strategic Policy Analysis,CONSTRUCTING EXCELLENCE LTD,1010403,18000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Other External Recruitment Costs (Staff),Strategic Policy Analysis-Strategic Policy Analysis,PETER LOCKYER ADVERTISING LTD,1008182,11625
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2010,Publications,Strategic Policy Analysis-Strategic Policy Analysis,HM REVENUE & CUSTOMS,1009516,-199
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Other External Recruitment Costs (Staff),Strategic Policy Analysis-Strategic Policy Analysis,GATENBY SANDERSON LTD,1009712,6475
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Other Training Costs,Strategic Policy Analysis-Strategic Policy Analysis,NATIONAL SCHOOL OF GOVERNMENT (CMPS),1008040,9500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/10/2010,Other External Recruitment Costs (Staff),Strategic Policy Analysis-Strategic Policy Analysis,HM TREASURY,1008438,77500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,External Training,Strategic Policy Analysis-Strategic Policy Analysis,OFFICE FOR NATIONAL STATISTICS,1008584,1000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,External Training,Strategic Policy Analysis-Strategic Policy Analysis,HM TREASURY,1008730,9889
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2010,Professional Training,Strategic Policy Analysis-Strategic Policy Analysis,UNIVERSITY OF YORK,1009491,4000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/10/2010,Other Training Costs,Strategic Policy Analysis-Strategic Policy Analysis,OFFICE FOR NATIONAL STATISTICS,1009783,3175
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Publications,Strategy Group-Strategy Directorate,PROMOTIONAL LOGISTICS LTD,1008217,3937.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/10/2010,Contract Management,Strategy Group-Strategy Directorate,STANTON MARRIS LLP,1009315,2350
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Outsourced Programme Management Services,Universities and Skills Group-Further Education,CAPGEMINI UK plc,1008054,34897.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,ECCTIS LTD,1008679,10134.38
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,Outsourced Programme Management Services,Universities and Skills Group-Further Education,CAPGEMINI UK plc,1008863,36915.92
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,INSTITUTE FOR LEARNING (PCET),1008850,1602649
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,INSTITUTE FOR LEARNING (PCET),1008851,94300
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,STANDARDS VERIFICATION UK LTD,1009297,36017
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,INSTITUTE FOR LEARNING (PCET),1009298,111090
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,LIFELONG LEARNING UK (LLUK),1009724,447344
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,HIGHER EDUCATION FUNDING COUNCIL FOR ENGLAND,1008011,10149.69
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,NATIONAL INSTITUTE OF ADULT CONTINUING EDUCATION (ENGLAND AND WALES) NIACE,1008904,56396
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,NATIONAL INSTITUTE OF ADULT CONTINUING EDUCATION (ENGLAND AND WALES) NIACE,1008904,156942
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,SKILL: NATIONAL BUREAU FOR STUDENTS WITH DISABILITIES,1008735,60000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,NATIONAL INSTITUTE OF ADULT CONTINUING EDUCATION (ENGLAND AND WALES) NIACE,1008904,168684
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,NATIONAL INSTITUTE OF ADULT CONTINUING EDUCATION (ENGLAND AND WALES) NIACE,1008904,237936
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,PRISONERS EDUCATION TRUST,1010253,11615
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,PRISONERS EDUCATION TRUST,1010253,15509
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,PRISONERS EDUCATION TRUST,1010253,68114
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Grants - Non Statutory - Current - Other,Universities and Skills Group-Further Education,SKILL: NATIONAL BUREAU FOR STUDENTS WITH DISABILITIES,1008735,20000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/10/2010,Outsourced Programme Management Services,Universities and Skills Group-Further Education,CORE ACHIEVEMENT LTD,1010098,8400
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Outsourced Programme Management Services,Universities and Skills Group-Further Education,NATIONAL INSTITUTE OF ADULT CONTINUING EDUCATION (ENGLAND AND WALES) NIACE,1008188,54662.18
