Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,778340,265369.26
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of information and communications technology,Defence Equipment & Support,BEARINGPOINT LIMITED,777768,60721.2
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,777699,12547.74
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Air Command,OFFICE DEPOT UK LTD,778167,5692.81
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,777699,1275.74
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,777956,9155.7
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Central TLB,OFFICE DEPOT UK LTD,778167,1892.26
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,777699,213.75
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Command Joint Operations,OFFICE DEPOT UK LTD,778167,770.94
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,777699,3515.97
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,777748,49887.75
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Defence Equipment & Support,BROOKSBANK VALVES LTD,777794,25321.2
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Defence Equipment & Support,FENTON PHARMACEUTICALS LTD,777914,51300
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Defence Equipment & Support,JOHNSON CONTROLS LIMITED,777991,30205.07
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,777992,27163.97
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Defence Equipment & Support,METAL PRODUCTS (ARDEN) LIMITED,778048,47827.96
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Defence Equipment & Support,MSI-DEFENCE SYSTEMS LTD,778072,67355.32
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Defence Equipment & Support,OFFICE DEPOT UK LTD,778167,4240.75
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,778251,119845.2
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,778344,44346.76
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,OFFICE DEPOT UK LTD,778167,255.46
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,777699,16767.37
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Land Forces,OFFICE DEPOT UK LTD,778167,11122.75
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,777699,980.82
Ministry of Defence,Ministry of Defence,06/04/2011,Purchase of inventory and services ,Navy Command,OFFICE DEPOT UK LTD,778167,1299.6
Ministry of Defence,Ministry of Defence,06/04/2011,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,778239,41971.2
Ministry of Defence,Ministry of Defence,06/04/2011,Rent and rates,Central TLB,Government Actuary's Department,2.00E+11,132899.8
Ministry of Defence,Ministry of Defence,06/04/2011,Rent and rates,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,5000053915,16145.61
Ministry of Defence,Ministry of Defence,06/04/2011,Research and development,Defence Equipment & Support,QINETIQ LIMITED,778219,51983.6
Ministry of Defence,Ministry of Defence,06/04/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,PENTALVER TRANSPORT LTD,778188,605
Ministry of Defence,Ministry of Defence,06/04/2011,"Transporation of personnel, freight and travel expenses",Land Forces,ISS MEDICLEAN LIMITED,777981,85.71
Ministry of Defence,Ministry of Defence,06/04/2011,"Transporation of personnel, freight and travel expenses",Land Forces,PENTALVER TRANSPORT LTD,778188,315
Ministry of Defence,Ministry of Defence,06/04/2011,"Transporation of personnel, freight and travel expenses",Land Forces,Quebec Port terminals,20,36151.04
Ministry of Defence,Ministry of Defence,06/04/2011,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,777749,44910.76
Ministry of Defence,Ministry of Defence,06/04/2011,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,777749,34380.3
Ministry of Defence,Ministry of Defence,06/04/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,777749,8032.25
Ministry of Defence,Ministry of Defence,06/04/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,777749,94477.91
Ministry of Defence,Ministry of Defence,06/04/2011,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,777749,12958.74
Ministry of Defence,Ministry of Defence,06/04/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,777749,307579.03
Ministry of Defence,Ministry of Defence,06/04/2011,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,777749,28021.22
Ministry of Defence,Met Office,06/04/2011,Software Licences,Technology,Software Box Limited,306153,32956.68
Ministry of Defence,Met Office,06/04/2011,Services,Operations,Bt Plc,306176,2083
Ministry of Defence,Met Office,06/04/2011,Services,Strategic Marketing & Product,Purple Secure Systems,306317,123722
Ministry of Defence,Met Office,06/04/2011,Services,Technology,Bt Plc,306176,270216.07
Ministry of Defence,Met Office,06/04/2011,Services,Technology,Bt Plc,306177,-30707.66
Ministry of Defence,Met Office,06/04/2011,Services,Technology,Bt Plc,306178,-47628.38
Ministry of Defence,Council of Reserve Forces and Cadets Associations,06/04/2011,Building maintenance and accommodation stores,Infrastructure,Goldsmith Construction Ltd,73,105421.2
Ministry of Defence,Met Office,06/04/2011,Trade Creditors,Chief Financial Officer,Land & Property Services Rating,306345,37000.59
Ministry of Defence,Royal Hospital Chelsea GIA,06/04/2011,Contracted Out Security,Royal Hospital Chelsea,Wilson James Limited,PIN117981,60981.46
Ministry of Defence,Ministry of Defence,07/04/2011,"Adminstration, claims, compensation and awards",Defence Infrastructure Organisation ,ANNINGTON PROPERTY LTD,778436,70588
Ministry of Defence,Ministry of Defence,07/04/2011,Bank Charges,Central TLB,LLOYDS TSB BANK PLC,158816,27609.06
Ministry of Defence,Ministry of Defence,07/04/2011,Building maintenance and accommodation stores,Air Command,MEDLICOTT BUILDERS LIMITED,778876,27719.53
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,778459,71431.26
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Air Command,QINETIQ LIMITED,779117,101042
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Air Command,SERCO LIMITED,779188,446701.11
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Air Command,SSI SCHAEFER LTD,779224,664.87
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,778459,6215.66
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,778459,5990.52
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Command Joint Operations,VAN WIJNGAARDEN MARINE SERVICES B V,3000005370,332010
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,AEROTECH UK LTD,778411,46840
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,AIRBLAST LIMITED,778414,21716.5
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,ATLAS ELEKTRONIK UK LIMITED,778450,38067.25
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,778459,30279.48
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS (OPERATIONS) LIMITED,158794,80098.94
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,778473,377833.81
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR REMANUFACTURING LIMITED,778550,27589.87
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR REMANUFACTURING LIMITED,778551,24101.81
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),778616,172536.16
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),778617,215594.28
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,EGLINTON (TIMBER PRODUCTS)  LIMITED,32064,43786.5
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,ELECTRO SERVICES (MIDLANDS) LTD,778676,31753.66
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,FERNAU AVIONICS LTD,778696,61722
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,778719,24183.22
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,GEO-MARINE INC,3000005366,34453.35
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,ITW LIMITED,778797,18090.86
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,JRA AEROSPACE LTD,778805,27886.82
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,LOCKHEED MARTIN UK INTEGRATED SYSTEMS AND SOLUTIONS LIMITED,778843,27894.25
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,MOTT MACDONALD LTD,778897,6667.5
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,PCA ELECTRONIC TEST LIMITED,779076,74538.02
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,SCIENTIFIC MANAGEMENT ASSOCIATES (U K) LTD,779174,11420
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,779185,74382
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,779186,4108.63
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,778459,8120.5
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,778459,200406.79
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Land Forces,HORSTMAN DEFENCE SYSTEMS LTD,778772,33393.5
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,779188,30426
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Land Forces,WORKING DOGS INTERNATIONAL INC,2000011286,34086.96
Ministry of Defence,Ministry of Defence,07/04/2011,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,778459,9980.46
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Air Command,CRISPIN & BORST LIMITED,158802,106744.08
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Air Command,CUDDY DEMOLITION & DISMANTLING LTD,778605,161212.19
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Air Command,KEMPS CONSTRUCTION LIMITED,778814,44486.98
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Air Command,SERCO LIMITED,779188,381736.54
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,779297,13839.36
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Central TLB,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,778473,20770.44
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,118115.1
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Central TLB,SERCO LIMITED,779188,1214.77
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,778473,925808.05
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Defence Equipment & Support,METAL & WASTE RECYCLING LTD,778883,49138.42
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Defence Infrastructure Organisation ,BABCOCK SUPPORT SERVICES LIMITED,778463,66364.93
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Defence Infrastructure Organisation ,BRYCE GARTEN & LANDSCHAFTSBAU,5000053947,70449.41
Ministry of Defence,Ministry of Defence,07/04/2011,Estate management,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,778598,21333.33
