UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC15686,17-Oct-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"£2,323.51",15686
MODGPC15687,26-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,602.70",15687
MODGPC15688,14-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,221.76",15688
MODGPC15689,17-Oct-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,£992.10,15689
MODGPC15690,27-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£704.40,15690
MODGPC15691,27-Oct-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,£770.50,15691
MODGPC15692,19-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£875.00,15692
MODGPC15693,17-Oct-11,Books and Periodicals              , BOOK STORES,£708.00,15693
MODGPC15694,28-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,265.50",15694
MODGPC15695,17-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£2,764.01",15695
MODGPC15696,19-Oct-11,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,£690.00,15696
MODGPC15697,18-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£545.00,15697
MODGPC15698,24-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,£576.06,15698
MODGPC15699,21-Oct-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£999.82,15699
MODGPC15700,14-Oct-11,Books and Periodicals              , BOOK STORES,£999.95,15700
MODGPC15701,18-Oct-11,Books and Periodicals              , BOOK STORES,£999.95,15701
MODGPC15702,24-Oct-11,Books and Periodicals              , BOOK STORES,£503.52,15702
MODGPC15703,25-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£537.30,15703
MODGPC15704,20-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£5,000.00",15704
MODGPC15705,20-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£4,193.81",15705
MODGPC15706,14-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£869.84,15706
MODGPC15707,17-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£1,286.75",15707
MODGPC15708,26-Oct-11,General Retail and Wholesale       , CHILDREN/INFANTS WEAR STORES,£989.80,15708
MODGPC15709,21-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£539.00,15709
MODGPC15710,17-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£2,978.45",15710
MODGPC15711,31-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£2,042.82",15711
MODGPC15712,17-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£2,068.84",15712
MODGPC15713,19-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£837.88,15713
MODGPC15714,17-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"£1,202.50",15714
MODGPC15715,18-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£3,961.62",15715
MODGPC15716,31-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£719.32,15716
MODGPC15717,26-Oct-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,£745.46,15717
MODGPC15718,31-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,£850.38,15718
MODGPC15719,26-Oct-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"£1,218.30",15719
MODGPC15720,25-Oct-11,Books and Periodicals              , BOOK STORES,"£1,244.78",15720
MODGPC15721,19-Oct-11,Books and Periodicals              , BOOK STORES,£677.00,15721
MODGPC15722,26-Oct-11,Books and Periodicals              , BOOK STORES,£724.30,15722
MODGPC15723,28-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£529.89,15723
MODGPC15724,22-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,£806.76,15724
MODGPC15725,17-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£565.18,15725
MODGPC15726,18-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"£2,613.60",15726
MODGPC15727,25-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£1,247.50",15727
MODGPC15728,17-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,£542.40,15728
MODGPC15729,25-Oct-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,671.60",15729
MODGPC15730,20-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,333.44",15730
MODGPC15731,18-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£3,262.32",15731
MODGPC15732,27-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£818.69,15732
MODGPC15733,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,080.00",15733
MODGPC15734,19-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£508.87,15734
MODGPC15735,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,050.00",15735
MODGPC15736,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£694.80,15736
MODGPC15737,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£955.20,15737
MODGPC15738,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,873.26",15738
MODGPC15739,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£848.76,15739
MODGPC15740,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£616.16,15740
MODGPC15741,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£858.10,15741
MODGPC15742,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,499.95",15742
MODGPC15743,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£621.79,15743
MODGPC15744,18-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£710.52,15744
MODGPC15745,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£530.78,15745
MODGPC15746,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£687.40,15746
MODGPC15747,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,082.40",15747
MODGPC15748,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£757.08,15748
MODGPC15749,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£663.48,15749
MODGPC15750,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£862.56,15750
MODGPC15751,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,122.53",15751
MODGPC15752,27-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£873.36,15752
MODGPC15753,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£764.82,15753
MODGPC15754,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£19,658.88",15754
MODGPC15755,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,280.00",15755
MODGPC15756,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£976.75,15756
MODGPC15757,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,587.00",15757
MODGPC15758,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£966.48,15758
MODGPC15759,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,016.40",15759
MODGPC15760,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£614.27,15760
MODGPC15761,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£6,274.80",15761
MODGPC15762,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£21,697.68",15762
MODGPC15763,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,407.20",15763
MODGPC15764,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,697.14",15764
MODGPC15765,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£11,176.18",15765
MODGPC15766,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,488.30",15766
MODGPC15767,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,759.58",15767
MODGPC15768,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,687.80",15768
MODGPC15769,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,486.80",15769
MODGPC15770,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,421.76",15770
MODGPC15771,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£510.52,15771
MODGPC15772,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,544.11",15772
MODGPC15773,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,202.68",15773
MODGPC15774,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£575.35,15774
MODGPC15775,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,011.01",15775
MODGPC15776,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,991.32",15776
MODGPC15777,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£714.41,15777
MODGPC15778,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£656.90,15778
MODGPC15779,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£654.84,15779
MODGPC15780,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£746.78,15780
MODGPC15781,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£677.66,15781
MODGPC15782,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£752.16,15782
MODGPC15783,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£706.20,15783
MODGPC15784,25-Oct-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£604.80,15784
MODGPC15785,20-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£506.40,15785
MODGPC15786,20-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£904.80,15786
MODGPC15787,20-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£895.20,15787
MODGPC15788,14-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£974.16,15788
MODGPC15789,19-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£1,109.04",15789
MODGPC15790,26-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£6,019.20",15790
MODGPC15791,26-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£1,176.26",15791
MODGPC15792,26-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£733.44,15792
MODGPC15793,19-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£5,039.33",15793
MODGPC15794,19-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£730.46,15794
MODGPC15795,18-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£678.60,15795
MODGPC15796,20-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£678.60,15796
MODGPC15797,24-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£687.60,15797
MODGPC15798,17-Oct-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,905.96",15798
MODGPC15799,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£623.76,15799
MODGPC15800,14-Oct-11,Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,£540.00,15800
MODGPC15801,18-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£604.10,15801
MODGPC15802,17-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£710.00,15802
MODGPC15803,18-Oct-11,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,£818.28,15803
MODGPC15804,26-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,128.20",15804
MODGPC15805,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,115.80",15805
MODGPC15806,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£937.44,15806
MODGPC15807,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£924.30,15807
MODGPC15808,18-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£653.53,15808
MODGPC15809,18-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£859.78,15809
MODGPC15810,18-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£730.80,15810
MODGPC15811,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,004.10",15811
MODGPC15812,25-Oct-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£708.00,15812
MODGPC15813,24-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£852.00,15813
MODGPC15814,18-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£823.74,15814
MODGPC15815,21-Oct-11,Print and Advertising              , STENOGRAPHIC SERVICES,£512.44,15815
MODGPC15816,21-Oct-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£666.00,15816
MODGPC15817,24-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£3,814.80",15817
MODGPC15818,24-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£3,600.00",15818
MODGPC15819,12-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£557.11,15819
MODGPC15820,19-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£1,148.63",15820
MODGPC15821,21-Oct-11,Print and Advertising              , ADVERTISING SERVICES,"£2,357.50",15821
MODGPC15822,31-Oct-11,Print and Advertising              , PHOTO STUDIOS,£757.06,15822
MODGPC15823,31-Oct-11,Print and Advertising              , PHOTO STUDIOS,£549.76,15823
MODGPC15824,19-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£630.00,15824
MODGPC15825,28-Oct-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£516.00,15825
MODGPC15826,19-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£531.20,15826
MODGPC15827,14-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£1,282.87",15827
MODGPC15828,24-Oct-11,Building Materials                 , GLASS/PAINT/WALLPAPER STORES,"£7,652.34",15828
MODGPC15829,25-Oct-11,Miscellaneous Industrial/Commercial," PAINT, VARNISHES & SUPPLIES","£3,795.60",15829
MODGPC15830,26-Oct-11,Auto Rental                        ,Auto Rental                        ,£737.39,15830
MODGPC15831,26-Oct-11,Mail and Courier Services          , POSTAGE STAMPS,"£2,097.25",15831
MODGPC15832,28-Oct-11,Mail and Courier Services          , POSTAGE STAMPS,"£1,573.83",15832
MODGPC15833,28-Oct-11,Mail and Courier Services          , POSTAGE STAMPS,"£1,424.03",15833
MODGPC15834,29-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£786.66,15834
MODGPC15835,15-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£915.46,15835
MODGPC15836,21-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£2,640.00",15836
MODGPC15837,19-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£557.20,15837
MODGPC15838,21-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£516.00,15838
MODGPC15839,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,127.38",15839
MODGPC15840,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£2,000.00",15840
MODGPC15841,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£2,000.00",15841
MODGPC15842,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,074.49",15842
MODGPC15843,21-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,319.79",15843
MODGPC15844,31-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,259.73",15844
MODGPC15845,27-Oct-11,Auto Rental                        ,Auto Rental                        ,£933.60,15845
MODGPC15846,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£2,000.00",15846
MODGPC15847,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£2,000.00",15847
MODGPC15848,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£2,000.00",15848
MODGPC15849,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£2,000.00",15849
MODGPC15850,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£2,000.00",15850
MODGPC15851,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£2,000.00",15851
MODGPC15852,31-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,818.42",15852
MODGPC15853,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,210.82",15853
MODGPC15854,18-Oct-11,Auto Rental                        ,Auto Rental                        ,£571.78,15854
MODGPC15855,21-Oct-11,Auto Rental                        ,Auto Rental                        ,£722.70,15855
MODGPC15856,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,882.08",15856
MODGPC15857,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,953.98",15857
MODGPC15858,31-Oct-11,Auto Rental                        ,Auto Rental                        ,£738.88,15858
MODGPC15859,31-Oct-11,Auto Rental                        ,Auto Rental                        ,£621.60,15859
MODGPC15860,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£2,000.00",15860
MODGPC15861,31-Oct-11,Auto Rental                        ,Auto Rental                        ,£766.72,15861
MODGPC15862,18-Oct-11,Auto Rental                        ,Auto Rental                        ,£908.08,15862
MODGPC15863,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£2,000.00",15863
MODGPC15864,27-Oct-11,Auto Rental                        ,Auto Rental                        ,£750.00,15864
MODGPC15865,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,321.70",15865
MODGPC15866,21-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,289.49",15866
MODGPC15867,27-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,294.70",15867
MODGPC15868,18-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,908.01",15868
