Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,SOUTH KESTEVEN DISTRICT COUNCIL,615261,339376.78
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,SOUTH NORTHAMPTONSHIRE DISTRICT COUNCIL,615263,57546.00
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,SOUTH OXFORDSHIRE DISTRICT  COUNCIL,615264,506763.74
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,SOUTH SOMERSET DISTRICT COUNCIL,615265,1750987.86
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,SOUTHAMPTON CITY COUNCIL,615268,81513.59
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,ST EDMUNDSBURY BOROUGH COUNCIL,615280,513703.47
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,STAFFORD BOROUGH COUNCIL,615283,786600.00
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,SUFFOLK COASTAL DISTRICT COUNCIL,615292,290317.50
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,SURREY HEATH BOROUGH COUNCIL,615296,363752.64
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,SWINDON BOROUGH COUNCIL,615299,417702.04
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,TAUNTON DEANE BOROUGH COUNCIL,615308,224486.85
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,TELFORD & WREKIN COUNCIL,133815,1671665.99
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,TEST VALLEY BOROUGH COUNCIL,615317,1499615.57
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,TEWKESBURY BOROUGH COUNCIL,615318,1184661.00
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,THANET DISTRICT COUNCIL,615327,193545.00
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,THE HEREFORDSHIRE COUNCIL,615332,164909.36
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,THREE RIVERS DISTRICT COUNCIL,615343,1242000.00
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,UTTLESFORD DISTRICT COUNCIL,615372,222138.24
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,VALE OF GLAMORGAN COUNCIL,615374,808797.50
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,VALE OF WHITE HORSE DISTRICT COUNCIL,615376,902520.00
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,WEALDEN DISTRICT COUNCIL,615394,95465.37
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,WEST BERKSHIRE DISTRICT COUNCIL,615396,3153593.63
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,WEST DEVON BOROUGH COUNCIL,615397,201508.22
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,WEST DORSET DISTRICT COUNCIL,133817,184488.34
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,WEST LINDSEY DISTRICT COUNCIL,615399,157320.00
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,WEST OXFORDSHIRE DISTRICT  COUNCIL,615400,1839689.06
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,WILTSHIRE COUNCIL,615411,8415188.91
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,WINCHESTER CITY COUNCIL,615414,941891.40
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,615415,345587.31
Ministry of Defence,Ministry of Defence,07/04/2010,Rent and rates,Defence Estates,WOKINGHAM DISTRICT COUNCIL,615418,678297.60
Ministry of Defence,Ministry of Defence,07/04/2010,Research and development,Defence Equipment & Support,QINETIQ LIMITED,615172,15034.01
Ministry of Defence,Met Office,07/04/2010,Software Licences,Science And Technology,Software Box Limited,289481,32956.68
Ministry of Defence,Ministry of Defence,07/04/2010,Transport hire charges,Land Forces,BUSVERKEHR OSTWESTFALEN GMBH,5000032557,55705.34
Ministry of Defence,Ministry of Defence,07/04/2010,Transport hire charges,Defence Equipment & Support,DAWSONRENTALS TRUCK & TRAILER LTD,614870,16567.00
Ministry of Defence,Ministry of Defence,07/04/2010,"Transportation of personnel, freight and travel expenses",Air Command,CARTUS LTD,614821,295.00
Ministry of Defence,Ministry of Defence,07/04/2010,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,614821,31636.83
Ministry of Defence,Ministry of Defence,07/04/2010,"Transportation of personnel, freight and travel expenses",Command Joint Operations,CARTUS LTD,614821,135.00
Ministry of Defence,Ministry of Defence,07/04/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,614821,14540.26
Ministry of Defence,Ministry of Defence,07/04/2010,"Transportation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,614821,740.00
Ministry of Defence,Ministry of Defence,07/04/2010,"Transportation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,614821,125.00
Ministry of Defence,Ministry of Defence,07/04/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,614845,10106.15
Ministry of Defence,Ministry of Defence,07/04/2010,"Transportation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,614845,3444.78
Ministry of Defence,Ministry of Defence,07/04/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,614878,23124.93
Ministry of Defence,Ministry of Defence,07/04/2010,"Transportation of personnel, freight and travel expenses",Air Command,PLANT SPEED LIMITED,615152,582.83
Ministry of Defence,Ministry of Defence,07/04/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,PLANT SPEED LIMITED,615152,4953.02
Ministry of Defence,Ministry of Defence,07/04/2010,"Transportation of personnel, freight and travel expenses",Land Forces,PLANT SPEED LIMITED,615152,3123.77
Ministry of Defence,Ministry of Defence,08/04/2010,"Adminstration, claims, compensation and awards",Defence Estates,SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL,616190,3347.28
Ministry of Defence,Ministry of Defence,08/04/2010,Building maintenance and accommodation stores,Air Command,INVIRON LTD,615764,34155.56
Ministry of Defence,Ministry of Defence,08/04/2010,Building maintenance and accommodation stores,Land Forces,SSI SCHAEFER LTD,616204,50140.40
Ministry of Defence,Ministry of Defence,08/04/2010,Design services and minor equipment purchases,Air Command,BABCOCK SUPPORT SERVICES LIMITED,615502,450087.08
Ministry of Defence,Ministry of Defence,08/04/2010,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,615508,13386.00
Ministry of Defence,Ministry of Defence,08/04/2010,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,616103,3770.00
Ministry of Defence,Ministry of Defence,08/04/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,616173,207422.21
Ministry of Defence,Defence Support Group,08/04/2010,Equipment Support,Businesss Stream 1,Commercial Business Interiors LTD,10113029,53779.91
Ministry of Defence,Defence Support Group,08/04/2010,Equipment Support,Businesss Stream 1,Commercial Business Interiors LTD,10113028,30000.00
Ministry of Defence,Defence Support Group,08/04/2010,Equipment Support-Other,Large Aircraft,Carillion Enterprise Ltd,10113100,14095.59
Ministry of Defence,Defence Support Group,08/04/2010,Equipment Support-Other,Businesss Stream 1,Turbex Ltd,10112904,26493.00
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Air Command,ARAMARK LTD,615473,23947.21
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Defence Estates,ARAMARK LTD,615473,1008.15
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Land Forces,ARAMARK LTD,615473,8443.54
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,615479,374442.98
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Air Command,CARILLION (AMBS) LIMITED,615554,14101.85
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Air Command,COMPASS SERVICES (U.K.) LIMITED,615585,172.75
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,615585,6553.91
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Defence Estates,COMPASS SERVICES (U.K.) LIMITED,615585,335.10
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Land Forces,COMPASS SERVICES (U.K.) LIMITED,615585,93985.93
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Navy Command,COMPASS SERVICES (U.K.) LIMITED,615585,428.27
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Air Command,INVIRON LTD,615764,18426.49
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Air Command,MITIE CLEANING & ENVIRONMENTAL  SERVICES LIMITED,615851,22440.31
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,615857,268549.32
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Defence Estates,PRIDE (SERP) LTD,616095,-47860.65
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Air Command,SAFESKYS LTD,616149,26083.50
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Land Forces,SAFESKYS LTD,616149,4608.58
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Air Command,SODEXO LTD,616185,20839.83
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Defence Equipment & Support,SODEXO LTD,616185,129.41
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Defence Estates,SODEXO LTD,616185,16869.99
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Land Forces,SODEXO LTD,616185,198285.29
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,616279,2931074.00
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,616280,66028.39
Ministry of Defence,Ministry of Defence,08/04/2010,Estate management,Navy Command,VT FLAGSHIP LTD,616318,21560.00
Ministry of Defence,Ministry of Defence,08/04/2010,Externally delivered education and training.,Land Forces,BDS YORKSHIRE LTD,615517,53096.73
Ministry of Defence,Ministry of Defence,08/04/2010,Externally delivered education and training.,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,615603,75.00
Ministry of Defence,Ministry of Defence,08/04/2010,Externally delivered education and training.,Central TLB,THE UNIVERSITY OF BRISTOL,616259,2324.00
Ministry of Defence,Ministry of Defence,08/04/2010,Externally delivered education and training.,Navy Command,THE UNIVERSITY OF BRISTOL,616259,2324.00
Ministry of Defence,Ministry of Defence,08/04/2010,Fees for professional services,Land Forces,CARILLIONENTERPRISE LIMITED,615555,23042.85
Ministry of Defence,Ministry of Defence,08/04/2010,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,615712,93827.50
Ministry of Defence,Ministry of Defence,08/04/2010,Fees for professional services,Central TLB,IBM UNITED KINGDOM LIMITED,615750,21312.50
Ministry of Defence,Ministry of Defence,08/04/2010,Fees for professional services,Defence Estates,INFOTECH ENTERPRISES EUROPE LTD,615756,23705.00
Ministry of Defence,Ministry of Defence,08/04/2010,Fees for professional services,Defence Estates,LOGICA UK LIMITED,615808,13101.25
Ministry of Defence,Ministry of Defence,08/04/2010,Fees for professional services,Land Forces,METEOROLOGICAL OFFICE,615845,317998.33
Ministry of Defence,Ministry of Defence,08/04/2010,Fees for professional services,Central TLB,PARTNERSHIPS U K PLC,616071,52697.46
Ministry of Defence,Ministry of Defence,08/04/2010,Fees for professional services,Central TLB,TNT UK LIMITED,616271,271634.40
Ministry of Defence,Ministry of Defence,08/04/2010,Fees for professional services,Land Forces,UNIVERSITY OF BATH (THE),616292,26178.00
Ministry of Defence,Ministry of Defence,08/04/2010,Fees for professional services,Defence Estates,WYG MANAGEMENT SERVICES LIMITED,616343,34784.56
Ministry of Defence,Ministry of Defence,08/04/2010,Food and clothing,Land Forces,ARAMARK LTD,615473,15020.36
Ministry of Defence,Ministry of Defence,08/04/2010,Food and clothing,Land Forces,COMPASS SERVICES (U.K.) LIMITED,615585,258653.29
Ministry of Defence,Ministry of Defence,08/04/2010,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,616100,3818954.69
Ministry of Defence,Ministry of Defence,08/04/2010,Food and clothing,Air Command,SODEXO LTD,616185,132.05
Ministry of Defence,Ministry of Defence,08/04/2010,Food and clothing,Defence Estates,SODEXO LTD,616185,39.20
Ministry of Defence,Ministry of Defence,08/04/2010,Food and clothing,Land Forces,SODEXO LTD,616185,12447.72
Ministry of Defence,Ministry of Defence,08/04/2010,Food and clothing,Air Command,TURNER VIRR & CO. LTD,616281,1259.46
Ministry of Defence,Ministry of Defence,08/04/2010,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,616281,483.64
Ministry of Defence,Ministry of Defence,08/04/2010,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,616281,35688.51
Ministry of Defence,Ministry of Defence,08/04/2010,International contributions,Defence Equipment & Support,OCCAR-EA,5000032676,342315.32
Ministry of Defence,Ministry of Defence,08/04/2010,IT and communication services,Defence Equipment & Support,ATKINS LIMITED,615484,9825.00
Ministry of Defence,Ministry of Defence,08/04/2010,IT and communication services,Land Forces,MATRIX DISPLAY SYSTEMS LTD,615834,30187.30
Ministry of Defence,Ministry of Defence,08/04/2010,IT and communication services,Air Command,QINETIQ LIMITED,616103,21668.00
Ministry of Defence,Ministry of Defence,08/04/2010,IT and communication services,Land Forces,QINETIQ LIMITED,616103,8669.00
Ministry of Defence,Ministry of Defence,08/04/2010,Medical treatment & stores and welfare services.,Central TLB,ROYAL SURREY COUNTY HOSPITAL N H S TRUST,616140,396671.13
Ministry of Defence,Ministry of Defence,08/04/2010,Medical treatment & stores and welfare services.,Air Command,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,200000009059,73301.66
Ministry of Defence,Ministry of Defence,08/04/2010,Medical treatment & stores and welfare services.,Air Command,SSAFA FAMILY HEALTH SERVICES,616202,208130.50
Ministry of Defence,Ministry of Defence,08/04/2010,Miscellaneous Administration Costs,Central TLB,SODEXO LTD,616185,292.87
Ministry of Defence,Ministry of Defence,08/04/2010,Miscellaneous Administration Costs,Navy Command,THE MINDWORKS MARKETING COMPANY LIMITED,616252,10253.00
Ministry of Defence,Ministry of Defence,08/04/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,616203,71378.09
Ministry of Defence,Ministry of Defence,08/04/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,616203,117237.95
Ministry of Defence,Ministry of Defence,08/04/2010,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,616273,232497.93
Ministry of Defence,Ministry of Defence,08/04/2010,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,616273,16740.47
Ministry of Defence,Ministry of Defence,08/04/2010,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,616273,286.55
Ministry of Defence,Ministry of Defence,08/04/2010,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,616273,1192.25
Ministry of Defence,Ministry of Defence,08/04/2010,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,616273,79712.33
Ministry of Defence,Ministry of Defence,08/04/2010,Payments on behalf of Defence Support Group,Central TLB,ARAMARK LTD,615473,818.60
Ministry of Defence,Ministry of Defence,08/04/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,615479,314990.47
Ministry of Defence,Ministry of Defence,08/04/2010,"Public relations, including marketing and advertising.",Navy Command,THE MINDWORKS MARKETING COMPANY LIMITED,616252,45585.07
Ministry of Defence,Ministry of Defence,08/04/2010,Purchase of buildings and military equipment ,Land Forces,ASPIRE DEFENCE LIMITED,615479,489088.81
Ministry of Defence,Ministry of Defence,08/04/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,LIFE FITNESS (U K) LTD,615802,19731.29
Ministry of Defence,Ministry of Defence,08/04/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,615858,1163613.58
Ministry of Defence,Ministry of Defence,08/04/2010,Purchase of buildings and military equipment ,Defence Estates,PRIDE (SERP) LTD,616095,690126.15
Ministry of Defence,Ministry of Defence,08/04/2010,Purchase of buildings and military equipment ,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,616279,403866.25
