Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£) ,VAT Registration Number
FCO,FCO,23-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,SAFERWORLD,1050925,"25,990.00",
FCO,FCO,16-Jul-12,IT/IS Consultancy,DG CENTRAL GROUP,STERIA LTD,1050366,"43,345.00",
FCO,FCO,16-Jul-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,STERIA LTD,1050366,"8,669.00",
FCO,FCO,20-Jul-12,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,STERIA LTD,1050867,"39,115.00",
FCO,FCO,20-Jul-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,STERIA LTD,1050867,"7,823.00",
FCO,FCO,20-Jul-12,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,STERIA LTD,1050867,"-39,115.00",
FCO,FCO,20-Jul-12,IT/IS Consultancy,DG CENTRAL GROUP,STERIA LTD,1050867,"16,115.00",
FCO,FCO,20-Jul-12,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,STERIA LTD,1050867,"23,000.00",
FCO,FCO,27-Jul-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,AFRICAN UNION PEACE FUND,1005127,"96,736.75",
FCO,FCO,19-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,1005092,"525,207.66",
FCO,FCO,16-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,1050367,"250,000.00",
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,"55,774.04",
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,"25,762.10",
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,"-55,774.04",
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,"-25,762.10",
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,"55,774.04",
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,"25,680.00",
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,"-25,680.00",
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,"25,680.00",
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,82.1,
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,16.42,
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,-82.1,
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,82.1,
FCO,FCO,03-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1049225,-16.42,
FCO,FCO,12-Jul-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS + ASSOCIATES LTD,1050102,"130,906.42",
FCO,FCO,13-Jul-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,WESTMINSTER FOUNDATION FOR DEMOCRACY,1050288,"36,573.57",
FCO,FCO,03-Jul-12,Construction Project more than £10k,#N/A,OROSTREAM INTERNATIONAL CONTRACTS LTD,1049299,"31,889.06",
FCO,FCO,10-Jul-12,Construction Project more than £10k,#N/A,CONTROLLED BUILDING MEASURESLTD,1049779,"40,840.67",
FCO,FCO,18-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,CEEREF NALOZBE DOO,2000729,"26,208.41",
