UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC20199,15-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"4,234.54",20199
MODGPC20200,15-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"2,146.91",20200
MODGPC20201,15-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,948.59",20201
MODGPC20202,14-Dec-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"4,080.00",20202
MODGPC20203,21-Dec-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,500,20203
MODGPC20204,15-Dec-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"2,000.00",20204
MODGPC20205,14-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"3,493.27",20205
MODGPC20206,14-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"3,134.80",20206
MODGPC20207,14-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"13,122.56",20207
MODGPC20208,21-Dec-11,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,643.79,20208
MODGPC20209,16-Dec-11,Print and Advertising              , ADVERTISING SERVICES,576.72,20209
MODGPC20210,19-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"19,457.43",20210
MODGPC20211,16-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,976.28,20211
MODGPC20212,14-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"1,194.00",20212
MODGPC20213,16-Dec-11,Print and Advertising              , ADVERTISING SERVICES,"7,200.00",20213
MODGPC20214,15-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"6,000.00",20214
MODGPC20215,20-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"1,860.00",20215
MODGPC20216,19-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"1,250.00",20216
MODGPC20217,14-Dec-11,Print and Advertising              , COMMERCIAL PHOTO/ART/GRAPH,"1,386.84",20217
MODGPC20218,15-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,840,20218
MODGPC20219,20-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,780,20219
MODGPC20220,21-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,584.74,20220
MODGPC20221,21-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"4,790.22",20221
MODGPC20222,15-Dec-11,Print and Advertising              , ADVERTISING SERVICES,948,20222
MODGPC20223,16-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,818.4,20223
MODGPC20224,16-Dec-11,Print and Advertising              , COMMERCIAL PHOTO/ART/GRAPH,"1,499.00",20224
MODGPC20225,23-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,900.6,20225
MODGPC20226,14-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,900,20226
MODGPC20227,20-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"2,931.36",20227
MODGPC20228,21-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"2,169.60",20228
MODGPC20229,22-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"8,536.80",20229
MODGPC20230,14-Dec-11,Professional Services              , INFORMATION RETRIEVAL SERVICES,"1,110.00",20230
MODGPC20231,15-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"1,449.60",20231
MODGPC20232,20-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"2,178.00",20232
MODGPC20233,16-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,582,20233
MODGPC20234,15-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,237.20",20234
MODGPC20235,16-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"2,475.00",20235
MODGPC20236,23-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"1,165.55",20236
MODGPC20237,15-Dec-11,Professional Services              , MISC PERSONAL SERV - DEF,680.86,20237
MODGPC20238,23-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,692.57,20238
MODGPC20239,19-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,746.00",20239
MODGPC20240,16-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,281.96",20240
MODGPC20241,15-Dec-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,800.00",20241
MODGPC20242,21-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,672,20242
MODGPC20243,21-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,672,20243
MODGPC20244,20-Dec-11,Professional Services              , PROFESSIONAL SERVICES - DEF,958.94,20244
MODGPC20245,15-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,539.2,20245
MODGPC20246,13-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,573.09,20246
MODGPC20247,14-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"4,824.00",20247
MODGPC20248,22-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"3,450.60",20248
MODGPC20249,22-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,260.00",20249
MODGPC20250,13-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"4,764.00",20250
MODGPC20251,13-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"2,382.00",20251
MODGPC20252,13-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"4,764.00",20252
MODGPC20253,22-Dec-11,Professional Services              , MISC PERSONAL SERV - DEF,516,20253
MODGPC20254,20-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,581.72,20254
MODGPC20255,21-Dec-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,620.00",20255
MODGPC20256,19-Dec-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"24,360.00",20256
MODGPC20257,21-Dec-11,Professional Services              , INFORMATION RETRIEVAL SERVICES,"1,031.69",20257
MODGPC20258,19-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"2,433.93",20258
MODGPC20259,20-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,500,20259
MODGPC20260,29-Dec-11,Professional Services              , VETERINARY SERVICES,691.34,20260
MODGPC20261,20-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,700.00",20261
MODGPC20262,15-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,895.32,20262
MODGPC20263,16-Dec-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,056.28",20263
MODGPC20264,23-Dec-11,Professional Services              , PROFESSIONAL SERVICES - DEF,600,20264
MODGPC20265,20-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"3,076.16",20265
MODGPC20266,22-Dec-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"2,296.80",20266
MODGPC20267,22-Dec-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,575.84",20267
MODGPC20268,19-Dec-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","1,502.99",20268
MODGPC20269,23-Dec-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","1,007.20",20269
MODGPC20270,15-Dec-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",652.5,20270
MODGPC20271,13-Dec-11,Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,750.3,20271
MODGPC20272,20-Dec-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","3,400.00",20272
MODGPC20273,21-Dec-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"67,804.05",20273
MODGPC20274,21-Dec-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"69,028.20",20274
MODGPC20275,16-Dec-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"1,056.00",20275
MODGPC20276,16-Dec-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,660,20276
MODGPC20277,16-Dec-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"1,056.00",20277
MODGPC20278,14-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,750,20278
MODGPC20279,15-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"2,111.22",20279
MODGPC20280,14-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"9,666.00",20280
MODGPC20281,19-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"4,250.00",20281
MODGPC20282,21-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,639.2,20282
MODGPC20283,15-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"12,640.00",20283
MODGPC20284,15-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"1,775.00",20284
MODGPC20285,14-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,925,20285
MODGPC20286,15-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,507.6,20286
MODGPC20287,16-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"11,004.00",20287
MODGPC20288,15-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"1,185.90",20288
MODGPC20289,20-Dec-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"1,869.30",20289
MODGPC20290,20-Dec-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,741.87,20290
MODGPC20291,15-Dec-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,935.98,20291
MODGPC20292,19-Dec-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"2,440.90",20292
MODGPC20293,19-Dec-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,631.38,20293
MODGPC20294,21-Dec-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"18,088.59",20294
MODGPC20295,22-Dec-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"5,104.86",20295
MODGPC20296,15-Dec-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,507.94,20296
MODGPC20297,27-Dec-11,Telecommunication Services         , CABLE/PAY TV SERVICES,"1,223.04",20297
MODGPC20298,27-Dec-11,Telecommunication Services         , CABLE/PAY TV SERVICES,599.04,20298
MODGPC20299,17-Dec-11,Telecommunication Services         , CABLE/PAY TV SERVICES,780,20299
MODGPC20300,15-Dec-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,950,20300
MODGPC20301,19-Dec-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"4,680.00",20301
MODGPC20302,20-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,589.50",20302
MODGPC20303,22-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,518.84",20303
MODGPC20304,16-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,914.00",20304
MODGPC20305,22-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,688.00",20305
MODGPC20306,20-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"4,933.70",20306
MODGPC20307,16-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,400.00",20307
MODGPC20308,20-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,155.00",20308
MODGPC20309,22-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,155.00",20309
MODGPC20310,15-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,280.00",20310
MODGPC20311,14-Dec-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"1,481.76",20311
MODGPC20312,16-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,875.00",20312
MODGPC20313,14-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,756,20313
MODGPC20314,15-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"14,991.00",20314
MODGPC20315,19-Dec-11,Training and Educational           , CORRESPONDENCE SCHOOLS,"2,297.99",20315
MODGPC20316,14-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,184.00",20316
MODGPC20317,22-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"7,100.00",20317
MODGPC20318,15-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"4,995.00",20318
MODGPC20319,16-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,667.92,20319
MODGPC20320,16-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,821.16,20320
MODGPC20321,22-Dec-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"1,825.20",20321
MODGPC20322,16-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"1,620.00",20322
MODGPC20323,23-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,552.67,20323
MODGPC20324,19-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,770,20324
MODGPC20325,14-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,700,20325
MODGPC20326,14-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,500,20326
MODGPC20327,15-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,700,20327
MODGPC20328,14-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"4,103.20",20328
MODGPC20329,14-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"1,369.96",20329
MODGPC20330,16-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,643.5,20330
MODGPC20331,16-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,643.5,20331
MODGPC20332,16-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,643.5,20332
MODGPC20333,16-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,643.5,20333
MODGPC20334,19-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,524.00",20334
MODGPC20335,22-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"5,216.40",20335
MODGPC20336,19-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"1,793.40",20336
MODGPC20337,22-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"3,744.00",20337
MODGPC20338,14-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,799.2,20338
MODGPC20339,14-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"4,750.00",20339
MODGPC20340,14-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"4,750.00",20340
MODGPC20341,15-Dec-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"2,742.00",20341
MODGPC20342,22-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,170.00",20342
MODGPC20343,15-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"13,665.60",20343
MODGPC20344,19-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"2,292.00",20344
MODGPC20345,19-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,980,20345
MODGPC20346,14-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,505,20346
MODGPC20347,15-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,940.00",20347
MODGPC20348,22-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,673,20348
MODGPC20349,22-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"1,199.00",20349
MODGPC20350,22-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"1,199.00",20350
MODGPC20351,22-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"1,244.00",20351
MODGPC20352,21-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,440.00",20352
MODGPC20353,16-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,990,20353
MODGPC20354,20-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,120.00",20354
MODGPC20355,15-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,980.00",20355
MODGPC20356,18-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"2,340.00",20356
MODGPC20357,15-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,370.00",20357
MODGPC20358,15-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,000.00",20358
MODGPC20359,19-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,600,20359
MODGPC20360,22-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"4,182.00",20360
MODGPC20361,22-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"4,182.00",20361
MODGPC20362,22-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"2,091.00",20362
MODGPC20363,20-Dec-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"1,266.67",20363
MODGPC20364,15-Dec-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"1,484.04",20364
MODGPC20365,21-Dec-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,937.83,20365
MODGPC20366,19-Dec-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,619.68,20366
MODGPC20367,14-Dec-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,880.03,20367
MODGPC20368,22-Dec-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,734.78,20368
MODGPC20369,14-Dec-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,746.03,20369
MODGPC20370,20-Dec-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,705.39,20370
MODGPC20371,21-Dec-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,"1,646.40",20371
MODGPC20372,20-Dec-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,777.6,20372
MODGPC20373,20-Dec-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"1,605.60",20373
MODGPC20374,19-Dec-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"1,040.00",20374
MODGPC20375,23-Dec-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,899.71,20375
MODGPC20376,23-Dec-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,764.04,20376
MODGPC20377,20-Dec-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,672.23,20377
MODGPC20378,14-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,563.98,20378
MODGPC20379,14-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,770.4,20379
MODGPC20380,15-Dec-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"1,825.00",20380
MODGPC20381,15-Dec-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"1,500.00",20381
MODGPC20382,15-Dec-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,550,20382
MODGPC20383,15-Dec-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"1,650.00",20383
MODGPC20384,15-Dec-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"1,750.00",20384
MODGPC20385,15-Dec-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"1,650.00",20385
MODGPC20386,15-Dec-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,550,20386
MODGPC20387,23-Dec-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,614.46,20387
MODGPC20388,30-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"2,228.04",20388
MODGPC20389,19-Dec-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"6,129.67",20389
MODGPC20390,19-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,837.97,20390
MODGPC20391,15-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,660,20391
MODGPC20392,20-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,720,20392
MODGPC20393,21-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,774.91,20393
MODGPC20394,21-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"2,803.20",20394
MODGPC20395,21-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,685.2,20395
MODGPC20396,16-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,520,20396
MODGPC20397,21-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,540,20397
MODGPC20398,22-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,739,20398
MODGPC20399,16-Dec-11,"Vehicles, Servicing and Spares     ", AUTO PAINT SHOPS,"1,424.54",20399
MODGPC20400,16-Dec-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,598.25,20400
MODGPC20401,14-Dec-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,742.75,20401
MODGPC20402,15-Dec-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"1,209.64",20402
MODGPC20403,14-Dec-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"4,968.00",20403
MODGPC20404,07-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,700.06,20404
MODGPC20405,15-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,733.5,20405
MODGPC20406,16-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,883.76,20406
MODGPC20407,16-Dec-11,"Vehicles, Servicing and Spares     ", MOTORCYCLE DEALERS,989.98,20407
MODGPC20408,14-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,615.69,20408
MODGPC20409,23-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"1,981.58",20409
MODGPC20410,19-Dec-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"1,185.78",20410
MODGPC20411,20-Dec-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"4,536.00",20411
