Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount In Sterling
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2010,Telecommunications,Finance & Commercial Group - Information and Workplace Strategies,KCOM GROUP PLC T/A ECLIPSE INTERNET,1003065,-149.2125
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2010,InfoSource Desktop Information and Research Services,Finance & Commercial Group - Information and Workplace Strategies,KEY NOTE LTD,1001550,23942
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Standard Desktop Services,Finance & Commercial Group - Information and Workplace Strategies,KINGSTON COMMUNICATIONS,1001342,4370
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/07/2010,InfoSource Desktop Information and Research Services,Finance & Commercial Group - Information and Workplace Strategies,LEXISNEXIS UK,1001575,1894
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/07/2010,InfoSource Desktop Information and Research Services,Finance & Commercial Group - Information and Workplace Strategies,LEXISNEXIS UK,1001577,12161.12
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2010,Leadership & People Management Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",LIFE ACADEMY,1002669,2047.32
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2010,Payroll Services,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",LOGICA UK LTD,1000605,3675.77
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2010,Payroll Services,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",LOGICA UK LTD,1000609,6079.36
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2010,Payroll Services,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",LOGICA UK LTD,1000606,8951.59
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/07/2010,Payroll Services,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",LOGICA UK LTD,1000607,11195.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2010,ICT Business Specific Application Services,Finance & Commercial Group - Information and Workplace Strategies,LOGICA UK LTD,1000554,-510007.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2010,ICT Business Specific Application Services,Finance & Commercial Group - Information and Workplace Strategies,LOGICA UK LTD,999923,11369.69
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2010,ICT Business Specific Application Services,Finance & Commercial Group - Information and Workplace Strategies,LOGICA UK LTD,999922,39693.55
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2010,ICT Business Specific Application Services,Finance & Commercial Group - Information and Workplace Strategies,LOGICA UK LTD,1000552,51007.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2010,ICT Business Specific Application Services,Finance & Commercial Group - Information and Workplace Strategies,LOGICA UK LTD,1000554,51007.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2010,ICT Business Specific Application Services,Finance & Commercial Group - Information and Workplace Strategies,LOGICA UK LTD,1000554,510007.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,LOGICA UK LTD,1001038,117192.21
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2010,Service Charges,Finance & Commercial Group - Information and Workplace Strategies,LONDON & SCOTTISH PROPERTY MANAGEMENT LTD,1000459,-3881.99
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2010,Service Charges,Finance & Commercial Group - Information and Workplace Strategies,LONDON & SCOTTISH PROPERTY MANAGEMENT LTD,1000459,3881.99
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2010,Service Charges,Finance & Commercial Group - Information and Workplace Strategies,LONDON & SCOTTISH PROPERTY MANAGEMENT LTD,1000459,85809.61
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Maintenance,Finance & Commercial Group - Information and Workplace Strategies,M J FERGUSON LTD,1000853,10642.26
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,Maintenance,Finance & Commercial Group - Information and Workplace Strategies,M J FERGUSON LTD,1000853,25990.07
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/07/2010,Mail and Messenger Contract Costs,Finance & Commercial Group - Information and Workplace Strategies,MANPOWER UK LTD,1001020,1946.18775
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2010,Mail and Messenger Contract Costs,Finance & Commercial Group - Information and Workplace Strategies,MANPOWER UK LTD,1002896,2019.97775
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2010,Mail and Messenger Contract Costs,Finance & Commercial Group - Information and Workplace Strategies,MANPOWER UK LTD,1000437,2435.22275
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/07/2010,Mail and Messenger Contract Costs,Finance & Commercial Group - Information and Workplace Strategies,MANPOWER UK LTD,1001657,2435.22275
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2010,Occupational Health Service,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",MEDIGOLD HEALTH CONSULTANCY LTD,1000180,1800
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2010,Occupational Health Service,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",MEDIGOLD HEALTH CONSULTANCY LTD,1002564,3099.02
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,METHODS CONSULTING LTD,1000688,14280
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2010,External Legal Advice and Services,Finance & Commercial Group - Information and Workplace Strategies,MORTON FRASER LLP,1000524,565.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,ICT Maintenance & Upkeep,Finance & Commercial Group - Information and Workplace Strategies,MSB INTERNATIONAL LTD T/A NETWORKERS MSB,1001083,5070
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2010,Accommodation Rentals,Finance & Commercial Group - Information and Workplace Strategies,NATIONAL CAR PARKS LTD,1001280,534.98925
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/07/2010,Accommodation Rentals,Finance & Commercial Group - Information and Workplace Strategies,NATIONAL CAR PARKS LTD,1001275,1069.9785
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/07/2010,External Training,Strategic Policy Analysis - Strategic Policy Analysis,NATIONAL SCHOOL OF GOVERNMENT (CMPS),1000365,930
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2010,ADP Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1000366,760
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2010,ADP Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1002394,805
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2010,ADP Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1000366,860
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/07/2010,ADP Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1000367,1620
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/07/2010,ADP Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1000364,1620
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,ADP Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1001372,1620
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2010,ADP Training,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1001374,1620
