Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HORSHAM DC,5000135162,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HUNTINGDONSHIRE DC,5000135163,"8,766.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KINGS LYNN & WEST NORFOLK BC,5000135164,"19,600.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KINGSTON UPON THAMES  (HSG),5000135165,"885,393.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KIRKLEES COUNCIL (HSG),5000135166,"2,566,754.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASTER CITY CNCL,5000135167,"9,466.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTER CITY CNCL (HSG),5000135168,"3,540,376.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LEWES DC,5000135169,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LEWISHAM LB (HSG),5000135170,"3,030,520.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MAIDSTONE BC,5000135171,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MALDON DC,5000135172,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MANCHESTER CITY CNCL (HSG),5000135173,"7,908,346.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MEDWAY TOWNS D C (HSG),5000135174,"1,507,583.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MELTON BC,5000135175,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MENDIP DISTRICT COUNCIL,5000135176,"8,766.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MID DEVON DC,5000135177,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MID SUFFOLK DC,5000135178,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MID SUSSEX DC,5000135179,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MOLE VALLEY DC,5000135180,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NEW FOREST DC,5000135181,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NEWARK & SHERWOOD DC (HSG),5000135182,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH DEVON DC,5000135183,"27,099.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH DORSET DC,5000135184,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH EAST LINCOLN DC (HSG),5000135185,"2,059,985.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH HERTS DC (HOUSING) (HSG),5000135186,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH LINCOLNSHIRE DC (HSG),5000135187,"1,093,086.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH NORFOLK DC,5000135188,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH WARWICKSHIRE BC,5000135189,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH WEST LEICESTER DC,5000135190,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",OADBY & WIGSTON BC (HSG),5000135191,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",POOLE BC (HSG),5000135192,"825,116.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",PURBECK DC,5000135193,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RIBBLE VALLEY BC,5000135194,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RICHMONDSHIRE DC,5000135195,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ROTHER DC (HSG),5000135196,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RUSHCLIFFE BC,5000135197,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RYEDALE DC,5000135198,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SCARBOROUGH BC,5000135199,"8,766.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SEDGEMOOR DC,5000135200,"9,466.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SELBY DC,5000135201,"9,466.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SEVENOAKS DC,5000135202,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SHEPWAY DISTRICT COUNCIL,5000135203,"34,715.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH BUCKS DC (HSG),5000135204,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH CAMBRIDGESHIRE DC,5000135205,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH DERBYSHIRE D C,5000135206,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH GLOUCESTERSHIRE DC (HSG),5000135207,"1,231,317.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH HAMS DC,5000135208,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH HOLLAND,5000135209,"25,715.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH KESTEVEN DC (HSG),5000135210,"9,466.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH LAKELAND DC,5000135211,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH NORFOLK DC,5000135212,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH NORTHAMPTONSHIRE DC,5000135213,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH OXFORDSHIRE DC,5000135214,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH SOMERSET DC,5000135215,"8,766.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH STAFFORDSHIRE DC,5000135216,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SPELTHORNE DC,5000135217,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ST EDMUNDSBURY (HSG),5000135218,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",STAFFORDSHIRE MOORLANDS DC,5000135219,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",STOCKTON-ON-TEES BC (HSG),5000135220,"1,674,347.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",STROUD DC (HSG),5000135221,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SUFFOLK CC (SOCIAL CARE SERV) (H,5000135222,"4,030,055.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SUFFOLK COASTAL DC (HSG),5000135223,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TANDRIDGE DC,5000135224,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TAUNTON DEANE BC,5000135225,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TEIGNBRIDGE DC,5000135226,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TENDRING DC,5000135227,"13,633.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TEST VALLEY BC,5000135228,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TEWKESBURY BC,5000135229,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",THANET DC,5000135230,"154,797.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TONBRIDGE & MALLING BC,5000135231,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TORRIDGE DC,5000135232,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TOWER HAMLETS LB (HSG),5000135233,"3,836,604.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TUNBRIDGE WELLS BC,5000135234,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",UTTLESFORD DC,5000135235,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",VALE OF WHITE HORSE DC,5000135236,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WAVENEY DISTRICT COUNCIL,5000135237,"9,466.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WAVERLEY BC V177,5000135238,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEALDEN DC,5000135239,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WELWYN HATFIELD COUNCIL,5000135240,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST DEVON BC,5000135241,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST DORSET DC,5000135242,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST LINDSEY DC,5000135243,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST OXFORDSHIRE DC,5000135244,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST SOMERSET DC,5000135245,"22,516.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WINCHESTER CITY CNCL,5000135246,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WINDSOR & MAIDENHEAD (HSG),5000135247,"619,311.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WYCHAVON DISTRICT COUNCIL,5000135248,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WYCOMBE DC,5000135249,"33,701.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WYRE BC,5000135250,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ADUR DC,5000135251,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ALLERDALE BC,5000135252,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",AMBER VALLEY BC,5000135253,"8,766.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ASHFIELD DC,5000135254,"113,083.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BARNET LBC,5000135255,"1,857,564.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BARNSLEY MBC,5000135256,"2,175,459.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BARROW BC,5000135257,"264,005.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BASILDON DISTRICT COUNCIL,5000135258,"14,883.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BASINGSTOKE & DEANE BC,5000135259,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BIRMINGHAM CITY CNCL,5000135260,"12,783,297.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKBURN WITH DARWEN BC,5000135261,"2,381,778.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKPOOL BC,5000135262,"2,148,761.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BOLSOVER DC,5000135263,"222,811.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BOLTON MBC,5000135264,"2,896,443.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BOURNEMOUTH DC,5000135265,"1,480,773.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRACKNELL FOREST DC,5000135266,"537,236.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRADFORD MBC,5000135267,"5,789,530.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRENTWOOD BC,5000135268,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRIGHTON & HOVE CITY COUNCIL,5000135269,"2,043,978.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BROMLEY LB,5000135270,"1,437,214.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BROXBOURNE BC,5000135271,"2,517.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BROXTOWE BC,5000135272,"3,217.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BUCKINGHAMSHIRE CC,5000135273,"2,030,405.00"
Communities & Local Government,DCLG,15/07/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BURNLEY BC,5000135274,"273,908.00"
