Post Date,Publishable label,Amount,Publishable label is provided by Bank and is industry standard.  May not however give true indication of purchase - additional comment provided as necessary
18/05/2011,Travel - Air/Rail/Road,£635.88,
18/05/2011,Travel - Air/Rail/Road,"£1,185.22",
18/05/2011,Travel - Air/Rail/Road,"£1,185.22",
18/05/2011,Travel - Air/Rail/Road,"£2,344.58",
18/05/2011,Travel - Air/Rail/Road,"£2,741.40",
18/05/2011,Travel - Air/Rail/Road,£640.93,
18/05/2011,Travel - Air/Rail/Road,£693.53,
18/05/2011,Travel - Air/Rail/Road,£989.83,
18/05/2011,Travel - Air/Rail/Road,£644.70,
18/05/2011,Travel - Air/Rail/Road,"£1,016.53",
18/05/2011,Travel - Air/Rail/Road,"£1,596.09",
18/05/2011,Travel - Air/Rail/Road,"£1,278.33",
18/05/2011,Travel - Air/Rail/Road,"£7,672.59",
18/05/2011,Travel - Air/Rail/Road,£521.52,
18/05/2011,Travel - Air/Rail/Road,£775.80,
18/05/2011,Travel - Air/Rail/Road,£521.64,
18/05/2011,Travel - Air/Rail/Road,£539.10,
18/05/2011,Travel - Air/Rail/Road,£901.25,
18/05/2011,Travel - Air/Rail/Road,£680.23,
18/05/2011,Travel - Air/Rail/Road,"-£1,211.30",
18/05/2011,Travel - Air/Rail/Road,-£857.70,
18/05/2011,Travel - Air/Rail/Road,-£857.70,
18/05/2011,Travel - Air/Rail/Road,-£857.70,
18/05/2011,Travel - Air/Rail/Road,£857.70,
18/05/2011,Travel - Air/Rail/Road,£857.70,
18/05/2011,Travel - Air/Rail/Road,£857.70,
18/05/2011,Travel - Air/Rail/Road,£857.70,
18/05/2011,Travel - Air/Rail/Road,"£1,283.63",
18/05/2011,Travel - Air/Rail/Road,"£1,283.63",
18/05/2011,Travel - Air/Rail/Road,"£1,283.63",
18/05/2011,Travel - Air/Rail/Road,£535.10,
18/05/2011,Travel - Air/Rail/Road,£849.13,
18/05/2011,Travel - Air/Rail/Road,£913.10,
18/05/2011,Travel - Air/Rail/Road,"£3,647.93",
18/05/2011,Travel - Air/Rail/Road,"-£3,731.47",
18/05/2011,Travel - Air/Rail/Road,£822.28,
18/05/2011,Travel - Air/Rail/Road,"£1,713.38",
18/05/2011,Travel - Air/Rail/Road,"£3,757.50",
18/05/2011,Travel - Air/Rail/Road,"£2,982.43",
18/05/2011,Travel - Air/Rail/Road,"£1,050.23",
18/05/2011,Travel - Air/Rail/Road,"£1,871.40",
18/05/2011,Travel - Air/Rail/Road,"£1,448.43",
18/05/2011,Travel - Air/Rail/Road,£573.73,
18/05/2011,Travel - Air/Rail/Road,-£797.67,
18/05/2011,Travel - Air/Rail/Road,"£3,151.10",
18/05/2011,Travel - Air/Rail/Road,"£3,151.10",
18/05/2011,Travel - Air/Rail/Road,"-£4,345.37",
18/05/2011,Travel - Air/Rail/Road,-£627.40,
18/05/2011,Travel - Air/Rail/Road,"£2,697.29",
18/05/2011,Travel - Air/Rail/Road,"£2,148.09",
18/05/2011,Travel - Air/Rail/Road,"£1,001.85",
18/05/2011,Travel - Air/Rail/Road,"£1,746.14",
18/05/2011,Travel - Air/Rail/Road,"£1,512.55",
18/05/2011,Travel - Air/Rail/Road,£619.86,
19/05/2011,Automobile Rental Agency,"£3,225.10",
19/05/2011,Automobile Rental Agency,"£2,331.22",
19/05/2011,Computer Program/Sys Design,"£1,099.19",
19/05/2011,Gov'T Serv - Default,£513.60,
19/05/2011,Hotels/Motels/Resorts,"£1,105.00",
19/05/2011,Hotels/Motels/Resorts,£514.97,
19/05/2011,Hotels/Motels/Resorts,"£3,112.80",
19/05/2011,Stationery Stores,£525.43,
19/05/2011,Travel - Air/Rail/Road,£700.86,
19/05/2011,Travel - Air/Rail/Road,"£1,203.83",
19/05/2011,Travel - Air/Rail/Road,"£1,000.13",
19/05/2011,Travel - Air/Rail/Road,"£1,184.50",
19/05/2011,Travel - Air/Rail/Road,"£1,184.50",
19/05/2011,Travel - Air/Rail/Road,£678.58,
19/05/2011,Travel - Air/Rail/Road,£768.39,
19/05/2011,Travel - Air/Rail/Road,£893.24,
19/05/2011,Travel - Air/Rail/Road,"£1,052.23",
19/05/2011,Travel - Air/Rail/Road,£740.16,
19/05/2011,Travel - Air/Rail/Road,£643.50,
19/05/2011,Travel - Air/Rail/Road,£857.70,
19/05/2011,Travel - Air/Rail/Road,£857.70,
19/05/2011,Travel - Air/Rail/Road,£857.70,
19/05/2011,Travel - Air/Rail/Road,"£1,205.10",
19/05/2011,Travel - Air/Rail/Road,"£1,205.10",
19/05/2011,Travel - Air/Rail/Road,"£1,205.10",
19/05/2011,Travel - Air/Rail/Road,"£1,205.10",
19/05/2011,Travel - Air/Rail/Road,"£1,288.35",
19/05/2011,Travel - Air/Rail/Road,£746.80,
19/05/2011,Travel - Air/Rail/Road,£831.00,
19/05/2011,Travel - Air/Rail/Road,£626.23,
19/05/2011,Travel - Air/Rail/Road,"£1,458.60",
19/05/2011,Travel - Air/Rail/Road,"-£2,059.03",
19/05/2011,Travel - Air/Rail/Road,"£1,008.20",
19/05/2011,Travel - Air/Rail/Road,"£1,008.20",
19/05/2011,Travel - Air/Rail/Road,£943.02,
19/05/2011,Travel - Air/Rail/Road,-£991.60,
19/05/2011,Travel - Air/Rail/Road,"£1,067.20",
19/05/2011,Travel - Air/Rail/Road,"£1,627.70",
19/05/2011,Travel - Air/Rail/Road,"£1,200.53",
19/05/2011,Travel - Air/Rail/Road,"£2,168.03",
19/05/2011,Travel - Air/Rail/Road,"£2,526.53",
19/05/2011,Travel - Air/Rail/Road,£809.63,
19/05/2011,Travel - Air/Rail/Road,£503.50,
19/05/2011,Travel - Air/Rail/Road,£809.63,
19/05/2011,Travel - Air/Rail/Road,"£3,072.53",
19/05/2011,Travel - Air/Rail/Road,£503.50,
19/05/2011,Travel - Air/Rail/Road,"£2,093.30",
19/05/2011,Travel - Air/Rail/Road,£809.63,
19/05/2011,Travel - Air/Rail/Road,"-£3,510.97",
20/05/2011,Hotels/Motels/Resorts,"£1,850.00",
20/05/2011,Travel - Air/Rail/Road,£507.07,
20/05/2011,Travel - Air/Rail/Road,£511.00,
20/05/2011,Travel - Air/Rail/Road,"£10,513.14",
20/05/2011,Travel - Air/Rail/Road,£520.30,
20/05/2011,Travel - Air/Rail/Road,£569.36,
20/05/2011,Travel - Air/Rail/Road,£618.23,
20/05/2011,Travel - Air/Rail/Road,"-£1,392.03",
20/05/2011,Travel - Air/Rail/Road,£764.40,
20/05/2011,Travel - Air/Rail/Road,£764.40,
20/05/2011,Travel - Air/Rail/Road,£577.90,
20/05/2011,Travel - Air/Rail/Road,£891.96,
20/05/2011,Travel - Air/Rail/Road,"£1,452.50",
20/05/2011,Travel - Air/Rail/Road,"£2,124.53",
20/05/2011,Travel - Air/Rail/Road,"£4,321.00",
20/05/2011,Travel - Air/Rail/Road,"£1,010.00",
20/05/2011,Travel - Air/Rail/Road,"£1,127.00",
20/05/2011,Travel - Air/Rail/Road,£604.31,
20/05/2011,Travel - Air/Rail/Road,£604.31,
20/05/2011,Travel - Air/Rail/Road,"£1,634.00",
20/05/2011,Travel - Air/Rail/Road,£610.80,
20/05/2011,Travel - Air/Rail/Road,"-£2,225.27",
20/05/2011,Travel - Air/Rail/Road,"£1,361.40",
20/05/2011,Travel - Air/Rail/Road,£651.43,
20/05/2011,Travel - Air/Rail/Road,£777.93,
20/05/2011,Travel - Air/Rail/Road,"£2,127.13",
20/05/2011,Travel - Air/Rail/Road,"£1,841.43",
20/05/2011,Travel - Air/Rail/Road,£620.03,
20/05/2011,Travel - Air/Rail/Road,"£1,281.03",
20/05/2011,Travel - Air/Rail/Road,£880.10,
20/05/2011,Travel - Air/Rail/Road,£901.90,
20/05/2011,Travel - Air/Rail/Road,"£1,741.13",
20/05/2011,Travel - Air/Rail/Road,£851.83,
20/05/2011,Travel - Air/Rail/Road,£903.43,
20/05/2011,Travel - Air/Rail/Road,£903.43,
20/05/2011,Travel - Air/Rail/Road,£903.43,
20/05/2011,Travel - Air/Rail/Road,£539.80,
20/05/2011,Travel - Air/Rail/Road,£622.93,
20/05/2011,Travel - Air/Rail/Road,£622.93,
20/05/2011,Travel - Air/Rail/Road,£690.03,
20/05/2011,Travel - Air/Rail/Road,£690.03,
20/05/2011,Travel - Air/Rail/Road,£508.62,
20/05/2011,Travel - Air/Rail/Road,"-£2,751.50",
20/05/2011,Travel - Air/Rail/Road,"-£2,751.50",
20/05/2011,Travel - Air/Rail/Road,£875.94,
20/05/2011,Travel - Air/Rail/Road,£975.69,
20/05/2011,Travel - Air/Rail/Road,"£1,323.73",
20/05/2011,Travel - Air/Rail/Road,"£1,395.00",
20/05/2011,Travel - Air/Rail/Road,"£1,113.98",
20/05/2011,Travel - Air/Rail/Road,"£1,113.98",
20/05/2011,Travel - Air/Rail/Road,"£1,113.98",
20/05/2011,Travel - Air/Rail/Road,"£1,738.22",
20/05/2011,Travel - Air/Rail/Road,"-£3,602.20",
20/05/2011,Travel - Air/Rail/Road,"-£3,602.20",
20/05/2011,Travel - Air/Rail/Road,-£709.10,
21/05/2011,Travel - Air/Rail/Road,£712.06,
21/05/2011,Travel - Air/Rail/Road,£740.20,
21/05/2011,Travel - Air/Rail/Road,£605.00,
21/05/2011,Travel - Air/Rail/Road,£605.00,
21/05/2011,Travel - Air/Rail/Road,£991.92,
21/05/2011,Travel - Air/Rail/Road,"£1,180.72",
22/05/2011,Travel - Air/Rail/Road,£881.63,
22/05/2011,Travel - Air/Rail/Road,£591.13,
22/05/2011,Travel - Air/Rail/Road,"£1,028.15",
23/05/2011,Automobile Rental Agency,"£2,866.28",
23/05/2011,Automobile Rental Agency,"£4,978.12",
23/05/2011,Caterers,£873.11,
23/05/2011,Caterers,£873.11,
23/05/2011,Hotels/Motels/Resorts,"£1,039.45",
23/05/2011,Hotels/Motels/Resorts,"£1,000.00",
23/05/2011,Schools - Default,£540.00,
23/05/2011,Telecommunication Equipment,£878.75,
23/05/2011,Travel - Air/Rail/Road,£579.62,
23/05/2011,Travel - Air/Rail/Road,"£1,401.63",
23/05/2011,Travel - Air/Rail/Road,"£3,701.89",
23/05/2011,Travel - Air/Rail/Road,£535.20,
23/05/2011,Travel - Air/Rail/Road,£571.53,
23/05/2011,Travel - Air/Rail/Road,£956.35,
23/05/2011,Travel - Air/Rail/Road,"£1,614.91",
23/05/2011,Travel - Air/Rail/Road,£535.02,
23/05/2011,Travel - Air/Rail/Road,"£1,490.16",
23/05/2011,Travel - Air/Rail/Road,"£1,954.84",
23/05/2011,Travel - Air/Rail/Road,"-£1,006.36",
23/05/2011,Travel - Air/Rail/Road,"£1,006.36",
23/05/2011,Travel - Air/Rail/Road,£574.10,
23/05/2011,Travel - Air/Rail/Road,"£1,068.80",
23/05/2011,Travel - Air/Rail/Road,"£1,334.30",
23/05/2011,Travel - Air/Rail/Road,£721.28,
23/05/2011,Travel - Air/Rail/Road,£721.28,
23/05/2011,Travel - Air/Rail/Road,"£2,268.18",
23/05/2011,Travel - Air/Rail/Road,£879.62,
23/05/2011,Travel - Air/Rail/Road,"£3,168.22",
23/05/2011,Travel - Air/Rail/Road,"£3,145.13",
23/05/2011,Travel - Air/Rail/Road,"£3,145.13",
23/05/2011,Travel - Air/Rail/Road,"-£3,296.63",
23/05/2011,Travel - Air/Rail/Road,"-£3,296.63",
23/05/2011,Travel - Air/Rail/Road,"£2,740.13",
23/05/2011,Travel - Air/Rail/Road,"£2,559.83",
23/05/2011,Travel - Air/Rail/Road,"£1,030.40",
23/05/2011,Travel - Air/Rail/Road,"£1,030.40",
23/05/2011,Travel - Air/Rail/Road,"£3,073.13",
23/05/2011,Travel - Air/Rail/Road,"-£1,011.10",
23/05/2011,Travel - Air/Rail/Road,"-£1,011.10",
23/05/2011,Travel - Air/Rail/Road,£673.68,
23/05/2011,Travel - Air/Rail/Road,£673.68,
23/05/2011,Travel - Air/Rail/Road,"£1,006.43",
23/05/2011,Travel - Air/Rail/Road,"£3,624.13",
23/05/2011,Travel - Air/Rail/Road,"£3,624.13",
23/05/2011,Travel - Air/Rail/Road,"£2,382.90",
23/05/2011,Travel - Air/Rail/Road,£766.30,
23/05/2011,Travel - Air/Rail/Road,£839.20,
23/05/2011,Travel - Air/Rail/Road,£839.20,
23/05/2011,Travel - Air/Rail/Road,-£599.81,
23/05/2011,Travel - Air/Rail/Road,-£599.81,
23/05/2011,Travel - Air/Rail/Road,"£1,021.52",
23/05/2011,Travel - Air/Rail/Road,£857.80,
23/05/2011,Travel - Air/Rail/Road,"-£4,432.33",
23/05/2011,Travel - Air/Rail/Road,"£2,478.97",
23/05/2011,Travel - Air/Rail/Road,"-£1,038.20",
24/05/2011,Combination Catalog & Retail,£562.00,
24/05/2011,Computer Program/Sys Design,£605.13,
24/05/2011,Computer Program/Sys Design,£823.15,
24/05/2011,Hotels/Motels/Resorts,"£1,155.00",
24/05/2011,Hotels/Motels/Resorts,"£4,435.31",
24/05/2011,Travel - Air/Rail/Road,£724.53,
24/05/2011,Travel - Air/Rail/Road,£804.33,
24/05/2011,Travel - Air/Rail/Road,£784.20,
24/05/2011,Travel - Air/Rail/Road,£784.20,
24/05/2011,Travel - Air/Rail/Road,£990.40,
24/05/2011,Travel - Air/Rail/Road,£990.40,
24/05/2011,Travel - Air/Rail/Road,"£2,318.10",
24/05/2011,Travel - Air/Rail/Road,"£2,292.33",
24/05/2011,Travel - Air/Rail/Road,"-£1,412.70",
24/05/2011,Travel - Air/Rail/Road,£849.73,
24/05/2011,Travel - Air/Rail/Road,£849.73,
24/05/2011,Travel - Air/Rail/Road,£849.73,
24/05/2011,Travel - Air/Rail/Road,"£1,412.70",
24/05/2011,Travel - Air/Rail/Road,"£1,412.70",
24/05/2011,Travel - Air/Rail/Road,"£1,479.23",
24/05/2011,Travel - Air/Rail/Road,"£2,042.83",
24/05/2011,Travel - Air/Rail/Road,"£1,426.32",
24/05/2011,Travel - Air/Rail/Road,£589.74,
24/05/2011,Travel - Air/Rail/Road,£641.12,
24/05/2011,Travel - Air/Rail/Road,£621.12,
24/05/2011,Travel - Air/Rail/Road,£529.30,
24/05/2011,Travel - Air/Rail/Road,"£2,127.13",
24/05/2011,Travel - Air/Rail/Road,£884.63,
24/05/2011,Travel - Air/Rail/Road,"£1,098.63",
24/05/2011,Travel - Air/Rail/Road,"£4,395.13",
24/05/2011,Travel - Air/Rail/Road,"-£2,382.90",
24/05/2011,Travel - Air/Rail/Road,"£2,804.63",
24/05/2011,Travel - Air/Rail/Road,£692.90,
24/05/2011,Travel - Air/Rail/Road,£522.30,
24/05/2011,Travel - Air/Rail/Road,£628.13,
24/05/2011,Travel - Air/Rail/Road,£607.43,
24/05/2011,Travel - Air/Rail/Road,£607.43,
24/05/2011,Travel - Air/Rail/Road,"£1,788.03",
24/05/2011,Travel - Air/Rail/Road,"£2,726.23",
24/05/2011,Travel - Air/Rail/Road,£878.02,
24/05/2011,Travel - Air/Rail/Road,"£5,485.43",
24/05/2011,Travel - Air/Rail/Road,£556.73,
24/05/2011,Travel - Air/Rail/Road,£556.73,
24/05/2011,Travel - Air/Rail/Road,£556.73,
24/05/2011,Travel - Air/Rail/Road,£556.73,
24/05/2011,Travel - Air/Rail/Road,"£1,656.97",
24/05/2011,Travel - Air/Rail/Road,"£1,781.65",
24/05/2011,Travel - Air/Rail/Road,-£657.20,
24/05/2011,Travel - Air/Rail/Road,"-£3,227.57",
24/05/2011,Travel - Air/Rail/Road,"£2,294.76",
24/05/2011,Travel - Air/Rail/Road,£969.07,
24/05/2011,Travel - Air/Rail/Road,£969.07,
24/05/2011,Travel - Air/Rail/Road,£969.07,
24/05/2011,Travel - Air/Rail/Road,£969.07,
24/05/2011,Travel - Air/Rail/Road,£969.07,
25/05/2011,Book Stores,£714.00,
25/05/2011,Business/Secretarial School,£668.40,
25/05/2011,Computer Program/Sys Design,£800.83,
25/05/2011,Restaurants,"£1,000.00",
25/05/2011,Travel - Air/Rail/Road,£713.83,
25/05/2011,Travel - Air/Rail/Road,£880.62,
25/05/2011,Travel - Air/Rail/Road,"£3,667.60",
25/05/2011,Travel - Air/Rail/Road,£740.43,
25/05/2011,Travel - Air/Rail/Road,£927.63,
25/05/2011,Travel - Air/Rail/Road,£927.63,
25/05/2011,Travel - Air/Rail/Road,£927.63,
25/05/2011,Travel - Air/Rail/Road,£927.63,
25/05/2011,Travel - Air/Rail/Road,£964.63,
25/05/2011,Travel - Air/Rail/Road,£597.80,
25/05/2011,Travel - Air/Rail/Road,£673.57,
25/05/2011,Travel - Air/Rail/Road,"£1,040.00",
25/05/2011,Travel - Air/Rail/Road,"£1,736.03",
25/05/2011,Travel - Air/Rail/Road,-£692.90,
25/05/2011,Travel - Air/Rail/Road,"£3,105.30",
25/05/2011,Travel - Air/Rail/Road,"£2,761.70",
25/05/2011,Travel - Air/Rail/Road,"£2,135.43",
25/05/2011,Travel - Air/Rail/Road,"-£1,008.20",
25/05/2011,Travel - Air/Rail/Road,"-£1,008.20",
25/05/2011,Travel - Air/Rail/Road,£977.40,
25/05/2011,Travel - Air/Rail/Road,£977.40,
26/05/2011,Computer Program/Sys Design,£891.00,
26/05/2011,Computer Program/Sys Design,£845.72,
26/05/2011,Hotels/Motels/Resorts,£609.60,
26/05/2011,Quick Copy/Repro Services,"£2,032.80",
26/05/2011,Schools - Default,"£1,080.00",
26/05/2011,Travel - Air/Rail/Road,£542.16,
26/05/2011,Travel - Air/Rail/Road,£631.92,
26/05/2011,Travel - Air/Rail/Road,"£1,281.45",
26/05/2011,Travel - Air/Rail/Road,£703.83,
26/05/2011,Travel - Air/Rail/Road,"£1,348.70",
26/05/2011,Travel - Air/Rail/Road,"£1,348.70",
26/05/2011,Travel - Air/Rail/Road,"£1,348.70",
26/05/2011,Travel - Air/Rail/Road,"£1,348.70",
26/05/2011,Travel - Air/Rail/Road,"£1,219.60",
26/05/2011,Travel - Air/Rail/Road,£502.29,
26/05/2011,Travel - Air/Rail/Road,"£1,380.63",
26/05/2011,Travel - Air/Rail/Road,"£1,380.63",
26/05/2011,Travel - Air/Rail/Road,"£1,380.63",
26/05/2011,Travel - Air/Rail/Road,"£1,011.43",
26/05/2011,Travel - Air/Rail/Road,"£2,127.13",
26/05/2011,Travel - Air/Rail/Road,£964.13,
26/05/2011,Travel - Air/Rail/Road,"£1,883.13",
26/05/2011,Travel - Air/Rail/Road,"-£2,268.07",
26/05/2011,Travel - Air/Rail/Road,£831.70,
26/05/2011,Travel - Air/Rail/Road,"£2,613.80",
26/05/2011,Travel - Air/Rail/Road,£781.60,
26/05/2011,Travel - Air/Rail/Road,"£1,029.33",
26/05/2011,Travel - Air/Rail/Road,£561.23,
26/05/2011,Travel - Air/Rail/Road,£948.20,
26/05/2011,Travel - Air/Rail/Road,£755.02,
26/05/2011,Travel - Air/Rail/Road,£755.02,
27/05/2011,Business Services - Default,"£1,329.60",
27/05/2011,Computer Program/Sys Design,£557.71,
27/05/2011,Computer Program/Sys Design,£559.27,
27/05/2011,Gov'T Serv - Default,"£1,020.00",
27/05/2011,Gov'T Serv - Default,"£1,020.00",
27/05/2011,Hotels/Motels/Resorts,£896.40,
27/05/2011,Hotels/Motels/Resorts,£896.40,
27/05/2011,Information Retrieval Services,"£1,500.00",
27/05/2011,Travel - Air/Rail/Road,£537.00,
27/05/2011,Travel - Air/Rail/Road,£763.90,
27/05/2011,Travel - Air/Rail/Road,"£1,328.33",
27/05/2011,Travel - Air/Rail/Road,£763.76,
27/05/2011,Travel - Air/Rail/Road,"£1,159.91",
27/05/2011,Travel - Air/Rail/Road,£616.90,
27/05/2011,Travel - Air/Rail/Road,"£1,566.70",
27/05/2011,Travel - Air/Rail/Road,"£2,111.29",
27/05/2011,Travel - Air/Rail/Road,"£2,111.29",
27/05/2011,Travel - Air/Rail/Road,"£2,111.29",
27/05/2011,Travel - Air/Rail/Road,"£2,111.29",
27/05/2011,Travel - Air/Rail/Road,"£1,149.90",
27/05/2011,Travel - Air/Rail/Road,"£1,149.90",
27/05/2011,Travel - Air/Rail/Road,"£1,149.90",
27/05/2011,Travel - Air/Rail/Road,"£1,149.90",
27/05/2011,Travel - Air/Rail/Road,"£1,613.07",
27/05/2011,Travel - Air/Rail/Road,£582.60,
27/05/2011,Travel - Air/Rail/Road,£676.74,
27/05/2011,Travel - Air/Rail/Road,£745.03,
27/05/2011,Travel - Air/Rail/Road,"£1,230.50",
27/05/2011,Travel - Air/Rail/Road,"£1,230.50",
27/05/2011,Travel - Air/Rail/Road,"£1,230.50",
27/05/2011,Travel - Air/Rail/Road,"£1,230.50",
27/05/2011,Travel - Air/Rail/Road,£586.30,
27/05/2011,Travel - Air/Rail/Road,£692.86,
27/05/2011,Travel - Air/Rail/Road,"-£1,498.00",
27/05/2011,Travel - Air/Rail/Road,"£1,670.18",
27/05/2011,Travel - Air/Rail/Road,"£2,871.97",
27/05/2011,Travel - Air/Rail/Road,£611.15,
27/05/2011,Travel - Air/Rail/Road,"£2,414.96",
27/05/2011,Travel - Air/Rail/Road,"£1,199.28",
27/05/2011,Travel - Air/Rail/Road,"£1,170.08",
27/05/2011,Travel - Air/Rail/Road,"£4,854.02",
27/05/2011,Travel - Air/Rail/Road,£643.87,
27/05/2011,Travel - Air/Rail/Road,"£1,100.46",
28/05/2011,Travel - Air/Rail/Road,"£2,826.72",
28/05/2011,Travel - Air/Rail/Road,£595.13,
28/05/2011,Travel - Air/Rail/Road,£707.23,
28/05/2011,Travel - Air/Rail/Road,£707.23,
28/05/2011,Travel - Air/Rail/Road,£573.11,
28/05/2011,Travel - Air/Rail/Road,£614.50,
28/05/2011,Travel - Air/Rail/Road,"£1,247.37",
28/05/2011,Travel - Air/Rail/Road,"£6,455.40",
28/05/2011,Travel - Air/Rail/Road,"£1,402.73",
29/05/2011,Travel - Air/Rail/Road,£559.73,
29/05/2011,Travel - Air/Rail/Road,£773.50,
29/05/2011,Travel - Air/Rail/Road,"£1,669.73",
29/05/2011,Travel - Air/Rail/Road,"£2,016.66",
29/05/2011,Travel - Air/Rail/Road,"£2,678.87",
29/05/2011,Travel - Air/Rail/Road,"£1,980.12",
29/05/2011,Travel - Air/Rail/Road,"£1,004.81",
30/05/2011,Hotels/Motels/Resorts,"£1,664.15",
30/05/2011,Hotels/Motels/Resorts,£540.00,
30/05/2011,Hotels/Motels/Resorts,£760.17,
30/05/2011,Other Direct Marketers,"£4,288.04",
30/05/2011,Other Direct Marketers,"£2,046.26",
30/05/2011,Other Direct Marketers,"£6,940.86",
30/05/2011,Travel - Air/Rail/Road,£515.73,
30/05/2011,Travel - Air/Rail/Road,£714.15,
30/05/2011,Travel - Air/Rail/Road,"£1,148.55",
30/05/2011,Travel - Air/Rail/Road,"£2,503.83",
30/05/2011,Travel - Air/Rail/Road,£725.81,
30/05/2011,Travel - Air/Rail/Road,£739.02,
30/05/2011,Travel - Air/Rail/Road,"£1,865.43",
30/05/2011,Travel - Air/Rail/Road,"£6,250.65",
30/05/2011,Travel - Air/Rail/Road,£677.10,
30/05/2011,Travel - Air/Rail/Road,"£2,290.63",
30/05/2011,Travel - Air/Rail/Road,"£2,290.63",
30/05/2011,Travel - Air/Rail/Road,"£1,936.00",
30/05/2011,Travel - Air/Rail/Road,"£1,199.00",
30/05/2011,Travel - Air/Rail/Road,£500.30,
30/05/2011,Travel - Air/Rail/Road,"£3,412.33",
30/05/2011,Travel - Air/Rail/Road,"£2,047.90",
30/05/2011,Travel - Air/Rail/Road,£884.63,
30/05/2011,Travel - Air/Rail/Road,"£1,150.61",
30/05/2011,Travel - Air/Rail/Road,"£3,334.20",
30/05/2011,Travel - Air/Rail/Road,"£1,521.43",
30/05/2011,Travel - Air/Rail/Road,"£1,521.43",
30/05/2011,Travel - Air/Rail/Road,"£2,168.93",
30/05/2011,Travel - Air/Rail/Road,"£1,521.43",
30/05/2011,Travel - Air/Rail/Road,"£1,521.43",
30/05/2011,Travel - Air/Rail/Road,"£2,619.03",
30/05/2011,Travel - Air/Rail/Road,"£1,086.43",
30/05/2011,Travel - Air/Rail/Road,"£1,881.43",
30/05/2011,Travel - Air/Rail/Road,£987.50,
30/05/2011,Travel - Air/Rail/Road,"£1,499.03",
30/05/2011,Travel - Air/Rail/Road,£693.21,
30/05/2011,Travel - Air/Rail/Road,£864.43,
30/05/2011,Travel - Air/Rail/Road,"£1,479.93",
30/05/2011,Travel - Air/Rail/Road,"£2,875.50",
30/05/2011,Travel - Air/Rail/Road,"£1,461.80",
30/05/2011,Travel - Air/Rail/Road,"-£3,605.97",
30/05/2011,Travel - Air/Rail/Road,"-£3,605.97",
30/05/2011,Travel - Air/Rail/Road,-£667.80,
30/05/2011,Travel - Air/Rail/Road,"£1,108.28",
31/05/2011,Steamship/cruiselines,£953.70,
31/05/2011,Travel - Air/Rail/Road,£913.43,
31/05/2011,Travel - Air/Rail/Road,"£1,066.43",
31/05/2011,Travel - Air/Rail/Road,£629.11,
31/05/2011,Travel - Air/Rail/Road,"£3,324.10",
31/05/2011,Travel - Air/Rail/Road,£948.64,
31/05/2011,Travel - Air/Rail/Road,"£1,657.93",
31/05/2011,Travel - Air/Rail/Road,£614.37,
31/05/2011,Travel - Air/Rail/Road,"£1,263.03",
31/05/2011,Travel - Air/Rail/Road,"£1,263.03",
31/05/2011,Travel - Air/Rail/Road,"£1,263.03",
31/05/2011,Travel - Air/Rail/Road,£602.15,
31/05/2011,Travel - Air/Rail/Road,£532.30,
31/05/2011,Travel - Air/Rail/Road,£532.30,
01/06/2011,Computer Program/Sys Design,£624.19,
01/06/2011,Travel - Air/Rail/Road,"£1,320.63",
01/06/2011,Travel - Air/Rail/Road,"£1,915.32",
01/06/2011,Travel - Air/Rail/Road,"£3,756.07",
01/06/2011,Travel - Air/Rail/Road,"£4,072.39",
01/06/2011,Travel - Air/Rail/Road,"£1,090.90",
01/06/2011,Travel - Air/Rail/Road,"£1,099.20",
01/06/2011,Travel - Air/Rail/Road,"£2,212.54",
01/06/2011,Travel - Air/Rail/Road,"£3,390.80",
01/06/2011,Travel - Air/Rail/Road,£612.30,
01/06/2011,Travel - Air/Rail/Road,£596.30,
01/06/2011,Travel - Air/Rail/Road,£596.30,
01/06/2011,Travel - Air/Rail/Road,£688.90,
