Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Voluntary & Community Sector,Transaction number,Amount in Sterling,Grant?,
Communities & Local Government,DCLG,24/05/2011,IT Maintenance,Finance & Corporate Services,FRONTRANGE SOLUTIONS UK LTD,,5106162774,"11,121.53",,
Communities & Local Government,DCLG,24/05/2011,Legal Fees,Finance & Corporate Services,TREASURY SOLICITORS DEPT,,5106163230,"1,041.00",,
Communities & Local Government,DCLG,24/05/2011,Legal Fees,Finance & Corporate Services,TREASURY SOLICITORS DEPT,,5106163249,"3,067.92",,
Communities & Local Government,DCLG,24/05/2011,Legal Fees,Localism,DENTON WILDE SAPTE LLP,,5106163030,"3,780.46",,
Communities & Local Government,DCLG,24/05/2011,Legal Fees,Localism,DENTON WILDE SAPTE LLP,,5106163277,503.14,,
Communities & Local Government,DCLG,24/05/2011,Rates,Treasury,CHICHESTER DC,,5106163283,974.25,,
Communities & Local Government,DCLG,24/05/2011,Recruitment,Finance & Corporate Services,PAUL ROSCORIA ASSOCIATES LTD,,5106163250,"3,698.16",,
Communities & Local Government,DCLG,24/05/2011,Rent,Neighbourhoods,HOMES & COMMUNITIES AGENCY,,5106163238,"100,540.00",,
Communities & Local Government,DCLG,24/05/2011,Training,Finance & Corporate Services,HEALTH MANAGEMENT LTD,,5106163269,"4,650.00",,
Communities & Local Government,DCLG,24/05/2011,Training,Treasury,NATIONAL SCHOOL OF GOVERNMENT,,5106163177,740.00,,
Communities & Local Government,DCLG,24/05/2011,Training,Treasury,NATIONAL SCHOOL OF GOVERNMENT,,5106163185,740.00,,
Communities & Local Government,DCLG,24/05/2011,Web Services,Neighbourhoods,BRAMBLE. CC,,5106163237,"2,640.00",,
Communities & Local Government,DCLG,25/05/2011,AME Subsidy CFER,Neighbourhoods,OLDHAM MBC,,5000163486,"-2,097,322.00",Yes,
Communities & Local Government,DCLG,25/05/2011,Capital Grant from EC to Local Authority DEL,Treasury,ENFIELD ARTS PARTNERSHIP LTD,,7500028618,"-65,180.00",Yes,
Communities & Local Government,DCLG,25/05/2011,Courier Services,Treasury,PITNEY BOWES PURCHASE POWER,,5106163343,"2,020.00",,
Communities & Local Government,DCLG,25/05/2011,Current Grants to Non Profit Bodies,Neighbourhoods,OLYMPIC PARK LEGACY COMPANY,,2100204070,"1,519,200.00",Yes,
Communities & Local Government,DCLG,25/05/2011,EU Cur Grnt to Priv Sect-Persons & NPISH,Finance & Corporate Services,BUNGALOW PROJECT,,7500027351,"-26,001.63",Yes,
Communities & Local Government,DCLG,25/05/2011,EU Cur Grnt to Priv Sect-Persons & NPISH,Treasury,DEWSBURY COLLEGE,,7500027357,"-25,703.50",Yes,
Communities & Local Government,DCLG,25/05/2011,EU Cur Grnt to Priv Sect-Persons & NPISH,Treasury,DEWSBURY COLLEGE,,7500027359,"-28,908.00",Yes,
Communities & Local Government,DCLG,25/05/2011,EU Cur Grnt to Priv Sect-Persons & NPISH,Treasury,DEWSBURY COLLEGE,,7500027361,"-37,753.00",Yes,
Communities & Local Government,DCLG,25/05/2011,EU Cur Grnt to Priv Sect-Persons & NPISH,Treasury,DEWSBURY COLLEGE,,7500027369,"-13,033.00",Yes,
Communities & Local Government,DCLG,25/05/2011,EU Cur Grnt to Priv Sect-Persons & NPISH,Treasury,DEWSBURY COLLEGE,,7500027371,"-17,283.00",Yes,
Communities & Local Government,DCLG,25/05/2011,EU Cur Grnt to Priv Sect-Persons & NPISH,Treasury,DEWSBURY COLLEGE,,7500027373,"-15,955.50",Yes,
Communities & Local Government,DCLG,25/05/2011,EU Cur Grnt to Priv Sect-Persons & NPISH,Treasury,DEWSBURY COLLEGE,,7500027375,"-25,779.50",Yes,
Communities & Local Government,DCLG,25/05/2011,EU Cur Grnt to Priv Sect-Persons & NPISH,Treasury,DEWSBURY COLLEGE,,7500027377,"-29,066.50",Yes,
Communities & Local Government,DCLG,25/05/2011,EU Cur Grnt to Priv Sect-Persons & NPISH,Treasury,REACT CENTRE LTD,,7500029395,"-34,592.76",Yes,
Communities & Local Government,DCLG,25/05/2011,EU Cur Grnt to Priv Sect-Persons & NPISH,Treasury,REACT CENTRE LTD,,7500029396,"-3,210.42",Yes,
Communities & Local Government,DCLG,25/05/2011,EU Gts (Cap) to Prvt/Sec Persons & NPISH,Finance & Corporate Services,SHEFFIELD COMMUNITY TRANSPORT,,2300001759,"-15,677.59",Yes,
Communities & Local Government,DCLG,25/05/2011,Grant in Aid to NDPBs (non budget),Neighbourhoods,HOMES & COMMUNITIES AGENCY,,2100204073,"8,657,353.00",Yes,
Communities & Local Government,DCLG,25/05/2011,Grant in Aid to NDPBs (non budget),Neighbourhoods,TENANT SERVICES AUTHORIT Y,,2100204072,"1,000,000.00",Yes,
Communities & Local Government,DCLG,25/05/2011,IT - Service Contracts,Finance & Corporate Services,STERIA LIMITED,,5106163296,"48,942.09",,
Communities & Local Government,DCLG,25/05/2011,IT - Service Contracts,Finance & Corporate Services,STERIA LIMITED,,5106163297,"48,942.09",,
Communities & Local Government,DCLG,25/05/2011,Legal Fees,Finance & Corporate Services,TREASURY SOLICITORS DEPT,,5106163140,"-5,263.80",,
Communities & Local Government,DCLG,25/05/2011,Office Machinery (<£5000),Treasury,DCLG GOVERNMENT PROCUREMENT CARD,,1000003222,680.90,,
Communities & Local Government,DCLG,25/05/2011,Office machinery consumables,Finance & Corporate Services,BANNER BUSINESS SUPPLIES LTD,,5106163220,540.48,,
Communities & Local Government,DCLG,25/05/2011,Office Supplies,Finance & Corporate Services,BANNER BUSINESS SUPPLIES LTD,,5106163220,3.90,,
Communities & Local Government,DCLG,25/05/2011,Office Supplies,Finance & Corporate Services,BANNER BUSINESS SUPPLIES LTD,,5106163220,4.62,,
Communities & Local Government,DCLG,25/05/2011,Research,Finance & Corporate Services,COUNCIL MORTGAGE LENDERS,,5106163292,"17,556.00",,
Communities & Local Government,DCLG,25/05/2011,Services provided by other Govt Orgs,Finance & Corporate Services,DEPT FOR TRANSPORT,,5106163314,"6,910.50",Yes,
Communities & Local Government,DCLG,25/05/2011,Services provided by other Govt Orgs,Finance & Corporate Services,DEPT FOR TRANSPORT,,5106163322,"6,766.53",Yes,
Communities & Local Government,DCLG,25/05/2011,Subscriptions,Neighbourhoods,LB TOWER HAMLETS,,5106163281,"2,400.00",,
Communities & Local Government,DCLG,25/05/2011,Telecoms equipment (non-capitalised),Localism,B T PAYMENT SERVICES LTD,,5106163285,"2,118.00",,
Communities & Local Government,DCLG,25/05/2011,Telephone call costs,Finance & Corporate Services,DAMOVO UK LTD,,5106163364,"5,850.00",,
Communities & Local Government,DCLG,25/05/2011,Travel and Subsistence Account,Finance & Corporate Services,GOVERNMENT CAR & DESPATCH AGENCY,,5106162969,540.00,,
Communities & Local Government,DCLG,25/05/2011,Travel and Subsistence Account,Finance & Corporate Services,GOVERNMENT CAR & DESPATCH AGENCY,,5106163204,"1,296.00",,
Communities & Local Government,DCLG,26/05/2011,Current Grants to Non Profit Bodies,Localism,HOLOCAUST MEMORIAL DAY TRUST,Yes,2300001735,"-2,457.00",Yes,
Communities & Local Government,DCLG,26/05/2011,Grant in Aid to NDPBs (non budget),Neighbourhoods,COMMUNITY DEVELOPMENT FOUNDATION,,2100204101,"307,957.85",Yes,
Communities & Local Government,DCLG,26/05/2011,Grant in Aid to NDPBs (non budget),Neighbourhoods,IPC MAIN ACCOUNT,,2100204100,"225,000.00",Yes,
Communities & Local Government,DCLG,26/05/2011,IT - Service Contracts,Finance & Corporate Services,STERIA LIMITED,,5106163369,"61,196.00",,
Communities & Local Government,DCLG,26/05/2011,IT - Service Contracts,Finance & Corporate Services,STERIA LIMITED,,5106163372,"56,072.38",,
Communities & Local Government,DCLG,26/05/2011,IT - Service Contracts,Finance & Corporate Services,STERIA LIMITED,,5106163372,"313,471.23",,
Communities & Local Government,DCLG,26/05/2011,IT - Service Contracts,Finance & Corporate Services,STERIA LIMITED,,5106163414,"10,431.19",,
Communities & Local Government,DCLG,26/05/2011,Services provided by other Govt Orgs,Neighbourhoods,SHEFFIELD UNIVERSITY,,5106163381,"9,460.00",Yes,
Communities & Local Government,DCLG,27/05/2011,Agency Staff,Finance & Corporate Services,SBS GROUP (UK) LTD,,5106163440,"2,280.00",,
Communities & Local Government,DCLG,27/05/2011,Current Grants to Non Profit Bodies,Localism,CHURCH ACTION ON POVERTY,Yes,2100204128,"37,500.00",Yes,
Communities & Local Government,DCLG,27/05/2011,IT - Software Maintenance,Finance & Corporate Services,ARCH CONSULTING LTD,,5106163457,"11,390.98",,
Communities & Local Government,DCLG,27/05/2011,LA General GLA  Grant Payable,Neighbourhoods,GREATER LONDON AUTHORITY,,2100204001,"2,642,000.00",Yes,
Communities & Local Government,DCLG,27/05/2011,Medals,Localism,ROYAL MINT,,5106163499,683.10,,
Communities & Local Government,DCLG,27/05/2011,Medals,Localism,ROYAL MINT,,5106163501,920.70,,
Communities & Local Government,DCLG,27/05/2011,Office Machinery (<£5000),Localism,NEW RICOH UK,,2100204203,-832.00,,
Communities & Local Government,DCLG,27/05/2011,Office Machinery (<£5000),Localism,NEW RICOH UK,,5106163267,832.00,,
Communities & Local Government,DCLG,27/05/2011,Office machinery consumables,Neighbourhoods,BANNER BUSINESS SUPPLIES LTD,,5106163428,362.21,,
Communities & Local Government,DCLG,27/05/2011,Office Supplies,Neighbourhoods,BANNER BUSINESS SUPPLIES LTD,,5106163428,157.08,,
Communities & Local Government,DCLG,27/05/2011,Publishing,Finance & Corporate Services,TUDORSEED LIMITED,,5106163441,"1,325.00",,
Communities & Local Government,DCLG,27/05/2011,Research,Localism,GREENSTREET BERMAN LTD,,5106163170,"1,440.00",,
Communities & Local Government,DCLG,27/05/2011,Research,Localism,GREENSTREET BERMAN LTD,,5106163420,"12,960.00",,
Communities & Local Government,DCLG,27/05/2011,Steady State Service Provision,Neighbourhoods,INSIGHT DIRECT (UK) LTD,,5106163468,"43,200.00",,
Communities & Local Government,DCLG,31/05/2011,Accommodation Service Charges,Finance & Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,,5106163213,"82,922.10",,
Communities & Local Government,DCLG,31/05/2011,Accommodation Service Charges,Finance & Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,,5106163213,"29,202.83",,
Communities & Local Government,DCLG,31/05/2011,Accommodation Service Charges,Finance & Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,,5106163213,"53,938.17",,
Communities & Local Government,DCLG,31/05/2011,Accommodation Service Charges,Finance & Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,,5106163213,"33,988.10",,
Communities & Local Government,DCLG,31/05/2011,Accommodation Service Charges,Finance & Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,,5106163213,"33,276.42",,
Communities & Local Government,DCLG,31/05/2011,Accommodation Service Charges,Finance & Corporate Services,MITIE MANAGED SERVICES (SOUTHERN) L,,5106163213,"5,084.75",,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,BIRMINGHAM CITY COUNCIL,,2100204171,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,BRECKLAND DC,,2100204172,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,BRISTOL CITY COUNCIL,,2100204173,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,BROADLAND DC,,2100204174,"80,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,CHERWELL DC,,2100204175,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,CRAWLEY BC,,2100204178,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,DACORUM BC,,2100204179,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,EAST LINDSEY DISTRICT COUNCIL,,2100204180,"40,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,EAST NORTHAMPTONSHIRE COUNCIL,,2100204181,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,GATESHEAD MBC,,2100204183,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,HARTLEPOOL BOROUGH COUNCIL,,2100204184,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,HEREFORDSHIRE COUNCIL,,2100204185,"40,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,LONDON BOROUGH OF ENFIELD,,2100204182,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,MELTON BOROUGH COUNCIL,,2100204188,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,MILTON KEYNES BC,,2100204189,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,NEWARK & SHERWOOD DC,,2100204190,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,NORTH SOMERSET COUNCIL,,2100204191,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,ROYAL BOROUGH  KENSINGTON & CHELSEA,,2100204186,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,SHROPSHIRE COUNTY COUNCIL,,2100204192,"40,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,SOUTH GLOUCESTERSHIRE COUNCIL,,2100204193,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,SOUTH HOLLAND DC,,2100204194,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,SOUTH NORFOLK DC,,2100204195,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,SUNDERLAND CITY COUNCIL,,2100204196,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,SWALE BC,,2100204197,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,TELFORD & WREKIN DC,,2100204198,"40,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,TORBAY BC,,2100204199,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,UK2010 CHESHIRE EAST,,2100204177,"60,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,WEST DORSET DC,,2100204200,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,WIRRAL MBC,,2100204201,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current (non AEF) Grants to Local Authorities,Neighbourhoods,WOLVERHAMPTON MBC,,2100204202,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Current Grants to Non Profit Bodies,Neighbourhoods,NORTHUMBERLAND NAT PARK AUTH,,2100204187,"20,000.00",Yes,
Communities & Local Government,DCLG,31/05/2011,Fixed Maintenance,Localism,FLAGSHIP TRAINING LIMITED,,5106163432,945.00,,
Communities & Local Government,DCLG,31/05/2011,Fixed Maintenance,Localism,FLAGSHIP TRAINING LIMITED,,5106163434,"44,950.27",,
Communities & Local Government,DCLG,31/05/2011,Fixed Maintenance,Localism,FLAGSHIP TRAINING LIMITED,,5106163436,"46,006.84",,
Communities & Local Government,DCLG,31/05/2011,Fixed Maintenance,Localism,FLAGSHIP TRAINING LIMITED,,5106163487,"3,480.40",,
Communities & Local Government,DCLG,31/05/2011,Fixed Maintenance,Localism,FLAGSHIP TRAINING LIMITED,,5106163495,561.04,,
Communities & Local Government,DCLG,31/05/2011,IT - Software Maintenance,Finance & Corporate Services,SAP (UK) LTD,,5106163505,"201,687.60",,
Communities & Local Government,DCLG,31/05/2011,IT - Software Maintenance,Finance & Corporate Services,SAP (UK) LTD,,5106163506,"21,758.40",,
Communities & Local Government,DCLG,31/05/2011,Legal Consultancy,Neighbourhoods,HAMMONDS,,5106163546,675.00,,
Communities & Local Government,DCLG,31/05/2011,Management Consultancy,Localism,KEEP BRITAIN TIDY,,5106163540,"270,000.00",,
Communities & Local Government,DCLG,31/05/2011,Medals,Localism,ROYAL MINT,,5106163515,683.10,,
Communities & Local Government,DCLG,31/05/2011,Software Licences,Localism,VERIZON UK LTD,,5106163504,"5,994.32",,
Communities & Local Government,DCLG,31/05/2011,Storage,Finance & Corporate Services,CAMBERTOWN LTD,,5106163548,"6,103.31",,
Communities & Local Government,DCLG,31/05/2011,Storage,Finance & Corporate Services,MANAGEMENT ARCHIVES,,5106163520,"2,166.00",,
Communities & Local Government,DCLG,31/05/2011,Storage,Finance & Corporate Services,MANAGEMENT ARCHIVES,,5106163520,"1,256.00",,
Communities & Local Government,DCLG,31/05/2011,Storage,Finance & Corporate Services,MANAGEMENT ARCHIVES,,5106163520,2.00,,
Communities & Local Government,DCLG,31/05/2011,Storage,Finance & Corporate Services,MANAGEMENT ARCHIVES,,5106163520,32.00,,
Communities & Local Government,DCLG,31/05/2011,Storage,Finance & Corporate Services,MANAGEMENT ARCHIVES,,5106163520,38.00,,
Communities & Local Government,DCLG,31/05/2011,Storage,Finance & Corporate Services,MANAGEMENT ARCHIVES,,5106163520,48.00,,
Communities & Local Government,DCLG,31/05/2011,Storage,Finance & Corporate Services,MANAGEMENT ARCHIVES,,5106163520,6.00,,
Communities & Local Government,DCLG,31/05/2011,Storage,Finance & Corporate Services,MANAGEMENT ARCHIVES,,5106163520,"7,812.00",,
Communities & Local Government,DCLG,31/05/2011,Telecoms equipment (non-capitalised),Finance & Corporate Services,MEETINGZONE LTD,,5106163542,517.74,,
Communities & Local Government,DCLG,31/05/2011,Telephone call costs,Localism,BABCOCK CRITICAL SERVICES LTD,,5106163507,729.43,,
Communities & Local Government,DCLG,31/05/2011,Training,Neighbourhoods,DODS PARLIAMENTARY COMM  LTD,,5106163556,480.00,,
