Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Contracted out Office Services,Operations,BARCLAYCARD,G - 9000123135 - 00082571,322.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Contracted out Office Services,Infrastructure,BARCLAYCARD,G - 9000123135 - 00082571,46.67
Ministry of Defence,Defence Support Group,19/05/2010,Barclaycard Control a/c,Corporate,Barclays Bank ( Visa),10113614,83118.90
Ministry of Defence,Ministry of Defence,19/05/2010,Government Procurement Card,MOD,Barclays Bank PLC,10647,6164129.01
Ministry of Defence,Ministry of Defence,19/05/2010,Government Procurement Card,MOD,Barclays Bank PLC,10648,11795443.17
Ministry of Defence,Ministry of Defence,19/05/2010,Government Procurement Card,MOD,Barclays Bank PLC,10649,979254.86
Ministry of Defence,Ministry of Defence,18/05/2010,Estates - Equipment/Works,Defence Estate - SSG,BENWELD SECURE                  ,PMT - 067,25818.74
Ministry of Defence,Ministry of Defence,27/05/2010,Estate management,Air Command,BIFFA WASTE SERVICES LIMITED,641285,7489.74
Ministry of Defence,Ministry of Defence,26/05/2010,Rent and rates,Defence Estates,BimA,AP2,2508744.37
Ministry of Defence,Ministry of Defence,25/05/2010,Estate management,Central TLB,BIRMINGHAM CITY UNIVERSITY,639787,128855.83
Ministry of Defence,Ministry of Defence,26/05/2010,Rent and rates,Central TLB,BIRMINGHAM RESEARCH PARK LIMITED,640508,33113.80
Ministry of Defence,Ministry of Defence,26/05/2010,Estate management,Central TLB,BIRMINGHAM RESEARCH PARK LIMITED,640508,1805.75
Ministry of Defence,Ministry of Defence,31/05/2010,Medical treatment & stores and welfare services.,Central TLB,BJAB School,ESG28,40112.18
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Sub Contracted Work,Operations,BLASTECH LIMITED,V - 9000122864 - 00078557,58777.80
Ministry of Defence,Ministry of Defence,18/05/2010,Estates - Equipment/Works,Defence Estate - SSG,BLUE HELIX LTD                  ,PMT - 037,42024.88
Ministry of Defence,Ministry of Defence,27/05/2010,Estate management,Defence Estates,BLUM GMBH.,5000035609,29305.80
Ministry of Defence,Ministry of Defence,20/05/2010,Medical treatment & stores and welfare services.,Central TLB,BMI HEALTHCARE LIMITED,636965,193700.00
Ministry of Defence,Ministry of Defence,20/05/2010,Medical treatment & stores and welfare services.,Central TLB,BOOTS UK LTD,636967,56135.52
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,BOROUGH COUNCIL OF KINGS LYNN & WEST NORFOLK,634812,64309.89
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,BOROUGH COUNCIL OF KINGS LYNN & WEST NORFOLK,637621,64309.89
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Operations,BORWELL LIMITED,V - 9000123063 - 00081231,25924.40
Ministry of Defence,Ministry of Defence,17/05/2010,Estate management,Land Forces,BOWLES SECURITY SERVICES (UK)  LIMITED,634814,17254.41
Ministry of Defence,Ministry of Defence,17/05/2010,Fees for professional services,Land Forces,BOWLES SECURITY SERVICES (UK)  LIMITED,634814,19764.00
Ministry of Defence,Ministry of Defence,24/05/2010,Estate management,Land Forces,BOWLES SECURITY SERVICES (UK)  LIMITED,638459,52070.40
Ministry of Defence,Ministry of Defence,13/05/2010,Fuel for military use,Land Forces,BP INTERNATIONAL LIMITED,2000008186,3998.01
Ministry of Defence,Ministry of Defence,20/05/2010,Fuel for military use,Command Joint Operations,BP INTERNATIONAL LIMITED,2000008267,4779.04
Ministry of Defence,Ministry of Defence,20/05/2010,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,2000008267,1588.03
Ministry of Defence,Ministry of Defence,20/05/2010,Fuel for military use,Land Forces,BP INTERNATIONAL LIMITED,2000008267,20902.83
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,BRACKNELL FOREST BOROUGH COUNCIL,637627,41153.33
Ministry of Defence,Ministry of Defence,19/05/2010,Externally delivered education and training.,Central TLB,BRAY LEINO LIMITED,636221,19513.19
Ministry of Defence,Ministry of Defence,19/05/2010,Fees for professional services,Central TLB,BRAY LEINO LIMITED,636221,18562.85
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,BRECKLAND COUNCIL,637632,32845.48
Ministry of Defence,Ministry of Defence,12/05/2010,Property leases,Defence Estates,BREY UTILITIES LIMITED,632525,2599085.28
Ministry of Defence,Ministry of Defence,20/05/2010,Property leases,Defence Estates,BREY UTILITIES LIMITED,636973,2747600.57
Ministry of Defence,Ministry of Defence,21/05/2010,Property leases,Defence Estates,BREY UTILITIES LIMITED,637634,35149.00
Ministry of Defence,Ministry of Defence,18/05/2010,Food and clothing,Land Forces,BRISTOL MANAGED SERVICES LTD,635553,32029.28
Ministry of Defence,Ministry of Defence,19/05/2010,Payment of utilities,Defence Estates,BRITISH GAS TRADING LIMITED,636225,20899.73
Ministry of Defence,Ministry of Defence,19/05/2010,Payment of utilities,Defence Estates,BRITISH GAS TRADING LIMITED,636226,1088.62
Ministry of Defence,Ministry of Defence,19/05/2010,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,636226,9088.96
Ministry of Defence,Ministry of Defence,19/05/2010,Payment of utilities,Air Command,BRITISH GAS TRADING LIMITED,636226,5746.43
Ministry of Defence,Ministry of Defence,19/05/2010,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,636225,262.95
Ministry of Defence,Ministry of Defence,19/05/2010,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,636226,9844.44
Ministry of Defence,Ministry of Defence,19/05/2010,Payment of utilities,Navy Command,BRITISH GAS TRADING LIMITED,636225,568.26
Ministry of Defence,Defence Support Group,12/05/2010,IT Telecoms,Corporate,BRITISH TELECOMMUNIC,000000424127,57087.04
Ministry of Defence,Ministry of Defence,14/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,BROKMAN BUSREISEN GMBH,5000034944,48521.75
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Communications,Infrastructure,BT - DFTS,V - 9000122762 - 00080752,191831.51
Ministry of Defence,Ministry of Defence,14/05/2010,Fees for professional services,Central TLB,BUILDING DESIGN PARTNERSHIP  LIMITED,634041,26965.25
Ministry of Defence,Ministry of Defence,20/05/2010,Purchase of buildings and military equipment ,Defence Estates,BUILDING DESIGN PARTNERSHIP  LIMITED,636984,22379.37
Ministry of Defence,Ministry of Defence,17/05/2010,Purchase of inventory and services ,Defence Equipment & Support,BUNZL UK LIMITED,634832,193.05
Ministry of Defence,Ministry of Defence,17/05/2010,Purchase of inventory and services ,Air Command,BUNZL UK LIMITED,634832,7871.14
Ministry of Defence,Ministry of Defence,17/05/2010,Purchase of inventory and services ,Land Forces,BUNZL UK LIMITED,634832,63604.29
Ministry of Defence,Ministry of Defence,20/05/2010,Purchase of inventory and services ,Air Command,BUNZL UK LIMITED,636985,1181.13
Ministry of Defence,Ministry of Defence,20/05/2010,Purchase of inventory and services ,Land Forces,BUNZL UK LIMITED,636985,16147.33
Ministry of Defence,Ministry of Defence,27/05/2010,Purchase of inventory and services ,Air Command,BUNZL UK LIMITED,641316,8708.24
Ministry of Defence,Ministry of Defence,27/05/2010,Purchase of inventory and services ,Land Forces,BUNZL UK LIMITED,641316,15405.01
Ministry of Defence,Ministry of Defence,26/05/2010,Estates - Stores/Equipment,Defence Estate - SSG,C & D (SHEET METAL) ENG LTD     ,PMT - 043,34263.29
Ministry of Defence,Ministry of Defence,18/05/2010,Purchase of inventory and services ,Air Command,C F ANDERSON & SON LIMITED,635571,11177.58
Ministry of Defence,Ministry of Defence,18/05/2010,Purchase of inventory and services ,Land Forces,C F ANDERSON & SON LIMITED,635571,1580.30
Ministry of Defence,Ministry of Defence,20/05/2010,Purchase of inventory and services ,Defence Estates,C F ANDERSON & SON LIMITED,636988,11455.78
Ministry of Defence,Ministry of Defence,20/05/2010,Purchase of inventory and services ,Air Command,C F ANDERSON & SON LIMITED,636988,3197.39
Ministry of Defence,Ministry of Defence,20/05/2010,Purchase of inventory and services ,Land Forces,C F ANDERSON & SON LIMITED,636988,2624.82
Ministry of Defence,Ministry of Defence,25/05/2010,Purchase of inventory and services ,Defence Equipment & Support,C F ANDERSON & SON LIMITED,639809,985.80
Ministry of Defence,Ministry of Defence,25/05/2010,Purchase of inventory and services ,Air Command,C F ANDERSON & SON LIMITED,639809,5379.95
Ministry of Defence,Ministry of Defence,25/05/2010,Purchase of inventory and services ,Land Forces,C F ANDERSON & SON LIMITED,639809,9624.10
Ministry of Defence,Ministry of Defence,27/05/2010,Food and clothing,Land Forces,C V FITNESS LTD,641318,33848.69
Ministry of Defence,Ministry of Defence,14/05/2010,Payment of utilities,Air Command,CALOR GAS LIMITED,634048,196.33
Ministry of Defence,Ministry of Defence,24/05/2010,Payments on behalf of Defence Support Group,Central TLB,CANON (UK) LIMITED,638481,1430.78
Ministry of Defence,Ministry of Defence,24/05/2010,Estate management,Air Command,CANON (UK) LIMITED,638481,3686.81
Ministry of Defence,Ministry of Defence,24/05/2010,Estate management,Land Forces,CANON (UK) LIMITED,638481,3910.91
Ministry of Defence,Ministry of Defence,24/05/2010,Miscellaneous Administration Costs,Defence Estates,CANON (UK) LIMITED,638481,478.97
Ministry of Defence,Ministry of Defence,24/05/2010,Miscellaneous Administration Costs,Central TLB,CANON (UK) LIMITED,638481,1246.35
Ministry of Defence,Ministry of Defence,24/05/2010,Miscellaneous Administration Costs,Air Command,CANON (UK) LIMITED,638481,1108.81
Ministry of Defence,Ministry of Defence,24/05/2010,Miscellaneous Administration Costs,Land Forces,CANON (UK) LIMITED,638481,15383.45
Ministry of Defence,Ministry of Defence,24/05/2010,IT and communication services,Central TLB,CANON (UK) LIMITED,638481,619.71
Ministry of Defence,Ministry of Defence,24/05/2010,IT and communication services,Land Forces,CANON (UK) LIMITED,638481,378.66
Ministry of Defence,Ministry of Defence,24/05/2010,Purchase of inventory and services ,Defence Estates,CANON (UK) LIMITED,638481,816.62
Ministry of Defence,Ministry of Defence,24/05/2010,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,638481,6733.43
Ministry of Defence,Ministry of Defence,24/05/2010,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,638481,2963.96
Ministry of Defence,Ministry of Defence,24/05/2010,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,638481,9668.40
Ministry of Defence,Ministry of Defence,24/05/2010,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,638481,9305.21
Ministry of Defence,Ministry of Defence,24/05/2010,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,638481,1230.41
Ministry of Defence,Ministry of Defence,24/05/2010,General services and support,Defence Estates,CANON (UK) LIMITED,638481,240.26
Ministry of Defence,Ministry of Defence,24/05/2010,General services and support,Central TLB,CANON (UK) LIMITED,638481,233.16
Ministry of Defence,Ministry of Defence,24/05/2010,General services and support,Air Command,CANON (UK) LIMITED,638481,481.03
Ministry of Defence,Ministry of Defence,24/05/2010,General services and support,Land Forces,CANON (UK) LIMITED,638481,240.60
Ministry of Defence,Ministry of Defence,24/05/2010,General services and support,Navy Command,CANON (UK) LIMITED,638481,541.02
Ministry of Defence,Ministry of Defence,24/05/2010,Rental of plant and machinery,Central TLB,CANON (UK) LIMITED,638481,506.46
Ministry of Defence,Ministry of Defence,24/05/2010,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,638481,3410.40
Ministry of Defence,Ministry of Defence,24/05/2010,Design services and minor equipment purchases,Command Joint Operations,CANON (UK) LIMITED,638481,2904.87
Ministry of Defence,Ministry of Defence,24/05/2010,Design services and minor equipment purchases,Defence Estates,CANON (UK) LIMITED,638481,1237.57
Ministry of Defence,Ministry of Defence,24/05/2010,Design services and minor equipment purchases,Defence Equipment & Support,CANON (UK) LIMITED,638481,494.71
Ministry of Defence,Ministry of Defence,24/05/2010,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,638481,401.59
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,CANTERBURY CITY COUNCIL,637660,28462.12
Ministry of Defence,Defence Support Group,12/05/2010,IT Software,Corporate,CAPGEMINI,000000424344,31637.35
Ministry of Defence,Ministry of Defence,12/05/2010,Rent and rates,Central TLB,CAPITA BUSINESS SERVICES LTD,632552,28720.88
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Land Forces,CAPITA SYMONDS LTD,633314,4497.13
Ministry of Defence,Ministry of Defence,13/05/2010,Fees for professional services,Defence Estates,CAPITA SYMONDS LTD,633314,22140.52
Ministry of Defence,Ministry of Defence,13/05/2010,Fees for professional services,Land Forces,CAPITA SYMONDS LTD,633314,31773.77
Ministry of Defence,Ministry of Defence,26/05/2010,Rent and rates,Land Forces,CAPITAL SHOPPING CENTRES PLC,640544,26090.58
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Air Command,CARILLION (AMBS) LIMITED,633315,40000.00
Ministry of Defence,Ministry of Defence,21/05/2010,Estate management,Air Command,CARILLION (AMBS) LIMITED,637668,38104.19
Ministry of Defence,Defence Support Group,25/05/2010,FM Contract var chgs,Business Stream 2,CARILLION (AMBS) LTD,000000426554,7433.30
Ministry of Defence,Defence Support Group,25/05/2010,FM Contract var chgs,Business Stream 2,CARILLION (AMBS) LTD,000000426554,18060.51
Ministry of Defence,Defence Support Group,25/05/2010,FM Contract var chgs,Business Stream 2,CARILLION (AMBS) LTD,000000426555,5870.64
Ministry of Defence,Defence Support Group,25/05/2010,FM Contract var chgs,Business Stream 2,CARILLION (AMBS) LTD,000000426555,17611.92
Ministry of Defence,Defence Support Group,19/05/2010,Works - Fees,Large Aircraft,Carillion Enterprise Ltd,10113613,23249.58
Ministry of Defence,Ministry of Defence,12/05/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,632558,650593.58
Ministry of Defence,Ministry of Defence,13/05/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,633316,880861.10
Ministry of Defence,Ministry of Defence,14/05/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,634057,1250282.10
Ministry of Defence,Ministry of Defence,14/05/2010,Purchase of buildings and military equipment ,Air Command,CARILLIONENTERPRISE LIMITED,634057,-28984.91
Ministry of Defence,Ministry of Defence,18/05/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,635579,446860.09
Ministry of Defence,Ministry of Defence,18/05/2010,Purchase of buildings and military equipment ,Air Command,CARILLIONENTERPRISE LIMITED,635579,-12811.70
Ministry of Defence,Ministry of Defence,18/05/2010,Estate management,Air Command,CARILLIONENTERPRISE LIMITED,635579,16524.16
Ministry of Defence,Ministry of Defence,19/05/2010,Estate management,Defence Estates,CARILLIONENTERPRISE LIMITED,636244,182983.44
Ministry of Defence,Ministry of Defence,26/05/2010,Estate management,Defence Estates,CARILLIONENTERPRISE LIMITED,640547,3830985.13
Ministry of Defence,RAF Museum,17/05/2010,Catering for Dinner,RAF Museum,Carte Blanch Catering,38519,33910.64
Ministry of Defence,Ministry of Defence,12/05/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,CARTUS LTD,632561,723.50
Ministry of Defence,Ministry of Defence,12/05/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,632561,1620.50
Ministry of Defence,Ministry of Defence,12/05/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,632561,7130.37
Ministry of Defence,Ministry of Defence,12/05/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,632561,2953.74
Ministry of Defence,Ministry of Defence,12/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,632561,3072.00
