Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,13/08/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,678248,41431.13
Ministry of Defence,Ministry of Defence,13/08/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,678248,559621.05
Ministry of Defence,Ministry of Defence,13/08/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,678249,425158.97
Ministry of Defence,Ministry of Defence,13/08/2010,Estate management,Land Forces,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,678248,342.22
Ministry of Defence,Ministry of Defence,18/08/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,680201,549558.82
Ministry of Defence,Ministry of Defence,18/08/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,680202,418177.59
Ministry of Defence,Ministry of Defence,18/08/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,680201,650128.97
Ministry of Defence,Ministry of Defence,23/08/2010,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,682153,176041.56
Ministry of Defence,Ministry of Defence,23/08/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,682153,8228042.89
Ministry of Defence,Ministry of Defence,02/08/2010,IT and communication services,Land Forces,MODIS INTERNATIONAL LTD,672534,21500.00
Ministry of Defence,Ministry of Defence,04/08/2010,Estate management,Central TLB,MODIS INTERNATIONAL LTD,673735,41780.93
Ministry of Defence,Ministry of Defence,04/08/2010,IT and communication services,Central TLB,MODIS INTERNATIONAL LTD,673735,48517.01
Ministry of Defence,Ministry of Defence,19/08/2010,Fees for professional services,Land Forces,MODIS INTERNATIONAL LTD,680858,4700.00
Ministry of Defence,Ministry of Defence,02/08/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,672535,282766.60
Ministry of Defence,Ministry of Defence,02/08/2010,Estate management,Air Command,MODUS SERVICES LIMITED,672535,36.04
Ministry of Defence,Ministry of Defence,02/08/2010,Estate management,Navy Command,MODUS SERVICES LIMITED,672535,163.30
Ministry of Defence,Ministry of Defence,06/08/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,675073,34732.45
Ministry of Defence,Ministry of Defence,11/08/2010,Official entertainment and hospitality.,Command Joint Operations,MODUS SERVICES LIMITED,676981,20.20
Ministry of Defence,Ministry of Defence,11/08/2010,Official entertainment and hospitality.,Defence Equipment & Support,MODUS SERVICES LIMITED,676981,2546.09
Ministry of Defence,Ministry of Defence,11/08/2010,Official entertainment and hospitality.,Central TLB,MODUS SERVICES LIMITED,676981,24766.72
Ministry of Defence,Ministry of Defence,11/08/2010,Official entertainment and hospitality.,Air Command,MODUS SERVICES LIMITED,676981,456.95
Ministry of Defence,Ministry of Defence,11/08/2010,Official entertainment and hospitality.,Land Forces,MODUS SERVICES LIMITED,676981,580.10
Ministry of Defence,Ministry of Defence,11/08/2010,Official entertainment and hospitality.,Navy Command,MODUS SERVICES LIMITED,676981,156.55
Ministry of Defence,Ministry of Defence,13/08/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,678251,6776976.16
Ministry of Defence,Ministry of Defence,17/08/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,679538,23985.28
Ministry of Defence,Ministry of Defence,20/08/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,681441,69334.19
Ministry of Defence,Ministry of Defence,24/08/2010,Estate management,Central TLB,MODUS SERVICES LIMITED,682761,66902.76
Ministry of Defence,Ministry of Defence,16/08/2010,Purchase of inventory and services ,Land Forces,MORADA HOME LTD,678938,48813.10
Ministry of Defence,Ministry of Defence,17/08/2010,Purchase of inventory and services ,Command Joint Operations,MORADA HOME LTD,679540,166.69
Ministry of Defence,Ministry of Defence,17/08/2010,Purchase of inventory and services ,Land Forces,MORADA HOME LTD,679540,234.07
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Sub Contracted Work,Operations,MORF PRODUCTS LIMITED,V - 0000000453 - 00088896,317124.74
Ministry of Defence,Ministry of Defence,09/08/2010,Purchase of buildings and military equipment ,Defence Estates,MOUCHEL MANAGEMENT CONSULTING LTD,675768,25316.95
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Land Forces,MOUNT KENYA SAFARI CLUB,2000009215,41806.45
Ministry of Defence,Defence Science and Technology Laboratory,20/08/2010,Contracted out Office Services,Operations,MTL GROUP LIMITED,V - 9000125486 - 00087371,24879.40
Ministry of Defence,Ministry of Defence,31/08/2010,Estates - Equipment/Works,Defence Estate - SSG,MYCO INSTALLATIONS LTD          ,PMT - 065,26317.69
Ministry of Defence,United Kingdom Hydrographic Office,25/08/2010,Hotel/Subsistence,UKHO,Nat West Card Centre,1900069168,84.04
Ministry of Defence,United Kingdom Hydrographic Office,25/08/2010,Rail Travel,Office of the Chief Executive,Nat West Card Centre,1900069168,199.00
Ministry of Defence,United Kingdom Hydrographic Office,25/08/2010,Air Travel - Overseas,Office of the Chief Executive,Nat West Card Centre,1900069168,725.87
Ministry of Defence,United Kingdom Hydrographic Office,25/08/2010,Air Travel - Overseas,Operations & Production,Nat West Card Centre,1900069168,9310.94
Ministry of Defence,United Kingdom Hydrographic Office,25/08/2010,Air Travel - Overseas,UKHO,Nat West Card Centre,1900069168,18055.51
Ministry of Defence,Defence Science and Technology Laboratory,13/08/2010,Auditors Fees,Corporate,NATIONAL AUDIT OFFICE,V - 9000125241 - 00088055,65000.00
Ministry of Defence,Ministry of Defence,02/08/2010,Fees for professional services,Land Forces,NATIONAL PROBATION SERVICE FOR ENGLAND AND WALES,672571,29232.42
Ministry of Defence,Ministry of Defence,19/08/2010,Estate management,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),680872,46500.00
Ministry of Defence,Ministry of Defence,11/08/2010,Fuel for military use,Land Forces,NCS FUEL,2000009095,633366.58
Ministry of Defence,Met Office,11/08/2010,11 Services,Science And Technology,Nerc,296769,1035330.00
Ministry of Defence,Ministry of Defence,04/08/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000039832,87847.45
Ministry of Defence,Ministry of Defence,05/08/2010,Estate management,Land Forces,NEW ENERGIE GMBH,5000039935,218123.02
Ministry of Defence,Ministry of Defence,23/08/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000040692,35169.81
Ministry of Defence,Ministry of Defence,24/08/2010,Payment of utilities,Defence Estates,NEW ENERGIE GMBH,5000040740,1679.18
Ministry of Defence,Ministry of Defence,24/08/2010,Payment of utilities,Land Forces,NEW ENERGIE GMBH,5000040740,156132.38
Ministry of Defence,Ministry of Defence,24/08/2010,Rent and rates,Defence Estates,NEW FOREST DISTRICT COUNCIL,682796,29954.65
Ministry of Defence,Ministry of Defence,19/08/2010,Purchase of inventory and services ,Command Joint Operations,NHS BUSINESS SERVICES AUTHORITY,200000008984,229.86
Ministry of Defence,Ministry of Defence,19/08/2010,Purchase of inventory and services ,Land Forces,NHS BUSINESS SERVICES AUTHORITY,200000008984,24318.69
Ministry of Defence,Ministry of Defence,09/08/2010,Medical treatment & stores and welfare services.,Land Forces,NHS FIFE,675793,106370.00
Ministry of Defence,Ministry of Defence,24/08/2010,Medical treatment & stores and welfare services.,Land Forces,NHS FIFE,682798,150183.35
Ministry of Defence,Ministry of Defence,13/08/2010,Food and clothing,Land Forces,NIELS LARSEN LIMITED,678283,8915.08
Ministry of Defence,Ministry of Defence,09/08/2010,Medical treatment & stores and welfare services.,Land Forces,SOUTH WALES POLICE AUTHORITY,151461,27433.00
Ministry of Defence,Ministry of Defence,18/08/2010,Estates - Equipment/Works,Defence Estate - SSG,NORBAIN SD LTD                  ,PMT - 060,26889.55
Ministry of Defence,Ministry of Defence,12/08/2010,Externally delivered education and training.,Land Forces,NORD ANGLIA VOCATIONAL EDUCATION AND TRAINING SERVICES LIMITED,151625,26099.49
Ministry of Defence,Royal Hospital Chelsea ,03/08/2010,Property Management,Royal Hospital Chelsea GIA,Norland Managed Services,PIN117235,94713.61
Ministry of Defence,Ministry of Defence,24/08/2010,Rent and rates,Defence Estates,NORTH DEVON DISTRICT COUNCIL,682841,34472.52
Ministry of Defence,Ministry of Defence,24/08/2010,Rent and rates,Defence Estates,NORTH DORSET DISTRICT COUNCIL,682842,62458.93
Ministry of Defence,Ministry of Defence,24/08/2010,Rent and rates,Defence Estates,NORTH KESTEVEN DISTRICT COUNCIL,682843,100261.15
Ministry of Defence,Ministry of Defence,24/08/2010,Rent and rates,Defence Estates,NORTHUMBERLAND COUNTY COUNCIL,682849,28689.84
Ministry of Defence,Ministry of Defence,05/08/2010,IT and communication services,Land Forces,NSSL LIMITED,674549,68.79
Ministry of Defence,Ministry of Defence,02/08/2010,Payment of utilities,Land Forces,NVV AG / NEW ENERGIE GMBH,5000039644,40770.83
Ministry of Defence,Ministry of Defence,05/08/2010,Payment of utilities,Land Forces,NVV AG / NEW ENERGIE GMBH,5000039938,62453.33
Ministry of Defence,Ministry of Defence,09/08/2010,Payment of utilities,Land Forces,OIE AKTIENGESELLSCHAFT,5000040115,50110.84
Ministry of Defence,Defence Support Group,19/08/2010,Equipment Support-Projects,Large Aircraft,OPCO LIMITED,10114661,175157.66
Ministry of Defence,Ministry of Defence,23/08/2010,Externally delivered education and training.,Land Forces,OPEN UNIVERSITY INTERNATIONAL LTD,682223,29200.00
Ministry of Defence,Ministry of Defence,06/08/2010,Fees for professional services,Land Forces,OPTIMAL PERFORMANCE LIMITED,675263,76187.05
Ministry of Defence,Defence Science and Technology Laboratory,20/08/2010,Capital Asset expenditure,Infrastructure,ORACLE CORPORATION UK LIMITED,V - 9000125406 - 00088764,275000.00
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Capital Asset expenditure,Infrastructure,ORACLE CORPORATION UK LIMITED,V - 9000125582 - 00088766,275000.00
Ministry of Defence,Defence Science and Technology Laboratory,13/08/2010,Sub Contracted Work,Operations,ORDNANCE TEST SOLUTIONS LIMITED,V - 9000125284 - 00085852,35475.00
Ministry of Defence,Ministry of Defence,18/08/2010,Payment of utilities,Air Command,PACE PETROLEUM LTD,680342,9808.85
Ministry of Defence,Ministry of Defence,18/08/2010,Payment of utilities,Land Forces,PACE PETROLEUM LTD,680342,4363.33
Ministry of Defence,Ministry of Defence,20/08/2010,"Transporation of personnel, freight and travel expenses",Air Command,PALLETWAYS (U K) LTD,681580,150.40
Ministry of Defence,Ministry of Defence,20/08/2010,"Transporation of personnel, freight and travel expenses",Land Forces,PALLETWAYS (U K) LTD,681580,949.41
Ministry of Defence,Ministry of Defence,26/08/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,PALLETWAYS (U K) LTD,684098,2055.90
Ministry of Defence,Ministry of Defence,26/08/2010,"Transporation of personnel, freight and travel expenses",Air Command,PALLETWAYS (U K) LTD,684098,52.61
Ministry of Defence,Ministry of Defence,26/08/2010,"Transporation of personnel, freight and travel expenses",Land Forces,PALLETWAYS (U K) LTD,684098,232.88
Ministry of Defence,Ministry of Defence,11/08/2010,IT and communication services,Land Forces,PARITY SOLUTIONS LTD,677117,12250.00
Ministry of Defence,Ministry of Defence,11/08/2010,Fees for professional services,Defence Equipment & Support,PARITY SOLUTIONS LTD,677117,11040.00
Ministry of Defence,Ministry of Defence,11/08/2010,Fees for professional services,Land Forces,PARITY SOLUTIONS LTD,677117,8918.00
Ministry of Defence,Ministry of Defence,13/08/2010,IT and communication services,Land Forces,PARITY SOLUTIONS LTD,678398,1960.00
Ministry of Defence,Ministry of Defence,27/08/2010,IT and communication services,Air Command,PARITY SOLUTIONS LTD,684813,16692.00
Ministry of Defence,Ministry of Defence,04/08/2010,Externally delivered education and training.,Land Forces,PDM TRAINING & CONSULTANCY  LIMITED,673927,59173.00
Ministry of Defence,Ministry of Defence,10/08/2010,Externally delivered education and training.,Land Forces,PDM TRAINING & CONSULTANCY  LIMITED,676451,24353.00
Ministry of Defence,Ministry of Defence,17/08/2010,Externally delivered education and training.,Land Forces,PDM TRAINING & CONSULTANCY  LIMITED,679654,111420.78
Ministry of Defence,Ministry of Defence,05/08/2010,Purchase of buildings and military equipment ,Air Command,PELL FRISCHMANN PROJECTS LIMITED,674568,39100.00
Ministry of Defence,Defence Science and Technology Laboratory,20/08/2010,Materials & Equipment,Operations,PERMALI GLOUCESTER LIMITED,V - 9000125413 - 00087529,28533.72
Ministry of Defence,Ministry of Defence,31/08/2010,Medical treatment & stores and welfare services.,Central TLB,PETERBOROUGH AND STAMFORD  HOSPITALS NHS FOUNDATION TRUST,685390,299968.00
Ministry of Defence,Ministry of Defence,24/08/2010,Rent and rates,Defence Estates,PETERBOROUGH CITY COUNCIL,682884,46604.07
Ministry of Defence,Ministry of Defence,03/08/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,PLANT SPEED LIMITED,673187,527.98
Ministry of Defence,Ministry of Defence,03/08/2010,"Transporation of personnel, freight and travel expenses",Land Forces,PLANT SPEED LIMITED,673187,31903.83
Ministry of Defence,Ministry of Defence,03/08/2010,"Transporation of personnel, freight and travel expenses",Navy Command,PLANT SPEED LIMITED,673187,4022.90
Ministry of Defence,Ministry of Defence,16/08/2010,"Transporation of personnel, freight and travel expenses",Land Forces,PLANT SPEED LIMITED,679047,17285.47
Ministry of Defence,Ministry of Defence,16/08/2010,"Transporation of personnel, freight and travel expenses",Navy Command,PLANT SPEED LIMITED,679047,3418.10
Ministry of Defence,Ministry of Defence,20/08/2010,"Transporation of personnel, freight and travel expenses",Air Command,PLANT SPEED LIMITED,681594,1986.21
Ministry of Defence,Ministry of Defence,20/08/2010,"Transporation of personnel, freight and travel expenses",Land Forces,PLANT SPEED LIMITED,681594,49199.01
Ministry of Defence,Ministry of Defence,20/08/2010,"Transporation of personnel, freight and travel expenses",Navy Command,PLANT SPEED LIMITED,681594,1405.01
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Contracted out Office Services,Operations,PORTCHESTER MICROTOOLS LIMITED,V - 9000125535 - 00088930,-47825.84
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Contracted out Office Services,Operations,PORTCHESTER MICROTOOLS LIMITED,V - 9000125535 - 00089076,36470.74
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Contracted out Office Services,Operations,PORTCHESTER MICROTOOLS LIMITED,V - 9000125535 - 00088933,46030.00
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Contracted out Office Services,Operations,PORTCHESTER MICROTOOLS LIMITED,V - 9000125535 - 00084325,47825.84
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,PORTSMOUTH CITY COUNCIL,681602,88399.82
Ministry of Defence,Ministry of Defence,05/08/2010,Medical treatment & stores and welfare services.,Central TLB,PORTSMOUTH HOSPITALS N H S TRUST,674581,32133.00
Ministry of Defence,Ministry of Defence,13/08/2010,Food and clothing,Land Forces,POWERSPORT INTERNATIONAL LIMITED,678416,10473.01
Ministry of Defence,Ministry of Defence,16/08/2010,Medical treatment & stores and welfare services.,Air Command,POWERSPORT INTERNATIONAL LIMITED,679052,50.60
Ministry of Defence,Ministry of Defence,12/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,POYRY ENERGY LIMITED,677730,25940.65
Ministry of Defence,Ministry of Defence,04/08/2010,Fees for professional services,Central TLB,PRICEWATERHOUSECOOPERS LLP,673956,74313.42
Ministry of Defence,Ministry of Defence,02/08/2010,Purchase of buildings and military equipment ,Defence Estates,PRIDE (SERP) LTD,672685,434737.85
Ministry of Defence,Ministry of Defence,04/08/2010,Purchase of buildings and military equipment ,Defence Estates,PRIDE (SERP) LTD,673957,115247.00
