Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,30/11/2010,Estate management,Central TLB,ARAMARK LTD,726355,745.98
Ministry of Defence,Ministry of Defence,30/11/2010,"Transporation of personnel, freight and travel expenses",Air Command,ARAMARK LTD,726355,58.68
Ministry of Defence,Ministry of Defence,25/11/2010,Food and clothing,Land Forces,ARAMARK LTD,724385,110432.06
Ministry of Defence,Ministry of Defence,25/11/2010,Estate management,Land Forces,ARAMARK LTD,724385,32112.49
Ministry of Defence,Ministry of Defence,25/11/2010,Estate management,Air Command,ARAMARK LTD,724385,27427.09
Ministry of Defence,Ministry of Defence,19/11/2010,Food and clothing,Land Forces,ARAMARK LTD,721563,34480.43
Ministry of Defence,Ministry of Defence,19/11/2010,Estate management,Land Forces,ARAMARK LTD,721563,17803.31
Ministry of Defence,Ministry of Defence,19/11/2010,Official entertainment and hospitality.,Land Forces,ARAMARK LTD,721563,210.00
Ministry of Defence,Ministry of Defence,18/11/2010,Payments on behalf of Defence Support Group,Central TLB,ARAMARK LTD,720824,843.17
Ministry of Defence,Ministry of Defence,18/11/2010,Estate management,Defence Estates,ARAMARK LTD,720824,496.80
Ministry of Defence,Ministry of Defence,18/11/2010,Estate management,Land Forces,ARAMARK LTD,720824,-350.00
Ministry of Defence,Ministry of Defence,17/11/2010,Food and clothing,Land Forces,ARAMARK LTD,720196,108481.72
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Land Forces,ARAMARK LTD,720196,70815.95
Ministry of Defence,Ministry of Defence,17/11/2010,Food and clothing,Defence Equipment & Support,ARAMARK LTD,720196,16588.07
Ministry of Defence,Ministry of Defence,16/11/2010,Food and clothing,Land Forces,ARAMARK LTD,719597,183171.47
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Central TLB,ARAMARK LTD,719597,97146.38
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Land Forces,ARAMARK LTD,719597,82878.90
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Defence Estates,ARAMARK LTD,719597,2781.84
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Air Command,ARAMARK LTD,719597,594.02
Ministry of Defence,Ministry of Defence,16/11/2010,Food and clothing,Defence Estates,ARAMARK LTD,719597,259.23
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Defence Equipment & Support,ARAMARK LTD,719597,133.42
Ministry of Defence,Ministry of Defence,15/11/2010,Food and clothing,Land Forces,ARAMARK LTD,718982,24965.06
Ministry of Defence,Ministry of Defence,15/11/2010,Estate management,Land Forces,ARAMARK LTD,718982,625.16
Ministry of Defence,Ministry of Defence,11/11/2010,Estate management,Land Forces,ARAMARK LTD,717628,89792.43
Ministry of Defence,Ministry of Defence,11/11/2010,Food and clothing,Land Forces,ARAMARK LTD,717628,12556.80
Ministry of Defence,Ministry of Defence,11/11/2010,Estate management,Defence Equipment & Support,ARAMARK LTD,717628,3321.47
Ministry of Defence,Ministry of Defence,11/11/2010,Food and clothing,Defence Equipment & Support,ARAMARK LTD,717628,1335.82
Ministry of Defence,Ministry of Defence,10/11/2010,Food and clothing,Land Forces,ARAMARK LTD,716882,650634.08
Ministry of Defence,Ministry of Defence,10/11/2010,Estate management,Land Forces,ARAMARK LTD,716882,154445.64
Ministry of Defence,Ministry of Defence,10/11/2010,Food and clothing,Air Command,ARAMARK LTD,716882,125500.10
Ministry of Defence,Ministry of Defence,10/11/2010,Estate management,Air Command,ARAMARK LTD,716882,51003.78
Ministry of Defence,Ministry of Defence,10/11/2010,Estate management,Defence Equipment & Support,ARAMARK LTD,716882,4396.17
Ministry of Defence,Ministry of Defence,10/11/2010,"Transporation of personnel, freight and travel expenses",Navy Command,ARAMARK LTD,716882,1181.79
Ministry of Defence,Ministry of Defence,10/11/2010,Building maintenance and accommodation stores,Land Forces,ARAMARK LTD,716882,120.90
Ministry of Defence,Ministry of Defence,09/11/2010,Food and clothing,Land Forces,ARAMARK LTD,716303,102224.10
Ministry of Defence,Ministry of Defence,09/11/2010,Estate management,Land Forces,ARAMARK LTD,716303,33594.61
Ministry of Defence,Ministry of Defence,09/11/2010,Food and clothing,Defence Equipment & Support,ARAMARK LTD,716303,2359.99
Ministry of Defence,Ministry of Defence,04/11/2010,Food and clothing,Land Forces,ARAMARK LTD,714335,52141.94
Ministry of Defence,Ministry of Defence,04/11/2010,Food and clothing,Defence Equipment & Support,ARAMARK LTD,714335,31872.59
Ministry of Defence,Ministry of Defence,04/11/2010,Estate management,Land Forces,ARAMARK LTD,714335,721.48
Ministry of Defence,Ministry of Defence,01/11/2010,Food and clothing,Land Forces,ARAMARK LTD,712633,97973.10
Ministry of Defence,Ministry of Defence,01/11/2010,Estate management,Land Forces,ARAMARK LTD,712633,24367.14
Ministry of Defence,Ministry of Defence,01/11/2010,Payments on behalf of Defence Support Group,Central TLB,ARAMARK LTD,712633,843.17
Ministry of Defence,Ministry of Defence,01/11/2010,Estate management,Defence Estates,ARAMARK LTD,712633,693.93
Ministry of Defence,Ministry of Defence,01/11/2010,Estate management,Air Command,ARAMARK LTD,712633,108.34
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ARGUS FLUIDHANDLING LIMITED,719598,60890.01
Ministry of Defence,Ministry of Defence,18/11/2010,Rent and rates,Defence Estates,ARGYLL & BUTE COUNCIL,720827,69411.10
Ministry of Defence,Ministry of Defence,16/11/2010,Externally delivered education and training.,Land Forces,ARMY CATERING TRAINING TRUST,719599,32023.65
Ministry of Defence,Ministry of Defence,08/11/2010,Externally delivered education and training.,Land Forces,ARMY CATERING TRAINING TRUST,715684,32023.65
Ministry of Defence,Ministry of Defence,02/11/2010,Externally delivered education and training.,Land Forces,ARMY CATERING TRAINING TRUST,713160,30821.35
Ministry of Defence,Ministry of Defence,05/11/2010,Design services and minor equipment purchases,Land Forces,ARMY PARACHUTE AIRCRAFT COMPANY LIMITED,715000,22652.44
Ministry of Defence,Ministry of Defence,24/11/2010,Fuel for military use,Land Forces,ARVAL UK LTD,723684,397053.94
Ministry of Defence,Ministry of Defence,24/11/2010,Fuel for military use,Air Command,ARVAL UK LTD,723684,92020.14
Ministry of Defence,Ministry of Defence,24/11/2010,Fuel for military use,Defence Equipment & Support,ARVAL UK LTD,723684,67695.75
Ministry of Defence,Ministry of Defence,24/11/2010,Fuel for military use,Central TLB,ARVAL UK LTD,723684,55104.93
Ministry of Defence,Ministry of Defence,24/11/2010,Fuel for military use,Navy Command,ARVAL UK LTD,723684,53395.86
Ministry of Defence,Ministry of Defence,24/11/2010,Fuel for military use,Defence Estates,ARVAL UK LTD,723684,37626.09
Ministry of Defence,Ministry of Defence,24/11/2010,Fuel for military use,Command Joint Operations,ARVAL UK LTD,723684,6928.07
Ministry of Defence,Ministry of Defence,09/11/2010,Fuel for military use,Land Forces,ARVAL UK LTD,716305,392453.37
Ministry of Defence,Ministry of Defence,09/11/2010,Fuel for military use,Air Command,ARVAL UK LTD,716305,77327.52
Ministry of Defence,Ministry of Defence,09/11/2010,Fuel for military use,Defence Equipment & Support,ARVAL UK LTD,716305,60468.02
Ministry of Defence,Ministry of Defence,09/11/2010,Fuel for military use,Central TLB,ARVAL UK LTD,716305,51306.86
Ministry of Defence,Ministry of Defence,09/11/2010,Fuel for military use,Navy Command,ARVAL UK LTD,716305,49972.62
Ministry of Defence,Ministry of Defence,09/11/2010,Fuel for military use,Defence Estates,ARVAL UK LTD,716305,36569.12
Ministry of Defence,Ministry of Defence,09/11/2010,Fuel for military use,Command Joint Operations,ARVAL UK LTD,716305,6282.93
Ministry of Defence,Ministry of Defence,30/11/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,726360,245129.75
Ministry of Defence,Ministry of Defence,24/11/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,723686,96469.16
Ministry of Defence,Ministry of Defence,24/11/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,723686,863.65
Ministry of Defence,Ministry of Defence,22/11/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,722340,10139.31
Ministry of Defence,Ministry of Defence,22/11/2010,Purchase of information and communications technology,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,722340,2874.52
Ministry of Defence,Ministry of Defence,22/11/2010,Purchase of buildings and military equipment ,Land Forces,ASPIRE DEFENCE LIMITED,722340,2021.00
Ministry of Defence,Ministry of Defence,17/11/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,720198,17239950.37
Ministry of Defence,Ministry of Defence,17/11/2010,Miscellaneous Administration Costs,Land Forces,ASPIRE DEFENCE LIMITED,720198,6103.05
Ministry of Defence,Ministry of Defence,17/11/2010,Design services and minor equipment purchases,Land Forces,ASPIRE DEFENCE LIMITED,720198,2085.60
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,720198,1071.58
Ministry of Defence,Ministry of Defence,16/11/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,719602,74040.38
Ministry of Defence,Ministry of Defence,11/11/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,717633,55424.70
Ministry of Defence,Ministry of Defence,11/11/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,717633,13763.81
Ministry of Defence,Ministry of Defence,11/11/2010,Estate management,Defence Estates,ASPIRE DEFENCE LIMITED,717633,1127.43
Ministry of Defence,Ministry of Defence,11/11/2010,Estate management,Central TLB,ASPIRE DEFENCE LIMITED,717633,55.40
Ministry of Defence,Ministry of Defence,08/11/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,715687,156615.23
Ministry of Defence,Ministry of Defence,02/11/2010,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,713162,51225.01
Ministry of Defence,Ministry of Defence,01/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,ASSOCIATED IDEAS LTD,712635,63755.00
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Sub Contracted Research,Programme Office,ATHENE WORKS LIMITED,V - 9000128164 - 00096170,26465.00
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Sub Contracted Research,Programme Office,ATHENE WORKS LIMITED,V - 9000128164 - 00093441,37191.00
Ministry of Defence,Ministry of Defence,30/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,ATKINS LIMITED,726365,31366.34
Ministry of Defence,Ministry of Defence,19/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,ATKINS LIMITED,721575,6930.64
Ministry of Defence,Ministry of Defence,11/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,ATKINS LIMITED,717637,14428.22
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000128157 - 00095996,27526.48
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000127761 - 00094933,64012.00
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000127761 - 00094849,210000.00
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000127761 - 00094848,100000.00
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,V - 9000127543 - 00094434,63038.64
Ministry of Defence,Ministry of Defence,26/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ATLAS TEREX UK LTD,725038,13216.11
Ministry of Defence,Ministry of Defence,17/11/2010,Externally delivered education and training.,Air Command,ATOS ORIGIN IT SERVICES UK LIMITED,720202,4218.00
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Defence Equipment & Support,AUSTIN & MCLEAN LIMITED,718341,26328.77
Ministry of Defence,Ministry of Defence,24/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,AUTOHAUS ULMEN,5000045853,28151.40
Ministry of Defence,Defence Science and Technology Laboratory,19/11/2010,Sub Contracted Work,Operations,AUTONOMOUS SURFACE VEHICLES,V - 9000127969 - 00094870,51966.60
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Sub Contracted Work,Operations,AUTONOMOUS SURFACE VEHICLES,V - 9000127764 - 00092993,22420.50
Ministry of Defence,Ministry of Defence,16/11/2010,Food and clothing,Land Forces,AVENANCE PLC,719607,221755.18
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Land Forces,AVENANCE PLC,719607,101609.14
Ministry of Defence,Ministry of Defence,16/11/2010,Food and clothing,Air Command,AVENANCE PLC,719607,10584.55
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Air Command,AVENANCE PLC,719607,6624.28
Ministry of Defence,Ministry of Defence,16/11/2010,Food and clothing,Defence Equipment & Support,AVENANCE PLC,719607,934.27
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Defence Equipment & Support,AVENANCE PLC,719607,351.69
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Defence Estates,AVENANCE PLC,719607,208.12
Ministry of Defence,Ministry of Defence,16/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,AVENANCE PLC,719607,48.50
Ministry of Defence,Ministry of Defence,15/11/2010,Food and clothing,Land Forces,AVENANCE PLC,718989,220954.27
Ministry of Defence,Ministry of Defence,15/11/2010,Estate management,Land Forces,AVENANCE PLC,718989,180057.30
Ministry of Defence,Ministry of Defence,15/11/2010,Food and clothing,Air Command,AVENANCE PLC,718989,141645.30
Ministry of Defence,Ministry of Defence,15/11/2010,Estate management,Air Command,AVENANCE PLC,718989,75547.37
Ministry of Defence,Ministry of Defence,15/11/2010,Food and clothing,Defence Equipment & Support,AVENANCE PLC,718989,52218.93
Ministry of Defence,Ministry of Defence,15/11/2010,Estate management,Defence Equipment & Support,AVENANCE PLC,718989,17944.43
Ministry of Defence,Ministry of Defence,12/11/2010,Food and clothing,Land Forces,AVENANCE PLC,718342,342812.18
Ministry of Defence,Ministry of Defence,12/11/2010,Estate management,Land Forces,AVENANCE PLC,718342,97738.03
Ministry of Defence,Ministry of Defence,12/11/2010,Estate management,Defence Equipment & Support,AVENANCE PLC,718342,480.32
Ministry of Defence,Ministry of Defence,12/11/2010,Estate management,Air Command,AVENANCE PLC,718342,230.79
Ministry of Defence,Ministry of Defence,12/11/2010,Estate management,Defence Estates,AVENANCE PLC,718342,24.02
Ministry of Defence,Ministry of Defence,08/11/2010,Food and clothing,Land Forces,AVENANCE PLC,715695,145273.60
Ministry of Defence,Ministry of Defence,08/11/2010,Estate management,Land Forces,AVENANCE PLC,715695,56380.49
Ministry of Defence,Ministry of Defence,08/11/2010,Food and clothing,Defence Equipment & Support,AVENANCE PLC,715695,4929.49
Ministry of Defence,Ministry of Defence,08/11/2010,Estate management,Defence Estates,AVENANCE PLC,715695,750.43
Ministry of Defence,Ministry of Defence,08/11/2010,Estate management,Air Command,AVENANCE PLC,715695,71.09
Ministry of Defence,Defence Science and Technology Laboratory,19/11/2010,Sub Contracted Work,Programme Office,AWE,V - 9000127870 - 00094865,26290.80
Ministry of Defence,Ministry of Defence,03/11/2010,Insurance,Central TLB,AXA CORPORATE SOLUTIONS SERVICES UK LTD,713468,57237.58
Ministry of Defence,Ministry of Defence,18/11/2010,Rent and rates,Defence Estates,AYLESBURY VALE DISTRICT COUNCIL,720846,64054.83
Ministry of Defence,Ministry of Defence,24/11/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,AZCOM BUSINESS SOLUTIONS LIMITED,723696,52035.00
