Department Family,Entity,Date,Expense Type,Expense Area ,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,25/10/2011,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,859935,Cost of other material consumed,1182.37
Ministry of Defence,United Kingdom Hydrographic Office,13/09/2011,Subcontracting costs,Paper Pubs,Elliott Baxter & Company ltd,,2000055811,,1182.24
Ministry of Defence,Ministry of Defence,07/10/2011,Food and clothing,Navy Command,TECHNOGYM U K LIMITED,RG12 8PE,853255,Cost of purchasing and repairing clothing,1175.22
Ministry of Defence,Ministry of Defence,14/10/2011,Fuel for military use,Central TLB,WATSON PETROLEUM LTD,SN15 5DN,856011,Oil and lubricants consumed excluding those from the inventory system,1174.69
Ministry of Defence,Ministry of Defence,24/10/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Freight movement costs,1172.71
Ministry of Defence,Ministry of Defence,21/10/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,858598,Consumption of medical dental and veterinary inventory,1171.05
Ministry of Defence,Ministry of Defence,14/10/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,856021,Cost of other material consumed,1168.94
Ministry of Defence,Ministry of Defence,27/10/2011,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,OX4 2JY,860961,Utilities consumed - electricity,1166.27
Ministry of Defence,Ministry of Defence,18/10/2011,Design services and minor equipment purchases,Defence Equipment & Support,DUNLOP AIRCRAFT TYRES LTD,B24 9HL,856930,Equipment support non-project costs,1163
Ministry of Defence,Ministry of Defence,25/10/2011,Estate management,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,859951,Estate + facilities management services - accommodation inventory + service,1158.63
Ministry of Defence,Ministry of Defence,13/10/2011,Building maintenance and accommodation stores,Air Command,CLEANING AND PAPER DISPOSABLES  PLC,HU5 1SG,855062,Building maintenance accommodation inventory,1153.44
Ministry of Defence,Ministry of Defence,03/10/2011,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,850741,Transport other operating lease,1152.9
Ministry of Defence,Ministry of Defence,21/10/2011,Design services and minor equipment purchases,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,SP9 7QD,858629,Equipment support non-project costs,1150.77
Ministry of Defence,Ministry of Defence,28/10/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,1149.9
Ministry of Defence,Ministry of Defence,27/10/2011,IT and communication services,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,860967,Computer equipment costing below the capitalisation threshold,1149.47
Ministry of Defence,Ministry of Defence,07/10/2011,Fees for professional services,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,852872,Fees for professional services excluding legal fees,1141.03
Ministry of Defence,Ministry of Defence,31/10/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,862029,Equipment support non-project costs,1132.22
Ministry of Defence,Ministry of Defence,26/10/2011,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,860413,Cost of other material consumed,1132.09
Ministry of Defence,Ministry of Defence,06/10/2011,General services and support,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,852316,Purchase of defence support equipment below capitalisation threshold of £25k.,1130.88
Ministry of Defence,Ministry of Defence,17/10/2011,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,856173,Medical health services,1124.96
Ministry of Defence,Ministry of Defence,28/10/2011,Administration,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,1124.77
Ministry of Defence,Defence Science and Technology Laboratory,21/10/2011,Repairs & Maintenance,Operations,BARCLAYCARD,,G - 9000137101 - 00120969,,1120.55
Ministry of Defence,Ministry of Defence,26/10/2011,Food and clothing,Defence Infrastructure Organisation ,ISS MEDICLEAN LIMITED,GU21 5RW,860577,Cost of clothing and textile services received,1119.21
Ministry of Defence,Ministry of Defence,17/10/2011,Estate management,Central TLB,SODEXO LTD,M50 0AL,856695,Estate + facilities management services - accommodation inventory + service,1114.55
Ministry of Defence,Ministry of Defence,19/10/2011,Medical treatment & stores and welfare services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,857456,Medical health services,1113.22
Ministry of Defence,Ministry of Defence,05/10/2011,Fees for professional services,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,851758,Fees for professional services excluding legal fees,1106.94
Ministry of Defence,Ministry of Defence,19/10/2011,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,857499,Fees for professional services excluding legal fees,1097.58
Ministry of Defence,Ministry of Defence,12/10/2011,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,854557,Utilities consumed - heating oil,1091.31
Ministry of Defence,Ministry of Defence,21/10/2011,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,859107,Cost of other material consumed,1090.9
Ministry of Defence,Ministry of Defence,07/10/2011,"Adminstration, claims, compensation and awards",Land Forces,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,SS14 4AR,853011,Operating lease IT and communications,1090.85
Ministry of Defence,Ministry of Defence,27/10/2011,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,860953,Cost of other material consumed,1089.5
Ministry of Defence,Ministry of Defence,28/10/2011,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,861802,Movement of service personnel,1087.37
Ministry of Defence,Ministry of Defence,27/10/2011,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,861157,Cost of other material consumed,1087.1
Ministry of Defence,Ministry of Defence,20/10/2011,Food and clothing,Air Command,SODEXO LTD,M50 0AL,858470,Cost of food services,1080.22
Ministry of Defence,Ministry of Defence,20/10/2011,Externally delivered education and training,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,858075,External military training ,1073.6
Ministry of Defence,Ministry of Defence,27/10/2011,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,860933,Equipment support non-project costs,1073.01
Ministry of Defence,Ministry of Defence,25/10/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,860181,Equipment support project costs,1069
Ministry of Defence,Ministry of Defence,25/10/2011,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,RH2 8BF,859931,Cost of other material consumed,1067.58
Ministry of Defence,Ministry of Defence,21/10/2011,Food and clothing,Central TLB,SERCO LIMITED,RG27 9UY,859016,Cost of clothing and textile services received,1059.74
Ministry of Defence,Ministry of Defence,25/10/2011,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,859931,Plant + machinery operating lease,1056.1
Ministry of Defence,Ministry of Defence,03/10/2011,Food and clothing,Navy Command,COTSWOLD OUTDOOR LTD,SN16 9SH,850817,Cost of purchasing and repairing clothing,1053
Ministry of Defence,Ministry of Defence,31/10/2011,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,862460,Cost of other material consumed,1047.42
Ministry of Defence,Ministry of Defence,21/10/2011,"Transporation of personnel, freight and travel expenses",Central TLB,SERCO LIMITED,RG27 9UY,859016,Movement of service personnel,1047.27
Ministry of Defence,Ministry of Defence,18/10/2011,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,857158,Cost of food purchases,1026.66
Ministry of Defence,Ministry of Defence,26/10/2011,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,860516,Utilities consumed - heating oil,1025.33
Ministry of Defence,Ministry of Defence,05/10/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,RH1 1RX,852133,Utilities consumed - gas,1025.13
Ministry of Defence,Ministry of Defence,11/10/2011,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,853943,Cost of other material consumed,1016.71
Ministry of Defence,Ministry of Defence,12/10/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,RH1 1RX,854892,Utilities consumed - gas,1016.48
Ministry of Defence,Ministry of Defence,18/10/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,857118,Civilian short term detached duty,1016
Ministry of Defence,Ministry of Defence,05/10/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,CV2 2TX,851631,Consumption of medical dental and veterinary inventory,1014.42
Ministry of Defence,Ministry of Defence,28/10/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,861234,Cost of other material consumed,1005.08
Ministry of Defence,Ministry of Defence,28/10/2011,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,861774,Transport other hire charge,1004.78
Ministry of Defence,Ministry of Defence,10/10/2011,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,853411,Cost of other material consumed,1003.21
Ministry of Defence,Ministry of Defence,06/10/2011,"Transporation of personnel, freight and travel expenses",Air Command,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,CB5 8RX,852454,Aircraft landing fees,1002.8
Ministry of Defence,Ministry of Defence,07/10/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,852777,Transport other operating lease,996.45
Ministry of Defence,Ministry of Defence,06/10/2011,Administration,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,990.15
Ministry of Defence,Ministry of Defence,26/10/2011,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,RH2 8BF,860413,Cost of other material consumed,989.07
Ministry of Defence,Ministry of Defence,24/10/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,CV2 2TX,859113,Consumption of medical dental and veterinary inventory,987.36
Ministry of Defence,Ministry of Defence,31/10/2011,"Transporation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,CARTUS LTD,SN5 8RS,862080,Movement of service personnel,983.85
Ministry of Defence,Ministry of Defence,20/10/2011,Medical treatment & stores and welfare services,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,858075,Medical inventory and services excluding the inventory system,975.9
Ministry of Defence,Ministry of Defence,13/10/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,854988,Equipment support non-project costs,973.14
Ministry of Defence,Ministry of Defence,12/10/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,854340,Consumption of medical dental and veterinary inventory,971.36
Ministry of Defence,Ministry of Defence,24/10/2011,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,859730,Military short term detached duty,970.92
Ministry of Defence,Ministry of Defence,18/10/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,856816,Consumption of medical dental and veterinary inventory,968.6
Ministry of Defence,Ministry of Defence,21/10/2011,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,SN5 8RS,858687,Movement of service personnel,966.42
Ministry of Defence,Ministry of Defence,10/10/2011,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,853757,Military short term detached duty,955.64
Ministry of Defence,Ministry of Defence,20/10/2011,Estate management,Air Command,AVENANCE PLC,SK11 6ET,857887,Estate + facilities management services - accommodation inventory + service,954.71
Ministry of Defence,Ministry of Defence,04/10/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,950.55
Ministry of Defence,Ministry of Defence,27/10/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,946.93
Ministry of Defence,Ministry of Defence,21/10/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,CV2 2TX,858598,Consumption of medical dental and veterinary inventory,946.61
Ministry of Defence,Ministry of Defence,31/10/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CRONOS CONTAINERS LTD,SL7 3AB,862104,Freight movement costs,946.44
Ministry of Defence,Ministry of Defence,13/10/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,854988,Transport other operating lease,945
Ministry of Defence,Ministry of Defence,10/10/2011,Medical treatment & stores and welfare services,Air Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,853536,Medical health services,943.07
Ministry of Defence,Ministry of Defence,25/10/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,860306,Cost of other material consumed,939.57
Ministry of Defence,Ministry of Defence,10/10/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,CV2 2TX,853322,Consumption of medical dental and veterinary inventory,928.2
Ministry of Defence,Ministry of Defence,07/10/2011,Development costs for military equipment,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,852872,Intangible single use military equipment asset  - in year capital addition,923.43
Ministry of Defence,Ministry of Defence,31/10/2011,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,862378,Military short term detached duty,920.9
Ministry of Defence,Ministry of Defence,26/10/2011,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,860413,Operating lease IT and communications,917.52
