Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,19/05/2010,Agency Staff,Communities Group,ACTICA CONSULTING LTD,5106134831,572.19
Communities & Local Government,DCLG,19/05/2010,Conferences,Human Resources,BRIDGET SKELTON LTD,5106134681,"1,434.44"
Communities & Local Government,DCLG,19/05/2010,"IT - PC, Network & Hardware",Communities Group,HULL UNIVERSITY,5106134696,"15,000.00"
Communities & Local Government,DCLG,19/05/2010,Legal Fees,Finance and Corporate Services,TREASURY SOLICITORS DEPT,5106134741,"72,653.98"
Communities & Local Government,DCLG,19/05/2010,Fixed Maintenance,Finance and Corporate Services,BANNER BUSINESS SUPPLIES LTD,5106134614,7.33
Communities & Local Government,DCLG,19/05/2010,IT Consumables,Finance and Corporate Services,BANNER BUSINESS SUPPLIES LTD,5106134614,383.46
Communities & Local Government,DCLG,19/05/2010,Office Machinery (<£5000),Housing and Planning,OCE UK LTD,5106134772,"1,177.93"
Communities & Local Government,DCLG,19/05/2010,Office Machinery (<£5000),Finance and Corporate Services,BANNER BUSINESS SUPPLIES LTD,5106134614,13.54
Communities & Local Government,DCLG,19/05/2010,Current (non AEF) Grants to Local Authorities,Communities Group,BARNSLEY MBC,2100190631,"24,000.00"
Communities & Local Government,DCLG,19/05/2010,Rent,Finance and Corporate Services,EASTLAKE STEVENAGE LTD,5106134671,"1,890.99"
Communities & Local Government,DCLG,19/05/2010,Research,Housing and Planning,SCOTT WILSON LTD,5106134690,"3,653.72"
Communities & Local Government,DCLG,19/05/2010,Research,Finance and Corporate Services,ECONOMIC & SOCIAL RESEARCH CNCL,5106134794,"100,000.00"
Communities & Local Government,DCLG,19/05/2010,Research,Finance and Corporate Services,NHS INFORMATION CENTRE,5106134636,"2,115.00"
Communities & Local Government,DCLG,19/05/2010,Research,Finance and Corporate Services,ARCH CONSULTING LTD,5106133849,"10,828.80"
Communities & Local Government,DCLG,19/05/2010,Research,Finance and Corporate Services,INSTITUTE FOR GOVERNMENT,5106134753,881.25
Communities & Local Government,DCLG,19/05/2010,Software Licences,Strategic Performance Directorate,INOVEM LTD,5106134752,587.50
Communities & Local Government,DCLG,19/05/2010,ERDF Costs to CLG,Communities Group,EUROPEAN COMMISSION,2600061658,"24,127.61"
Communities & Local Government,DCLG,19/05/2010,Telephone call costs,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000001965,766.00
Communities & Local Government,DCLG,19/05/2010,Telecoms equipment (non-capitalised),Housing and Planning,VODAFONE UK,2100190686,"-1,048.80"
Communities & Local Government,DCLG,19/05/2010,Telecoms equipment (non-capitalised),Housing and Planning,VODAFONE UK,5106127708,"1,048.80"
Communities & Local Government,DCLG,19/05/2010,Telecoms equipment (non-capitalised),Communities Group,AIRWAVE SOLUTIONS LTD,5106130952,"75,000.00"
Communities & Local Government,DCLG,19/05/2010,Stationery,Finance and Corporate Services,BANNER BUSINESS SUPPLIES LTD,5106134614,429.16
Communities & Local Government,DCLG,19/05/2010,Services provided by other Govt Orgs,Housing and Planning,DEVON COUNTY COUNCIL,5106134661,"3,500.00"
Communities & Local Government,DCLG,19/05/2010,Services provided by other Govt Orgs,Housing and Planning,SPRINGBOARD HOUSING ASSOCIATION,5106132313,"2,766.92"
Communities & Local Government,DCLG,19/05/2010,Purchase of Consultancy Services,Finance and Corporate Services,STERIA LIMITED,5106127110,"90,451.50"
Communities & Local Government,DCLG,19/05/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,HOMES & COMMUNITIES AGENCY,2100190546,"19,943,237.00"
Communities & Local Government,DCLG,19/05/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106134542,"146,908.00"
Communities & Local Government,DCLG,19/05/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106134620,"192,210.35"
Communities & Local Government,DCLG,19/05/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106134622,"16,296.13"
Communities & Local Government,DCLG,19/05/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106134624,"271,066.05"
Communities & Local Government,DCLG,19/05/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106134626,"83,784.05"
Communities & Local Government,DCLG,19/05/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106134630,"12,334.29"
Communities & Local Government,DCLG,19/05/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106134632,"88,712.53"
Communities & Local Government,DCLG,19/05/2010,Steady State Service Provision,Communities Group,AIRWAVE SOLUTIONS LTD,5106134634,"113,827.49"
Communities & Local Government,DCLG,19/05/2010,Management Consultancy,Housing and Planning,HOMES & COMMUNITIES AGENCY,5106134791,"1,557.98"
Communities & Local Government,DCLG,19/05/2010,Property/Estates Consultancy,Finance and Corporate Services,VEALE WASBROUGH SOLICITOR,5106134810,977.50
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BARKING & DAGENHAM LB,5000129173,"-2,400,120.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BARNSLEY MBC,5000129177,"-2,174,152.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BIRMINGHAM CITY CNCL,5000129194,"-18,518,504.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKBURN WITH DARWEN BC,5000129198,"-1,916,643.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKPOOL BC,5000129199,"-2,092,411.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BOLTON MBC,5000129203,"-3,981,585.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BRADFORD MBC,5000129211,"-6,195,178.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BRENT LB,5000129218,"-4,513,345.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BRIGHTON & HOVE CITY COUNCIL,5000129221,"-4,485,650.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BURY MBC,5000129239,"-2,094,759.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",CALDERDALE MBC,5000129242,"-2,509,830.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",COVENTRY CITY CNCL,5000129292,"-5,170,429.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",DARLINGTON BC,5000129305,"-1,511,095.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBY CITY CNCL,5000129311,"-3,898,390.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",DONCASTER MBC,5000129320,"-3,770,450.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",DUDLEY MBC,5000129328,"-4,448,903.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",EALING LB,5000129332,"-5,336,125.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST RIDING OF YORKS,5000129348,"-3,754,617.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ENFIELD LB,5000129361,"-4,475,824.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",GATESHEAD MBC,5000129384,"-3,601,668.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",GREENWICH LB,5000129399,"-2,629,069.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF HACKNEY,5000129404,"-3,237,337.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",HALTON BC,5000129406,"-2,041,964.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",HARINGEY LB,5000129416,"-2,684,028.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",HARROW LB,5000129422,"-2,130,848.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",HARTLEPOOL BOROUGH COUNCIL,5000129426,"-1,258,517.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",HEREFORDSHIRE DISTRICT COUNCIL,5000129436,"-2,012,490.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLE OF WIGHT CNCL,5000129458,"-1,446,965.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLES OF SCILLY COUNCIL,5000129462,"-77,074.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",HULL CITY COUNCIL,5000129475,"-4,140,970.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",KIRKLEES MBC,5000129478,"-4,693,641.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",KNOWSLEY MBC,5000129480,"-1,747,557.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF LAMBETH,5000129482,"-4,700,525.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTER CITY CNCL,5000129492,"-4,799,818.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LEWISHAM LB,5000129498,"-2,206,221.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LIVERPOOL CITY COUNCIL,5000129507,"-8,133,665.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LUTON BC,5000129509,"-2,932,015.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",MANCHESTER CITY CNCL,5000129517,"-13,301,673.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",MEDWAY COUNCIL,5000129523,"-3,292,082.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",MIDDLESBROUGH BC,5000129538,"-1,910,393.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",NEWCASTLE UPON TYNE DC,5000129551,"-6,187,922.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF NEWHAM,5000129555,"-3,830,256.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH EAST LINCOLN DC,5000129563,"-2,940,629.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH TYNESIDE MBC,5000129574,"-2,589,972.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAM CITY COUNCIL,5000129588,"-5,808,626.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",OLDHAM MBC,5000129599,"-2,609,944.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",PLYMOUTH CITY CNCL,5000129608,"-3,770,388.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",PORTSMOUTH CITY COUNCIL,5000129613,"-3,545,393.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF REDBRIDGE,5000129620,"-2,326,655.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",REDCAR & CLEVELAND BOROUGH COUNCIL,5000129623,"-1,963,558.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ROCHDALE MBC,5000129635,"-2,777,983.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ROTHERHAM MBC,5000129643,"-3,172,550.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SALFORD CITY CNCL,5000129656,"-3,682,747.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SANDWELL MBC,5000129659,"-4,308,788.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SEFTON MBC,5000129665,"-3,160,953.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SHEFFIELD CITY CNCL,5000129671,"-8,931,243.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH TYNESIDE COUNCIL,5000129708,"-1,319,741.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTHEND ON SEA BC,5000129714,"-2,057,497.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTHWARK LB,5000129716,"-8,294,833.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ST HELENS MBC,5000129725,"-2,265,680.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",STOKE ON TRENT CITY COUNCIL,5000129740,"-3,620,823.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SUNDERLAND DC,5000129749,"-3,763,716.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",TAMESIDE MBC,5000129763,"-2,548,219.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",TORBAY BC,5000129790,"-1,531,294.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF WAKEFIELD MDC,5000129804,"-5,177,628.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",WALSALL MBC,5000129807,"-3,021,491.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",WALTHAM FOREST LB,5000129808,"-2,341,061.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",WANDSWORTH LB,5000129811,"-4,117,732.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",WIGAN MBC,5000129854,"-3,517,026.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",WIRRAL MBC,5000129863,"-3,014,735.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",WOLVERHAMPTON MBC,5000129868,"-3,291,213.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",CORNWALL COUNCIL,5000129891,"-7,609,362.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",DURHAM COUNTY COUNCIL,5000129893,"-4,810,219.00"
Communities & Local Government,DCLG,20/05/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHUMBERLAND,5000129894,"-3,149,771.00"
