Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,26/05/2011,Design services and minor equipment purchases,Land Forces,MORSON WYNNWITH LIMITED,799820,469627.19
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Defence Infrastructure Organisation ,NEW ENERGIE GMBH,5000056849,38478.3
Ministry of Defence,Royal Hospital Chelsea GIA,26/05/2011,Property Management,Royal Hospital Chelsea,Norland Managed Services Ltd,PIN118127,99128.5
Ministry of Defence,Ministry of Defence,26/05/2011,Medical treatment & stores and welfare services.,Air Command,OPHTHALMIC TECHNOLOGIES LIMITED,799924,841.75
Ministry of Defence,Ministry of Defence,26/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,POLAR SHIP INVEST II AS,2000000870,356250
Ministry of Defence,Ministry of Defence,26/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,POWERFIELD LIMITED,799953,4226
Ministry of Defence,Ministry of Defence,26/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,POWERFIELD LIMITED,799954,100000
Ministry of Defence,Ministry of Defence,26/05/2011,Estate management,Defence Infrastructure Organisation ,QINETIQ LIMITED,799964,300971.6
Ministry of Defence,Ministry of Defence,26/05/2011,General services and support,Defence Equipment & Support,QINETIQ LIMITED,799964,36207.25
Ministry of Defence,Ministry of Defence,26/05/2011,Estate management,Defence Infrastructure Organisation ,REMONDIS GMBH & CO KG,5000056862,17431.48
Ministry of Defence,Ministry of Defence,26/05/2011,Estate management,Land Forces,REMONDIS GMBH & CO KG,5000056862,8434.51
Ministry of Defence,Ministry of Defence,26/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,S.COM GROUP LTD,800001,10175
Ministry of Defence,Ministry of Defence,26/05/2011,IT and communication services,Defence Equipment & Support,S.COM GROUP LTD,800001,17892.6
Ministry of Defence,Ministry of Defence,26/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,SALT SEPARATION SERVICES LIMITED,800005,81133
Ministry of Defence,Ministry of Defence,26/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,800012,51821
Ministry of Defence,Ministry of Defence,26/05/2011,Design services and minor equipment purchases,Air Command,SERCO LIMITED,800013,1632242.26
Ministry of Defence,Ministry of Defence,26/05/2011,Estate management,Air Command,SERCO LIMITED,800013,361026.26
Ministry of Defence,Ministry of Defence,26/05/2011,Food and clothing,Defence Equipment & Support,SERCO LIMITED,800013,65785.52
Ministry of Defence,Ministry of Defence,26/05/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,800021,246566.33
Ministry of Defence,Ministry of Defence,26/05/2011,Medical treatment & stores and welfare services.,Navy Command,SODEXO LTD,800021,540
Ministry of Defence,Ministry of Defence,26/05/2011,Purchase of inventory and services ,Land Forces,SODEXO LTD,800021,-71.44
Ministry of Defence,Ministry of Defence,26/05/2011,Medical treatment & stores and welfare services.,Land Forces,SSAFA FAMILY HEALTH SERVICES,800036,70700
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,800037,31228.24
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,800037,719.79
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,800038,132174.99
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,800038,30549.44
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,800038,254381.5
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,800038,4398.24
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,800038,58076.78
Ministry of Defence,Ministry of Defence,26/05/2011,Fees for professional services,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,800049,256
Ministry of Defence,Ministry of Defence,26/05/2011,Grants to NDPBs,Central TLB,THE ARMED FORCES MEMORIAL TRUST,800060,43180
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,800081,235
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,800081,660.07
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,800081,647002.57
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,800081,8334.34
Ministry of Defence,Ministry of Defence,26/05/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,800081,13120.71
Ministry of Defence,Ministry of Defence,26/05/2011,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,800087,83526.23
Ministry of Defence,Ministry of Defence,26/05/2011,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,800087,108444.95
Ministry of Defence,Ministry of Defence,26/05/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,800087,18490.99
Ministry of Defence,Ministry of Defence,26/05/2011,IT and communication services,Defence Equipment & Support,VEGA CONSULTING SERVICES LTD,800101,24469.58
Ministry of Defence,Ministry of Defence,26/05/2011,IT and communication services,Navy Command,VEGA CONSULTING SERVICES LTD,800101,197.83
Ministry of Defence,Ministry of Defence,26/05/2011,Estate management,Air Command,VT FLAGSHIP LTD,800108,71634.98
Ministry of Defence,Ministry of Defence,26/05/2011,Medical treatment & stores and welfare services.,Command Joint Operations,WRVS SERVICES WELFARE LIMITED,800119,21898.39
Ministry of Defence,Ministry of Defence,27/05/2011,Estate management,Defence Infrastructure Organisation ,A T G AIRPORTS LTD,800128,79950
Ministry of Defence,Ministry of Defence,27/05/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,800131,8694.21
Ministry of Defence,Ministry of Defence,27/05/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,800131,2175.44
Ministry of Defence,Ministry of Defence,27/05/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,800131,3003.67
Ministry of Defence,Ministry of Defence,27/05/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,800131,7559.13
Ministry of Defence,Ministry of Defence,27/05/2011,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,800131,35215.19
Ministry of Defence,Ministry of Defence,27/05/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,800131,6532.15
Ministry of Defence,Ministry of Defence,27/05/2011,IT and communication services,Defence Equipment & Support,ALLAN WEBB LTD,800151,6.29
Ministry of Defence,Defence Science and Technology Laboratory,27/05/2011,Materials & Equipment,Operations,APPLIED PHYSICAL ELECTRONICS LC,S - 0000000608 - 00110420,69836.74
Ministry of Defence,Ministry of Defence,27/05/2011,Estate management,Air Command,ARAMARK LTD,800162,23478.96
Ministry of Defence,Ministry of Defence,27/05/2011,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,800162,24718.66
Ministry of Defence,Ministry of Defence,27/05/2011,Food and clothing,Air Command,ARAMARK LTD,800162,784.56
Ministry of Defence,Ministry of Defence,27/05/2011,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,800162,114391.74
Ministry of Defence,Ministry of Defence,27/05/2011,Building maintenance and accommodation stores,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,800168,77.4
Ministry of Defence,Ministry of Defence,27/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,800168,208.64
Ministry of Defence,Ministry of Defence,27/05/2011,Design services and minor equipment purchases,Land Forces,ASPIRE DEFENCE LIMITED,800168,3443.17
Ministry of Defence,Ministry of Defence,27/05/2011,Estate management,Air Command,ASPIRE DEFENCE LIMITED,800168,1063.6
Ministry of Defence,Ministry of Defence,27/05/2011,Estate management,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,800168,1757.72
Ministry of Defence,Ministry of Defence,27/05/2011,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,800168,69389.59
Ministry of Defence,Ministry of Defence,27/05/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,800168,227203.84
Ministry of Defence,Ministry of Defence,27/05/2011,Fees for professional services,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,800168,2.39
Ministry of Defence,Ministry of Defence,27/05/2011,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,800168,38630.82
Ministry of Defence,Ministry of Defence,27/05/2011,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,800168,533983.53
Ministry of Defence,Ministry of Defence,27/05/2011,Purchase of inventory and services ,Land Forces,ASPIRE DEFENCE LIMITED,800168,9481.72
Ministry of Defence,Defence Science and Technology Laboratory,27/05/2011,Sub Contracted Work,Operations,ATKINS LIMITED,V - 9000132965 - 00109817,77006.5
Ministry of Defence,Defence Science and Technology Laboratory,27/05/2011,Sub Contracted Work,Operations,ATKINS LIMITED,V - 9000132965 - 00109818,47163
Ministry of Defence,Ministry of Defence,27/05/2011,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,2042.73
Ministry of Defence,Ministry of Defence,27/05/2011,Design services and minor equipment purchases,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,-40.22
Ministry of Defence,Ministry of Defence,27/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,2682.26
Ministry of Defence,Ministry of Defence,27/05/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,172
Ministry of Defence,Ministry of Defence,27/05/2011,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,7873.6
Ministry of Defence,Ministry of Defence,27/05/2011,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,4443.45
Ministry of Defence,Ministry of Defence,27/05/2011,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,97.4
Ministry of Defence,Ministry of Defence,27/05/2011,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,34197.22
Ministry of Defence,Ministry of Defence,27/05/2011,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,27529.33
Ministry of Defence,Ministry of Defence,27/05/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,8302.65
Ministry of Defence,Ministry of Defence,27/05/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,73337.67
Ministry of Defence,Ministry of Defence,27/05/2011,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,8232.71
Ministry of Defence,Ministry of Defence,27/05/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,194074.89
Ministry of Defence,Ministry of Defence,27/05/2011,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,800183,22214.85
Ministry of Defence,Ministry of Defence,27/05/2011,Design services and minor equipment purchases,Air Command,BABCOCK SUPPORT SERVICES LIMITED,800188,116434.07
Ministry of Defence,Ministry of Defence,27/05/2011,Externally delivered education and training.,Land Forces,BABCOCK TRAINING LIMITED,160310,46855.33
Ministry of Defence,Defence Science and Technology Laboratory,27/05/2011,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,V - 9000132957 - 00109445,50000
Ministry of Defence,Ministry of Defence,27/05/2011,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,5000056899,211547.87
Ministry of Defence,Ministry of Defence,27/05/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,5000056899,16736.17
Ministry of Defence,Defence Science and Technology Laboratory,27/05/2011,Professional Services,Operations,BLASTECH LIMITED,V - 9000133068 - 00108137,49721.26
Ministry of Defence,Ministry of Defence,27/05/2011,Payment of utilities,Air Command,BRITISH GAS TRADING LIMITED,800220,3187.14
Ministry of Defence,Ministry of Defence,27/05/2011,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,800220,808.38
Ministry of Defence,Ministry of Defence,27/05/2011,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,800220,18557.58
Ministry of Defence,Ministry of Defence,27/05/2011,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,800220,5606.5
Ministry of Defence,Ministry of Defence,27/05/2011,IT and communication services,Central TLB,CABLE & WIRELESS UK SERVICES  LIMITED,800229,26499.83
Ministry of Defence,Defence Science and Technology Laboratory,27/05/2011,Sub Contracted Work,Operations,CAMBRIDGE CONSULTANTS LIMITED,V - 9000132931 - 00109871,49532
Ministry of Defence,Ministry of Defence,27/05/2011,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,800236,824113.5
Ministry of Defence,Ministry of Defence,27/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,800245,1865.82
Ministry of Defence,Ministry of Defence,27/05/2011,Design services and minor equipment purchases,Air Command,CENTRAL OFFICE OF INFORMATION,800253,50182.05
Ministry of Defence,Ministry of Defence,27/05/2011,Fees for professional services,Central TLB,CENTRAL OFFICE OF INFORMATION,800253,10000
Ministry of Defence,Ministry of Defence,27/05/2011,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,800253,75498.7
Ministry of Defence,Ministry of Defence,27/05/2011,Service and civilian recruitment,Air Command,CENTRAL OFFICE OF INFORMATION,800253,30000
Ministry of Defence,Ministry of Defence,27/05/2011,Payment of utilities,Central TLB,CHARLES HUBBARD & PARTNERST/A EDMUND KIRBY,800257,25617.55
Ministry of Defence,Ministry of Defence,27/05/2011,IT and communication services,Defence Equipment & Support,CIVICA UK LIMITED,800267,53094
Ministry of Defence,Defence Science and Technology Laboratory,27/05/2011,IT Hardware,Operations,CODA OCTOPUS MARTECH LIMITED,V - 9000133007 - 00109713,30000
Ministry of Defence,Ministry of Defence,27/05/2011,Food and clothing,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,800274,24724.32
Ministry of Defence,Ministry of Defence,27/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,CONWAY PACKING SERVICES LTD,800277,25945.64
Ministry of Defence,Defence Science and Technology Laboratory,27/05/2011,Sub Contracted Work,Programme Office,CRIB GOGH LIMITED,V - 9000133115 - 00106477,23000
Ministry of Defence,Ministry of Defence,27/05/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,800292,202666.11
